CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_0_16	929558.SMGD1_0809	0.000357	46.2	COG2198@1|root,COG2198@2|Bacteria,1PCKH@1224|Proteobacteria,42W9Z@68525|delta/epsilon subdivisions,2YQ6K@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	-	30	15177	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_0_17	1128398.Curi_c13290	5.93e-42	143.0	COG1959@1|root,COG1959@2|Bacteria,1V3QB@1239|Firmicutes,24JIV@186801|Clostridia,269FU@186813|unclassified Clostridiales	186801|Clostridia	K	Transcriptional regulator	iscR	-	-	-	-	-	-	-	-	-	-	-	Rrf2	48	15787	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_0_18	404589.Anae109_0961	5.65e-10	69.3	2ANJD@1|root,31DIF@2|Bacteria,1QAU4@1224|Proteobacteria,43E3V@68525|delta/epsilon subdivisions,2WZMZ@28221|Deltaproteobacteria,2Z0Q6@29|Myxococcales	28221|Deltaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	219	17568	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_0_19	1379698.RBG1_1C00001G0853	1.89e-26	102.0	290MS@1|root,2ZNA5@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	37	18030	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_0_20	653733.Selin_0567	2.35e-147	453.0	COG0348@1|root,COG1622@1|root,COG0348@2|Bacteria,COG1622@2|Bacteria	2|Bacteria	C	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor	vnfA	-	1.9.3.1	ko:K02275	ko00190,ko01100,map00190,map01100	M00155	R00081	RC00016	ko00000,ko00001,ko00002,ko01000	3.D.4.2,3.D.4.4,3.D.4.6	-	-	Cupredoxin_1,Fer4_5,Sigma54_activat,cNMP_binding	371	20400	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_0_21	1444309.JAQG01000018_gene931	1.52e-12	67.8	COG3794@1|root,COG3794@2|Bacteria,1VH5P@1239|Firmicutes,4HQEE@91061|Bacilli,26ZQG@186822|Paenibacillaceae	91061|Bacilli	C	cytochrome c oxidase subunit II	-	-	1.9.3.1	ko:K02275	ko00190,ko01100,map00190,map01100	M00155	R00081	RC00016	ko00000,ko00001,ko00002,ko01000	3.D.4.2,3.D.4.4,3.D.4.6	-	-	Cupredoxin_1	42	20809	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_0_22	1122947.FR7_4408	7.85e-129	376.0	COG0031@1|root,COG0031@2|Bacteria,1TP30@1239|Firmicutes,4H20W@909932|Negativicutes	909932|Negativicutes	E	Belongs to the cysteine synthase cystathionine beta- synthase family	cysK	-	2.5.1.47	ko:K01738	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230	M00021	R00897,R03601,R04859	RC00020,RC02814,RC02821	ko00000,ko00001,ko00002,ko01000	-	-	-	PALP	146	22258	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_0_23	102129.Lepto7375DRAFT_2105	4.53e-219	614.0	COG2873@1|root,COG2873@2|Bacteria,1G4EH@1117|Cyanobacteria,1H9KG@1150|Oscillatoriales	1117|Cyanobacteria	E	Cys/Met metabolism PLP-dependent enzyme	met17	-	2.5.1.49	ko:K01740	ko00270,ko01100,map00270,map01100	-	R01287,R04859	RC00020,RC02821,RC02848	ko00000,ko00001,ko01000	-	-	-	Cys_Met_Meta_PP	163	23585	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_0_24	1283284.AZUK01000001_gene870	1.36e-09	62.0	2EFNH@1|root,339EN@2|Bacteria,1NNV3@1224|Proteobacteria,1SINQ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	42	24473	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_0_25	644282.Deba_1150	2.86e-193	557.0	COG3604@1|root,COG3604@2|Bacteria,1QTT3@1224|Proteobacteria,42Y69@68525|delta/epsilon subdivisions,2WJ5F@28221|Deltaproteobacteria	28221|Deltaproteobacteria	KT	PFAM sigma-54 factor interaction domain-containing protein	-	-	-	ko:K02584	ko02020,map02020	-	-	-	ko00000,ko00001,ko03000	-	-	-	GAF,GAF_2,HTH_8,Sigma54_activat	249	26007	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_0_26	387092.NIS_0326	1.04e-23	99.4	COG0446@1|root,COG0446@2|Bacteria,1PWV7@1224|Proteobacteria,42QCM@68525|delta/epsilon subdivisions,2YND4@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	S	COGs COG1252 NADH dehydrogenase FAD-containing subunit	-	-	1.8.5.4	ko:K17218	ko00920,map00920	-	R10152	RC03155	ko00000,ko00001,ko01000	-	-	-	Pyr_redox_2	27	26466	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_0_27	1313304.CALK_0524	7.26e-55	181.0	COG1897@1|root,COG1897@2|Bacteria	2|Bacteria	E	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine	metAA	-	2.3.1.46	ko:K00651	ko00270,ko00920,ko01100,ko01110,ko01230,map00270,map00920,map01100,map01110,map01230	M00017	R01777	RC00004,RC00041	ko00000,ko00001,ko00002,ko01000	-	-	-	HTS	56	27035	"contig-100_0"	4052	2.61	2.17	0.2031	0.1282	76.77	0.981	0.46	0.469	75767	0.617
contig-100_1_1	484770.UFO1_0797	1.02e-36	137.0	COG0726@1|root,COG0726@2|Bacteria,1V6AW@1239|Firmicutes,4H326@909932|Negativicutes	909932|Negativicutes	G	Polysaccharide deacetylase	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_deac_1	108	766	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_2	1209989.TepiRe1_1802	2.12e-46	169.0	COG0438@1|root,COG0438@2|Bacteria,1UHSF@1239|Firmicutes,25EAY@186801|Clostridia,42G5D@68295|Thermoanaerobacterales	186801|Clostridia	M	PFAM Glycosyl transferase, group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_4,Glycos_transf_1	123	1874	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_3	1121405.dsmv_0370	1.01e-165	488.0	COG2262@1|root,COG2262@2|Bacteria,1MUA0@1224|Proteobacteria,42NA6@68525|delta/epsilon subdivisions,2WIMU@28221|Deltaproteobacteria,2MJ6H@213118|Desulfobacterales	28221|Deltaproteobacteria	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis	hflX	-	-	ko:K03665	-	-	-	-	ko00000,ko03009	-	-	-	GTP-bdg_M,GTP-bdg_N,MMR_HSR1	221	3495	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_4	215803.DB30_3487	4.05e-96	291.0	COG0413@1|root,COG0413@2|Bacteria,1MU3B@1224|Proteobacteria,42MES@68525|delta/epsilon subdivisions,2WIQK@28221|Deltaproteobacteria,2YU2N@29|Myxococcales	28221|Deltaproteobacteria	H	Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha-ketoisovalerate to form ketopantoate	panB	-	2.1.2.11	ko:K00606	ko00770,ko01100,ko01110,map00770,map01100,map01110	M00119	R01226	RC00022,RC00200	ko00000,ko00001,ko00002,ko01000	-	-	-	Pantoate_transf	115	4946	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_5	251229.Chro_5518	1.39e-78	255.0	COG0283@1|root,COG0414@1|root,COG0283@2|Bacteria,COG0414@2|Bacteria,1G1BX@1117|Cyanobacteria,3VIGC@52604|Pleurocapsales	1117|Cyanobacteria	F	Catalyzes the condensation of pantoate with beta-alanine in an ATP-dependent reaction via a pantoyl-adenylate intermediate	panC/cmk	GO:0003674,GO:0003824,GO:0004127,GO:0004592,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006520,GO:0006573,GO:0006575,GO:0006725,GO:0006732,GO:0006753,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009081,GO:0009108,GO:0009110,GO:0009117,GO:0009123,GO:0009165,GO:0009987,GO:0015939,GO:0015940,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019752,GO:0032787,GO:0033317,GO:0034641,GO:0034654,GO:0042364,GO:0042398,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046939,GO:0046940,GO:0050145,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605	2.7.4.25,6.3.2.1	ko:K13799	ko00240,ko00410,ko00770,ko01100,ko01110,map00240,map00410,map00770,map01100,map01110	M00052,M00119	R00158,R00512,R01665,R02473	RC00002,RC00096,RC00141	ko00000,ko00001,ko00002,ko01000	-	-	-	Cytidylate_kin,Pantoate_ligase	107	5794	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_6	91604.ID47_11650	2.13e-33	119.0	COG0853@1|root,COG0853@2|Bacteria,1RI1B@1224|Proteobacteria,2U7BE@28211|Alphaproteobacteria	28211|Alphaproteobacteria	H	Catalyzes the pyruvoyl-dependent decarboxylation of aspartate to produce beta-alanine	panD	-	4.1.1.11	ko:K01579	ko00410,ko00770,ko01100,ko01110,map00410,map00770,map01100,map01110	M00119	R00489	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	Asp_decarbox	38	6154	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_7	431943.CKL_1620	0.0	1662.0	COG0067@1|root,COG0069@1|root,COG0067@2|Bacteria,COG0069@2|Bacteria,1TQ0B@1239|Firmicutes,248IB@186801|Clostridia,36DW6@31979|Clostridiaceae	186801|Clostridia	E	Glutamate synthase	gltB	-	1.4.1.13,1.4.1.14,1.4.7.1	ko:K00265,ko:K00284	ko00250,ko00630,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00630,map00910,map01100,map01110,map01120,map01130,map01230	-	R00021,R00093,R00114,R00248,R10086	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000	-	-	-	GATase_2,GXGXG,Glu_syn_central,Glu_synthase	637	10689	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_8	431943.CKL_1619	1.04e-178	516.0	COG0493@1|root,COG0493@2|Bacteria,1TQ1A@1239|Firmicutes,2490X@186801|Clostridia,36EKI@31979|Clostridiaceae	186801|Clostridia	C	Glutamate synthase	gltD	-	1.4.1.13,1.4.1.14	ko:K00266	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230	-	R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000	-	-	-	Fer4_20,Pyr_redox_2	227	12163	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_9	868864.Dester_0896	1.65e-142	428.0	COG0062@1|root,COG0063@1|root,COG0062@2|Bacteria,COG0063@2|Bacteria,2G3KN@200783|Aquificae	200783|Aquificae	H	Bifunctional enzyme that catalyzes the epimerization of the S- and R-forms of NAD(P)HX and the dehydration of the S-form of NAD(P)HX at the expense of ADP, which is converted to AMP. This allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration	nnrD	-	4.2.1.136,5.1.99.6	ko:K17758,ko:K17759	-	-	-	-	ko00000,ko01000	-	-	-	Carb_kinase,YjeF_N	212	13758	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_10	340099.Teth39_1745	5.11e-25	100.0	COG0802@1|root,COG0802@2|Bacteria,1V6CV@1239|Firmicutes,24MSS@186801|Clostridia,42GXN@68295|Thermoanaerobacterales	186801|Clostridia	S	PFAM Uncharacterised protein family UPF0079, ATPase	ydiB	-	-	ko:K06925	-	-	-	-	ko00000,ko03016	-	-	-	TsaE	59	14255	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_11	1410665.JNKR01000004_gene1508	4.99e-07	55.5	COG3117@1|root,COG3117@2|Bacteria,1VJHG@1239|Firmicutes,4H5YS@909932|Negativicutes	909932|Negativicutes	S	Lipopolysaccharide-assembly, LptC-related	-	-	-	-	-	-	-	-	-	-	-	-	LptC	64	14817	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_12	672.VV93_v1c04180	0.000169	48.1	COG1934@1|root,COG1934@2|Bacteria,1N776@1224|Proteobacteria,1RPM7@1236|Gammaproteobacteria,1XUJY@135623|Vibrionales	135623|Vibrionales	S	Involved in the assembly of lipopolysaccharide (LPS). Required for the translocation of LPS from the inner membrane to the outer membrane. May form a bridge between the inner membrane and the outer membrane, via interactions with LptC and LptD, thereby facilitating LPS transfer across the periplasm	lptA	-	-	ko:K09774	-	-	-	-	ko00000,ko02000	1.B.42.1	-	-	OstA	48	15355	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_13	269799.Gmet_1282	1.16e-95	287.0	COG1137@1|root,COG1137@2|Bacteria,1MU8M@1224|Proteobacteria,42M4J@68525|delta/epsilon subdivisions,2WJM8@28221|Deltaproteobacteria,43T7P@69541|Desulfuromonadales	28221|Deltaproteobacteria	S	PFAM ABC transporter related	lptB	-	-	ko:K06861	ko02010,map02010	M00320	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	1.B.42.1	-	-	ABC_tran,BCA_ABC_TP_C	107	16148	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_14	1131269.AQVV01000003_gene734	6.34e-123	374.0	COG1508@1|root,COG1508@2|Bacteria	2|Bacteria	K	bacterial-type RNA polymerase transcriptional activator activity, sequence-specific DNA binding	rpoN	-	-	ko:K03092	ko02020,ko05111,map02020,map05111	-	-	-	ko00000,ko00001,ko03021	-	-	-	Sigma54_AID,Sigma54_CBD,Sigma54_DBD	183	17544	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_15	572479.Hprae_1916	1.38e-16	78.6	COG1544@1|root,COG1544@2|Bacteria,1V1D5@1239|Firmicutes,24HDH@186801|Clostridia,3WAMR@53433|Halanaerobiales	186801|Clostridia	J	Required for dimerization of active 70S ribosomes into 100S ribosomes in stationary phase	hpf	-	-	ko:K05808	-	-	-	-	ko00000,ko03009	-	-	-	Ribosom_S30AE_C,Ribosomal_S30AE	36	17912	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
contig-100_1_16	1131269.AQVV01000003_gene736	4.61e-49	162.0	COG1762@1|root,COG1762@2|Bacteria	2|Bacteria	G	phosphoenolpyruvate-dependent sugar phosphotransferase system	ptsN	-	2.7.1.202	ko:K02768,ko:K02769,ko:K02770,ko:K02806	ko00051,ko01100,ko01120,ko02060,map00051,map01100,map01120,map02060	M00273	R03232	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.2.1	-	-	PTS_EIIA_2	52	18411	"contig-100_1"	3362	2.64	2.21	0.2058	0.1317	76.76	0.9826	0.455	0.464	62166	0.621
