CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_0_22	290397.Adeh_2406	1.83e-110	351.0	COG0493@1|root,COG1145@1|root,COG0493@2|Bacteria,COG1145@2|Bacteria,1MU2H@1224|Proteobacteria,42MGY@68525|delta/epsilon subdivisions,2WKB4@28221|Deltaproteobacteria,2YTUD@29|Myxococcales	28221|Deltaproteobacteria	C	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster	-	-	1.4.1.13,1.4.1.14	ko:K00266	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230	-	R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000	-	-	-	Fer4,Fer4_20,Pyr_redox_2	595	24688	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_23	237368.SCABRO_02629	5.59e-66	213.0	COG1290@1|root,COG1290@2|Bacteria,2IYI0@203682|Planctomycetes	203682|Planctomycetes	C	Cytochrome b(C-terminal)/b6/petD	-	-	-	-	-	-	-	-	-	-	-	-	Cytochrom_B_C	256	25560	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_24	886293.Sinac_1832	1.53e-35	149.0	COG1196@1|root,COG2993@1|root,COG1196@2|Bacteria,COG2993@2|Bacteria	2|Bacteria	C	Cytochrome C oxidase, mono-heme subunit/FixO	CP_0623	-	2.7.11.1,3.1.21.3	ko:K00405,ko:K01153,ko:K09760,ko:K12132	ko00190,ko01100,ko02020,map00190,map01100,map02020	M00156	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02048	3.D.4.3	-	-	Cytochrom_C,FixO	438	27090	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_25	237368.SCABRO_02108	1.77e-121	364.0	COG4885@1|root,COG4885@2|Bacteria,2J15K@203682|Planctomycetes	203682|Planctomycetes	C	Cytochrome c554 and c-prime	-	-	-	-	-	-	-	-	-	-	-	-	Cytochrome_C554	443	28397	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_27	1051632.TPY_3699	1.22e-55	189.0	COG0437@1|root,COG0437@2|Bacteria,1V35R@1239|Firmicutes,25DIG@186801|Clostridia	186801|Clostridia	C	4Fe-4S dicluster domain	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_11	258	30007	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_28	1167006.UWK_01205	0.0	915.0	COG0243@1|root,COG0243@2|Bacteria,1P01N@1224|Proteobacteria,42M9D@68525|delta/epsilon subdivisions,2WJ43@28221|Deltaproteobacteria	28221|Deltaproteobacteria	C	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	-	-	1.8.5.5	ko:K08352	ko00920,ko01120,map00920,map01120	-	R10149	RC02823	ko00000,ko00001,ko01000,ko02000	5.A.3.5	-	-	Molybdop_Fe4S4,Molybdopterin,Molydop_binding	881	32535	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_29	138119.DSY3721	2.62e-12	71.2	COG3381@1|root,COG3381@2|Bacteria	2|Bacteria	S	protein complex oligomerization	-	-	-	-	-	-	-	-	-	-	-	-	Nitrate_red_del	184	33269	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_30	671143.DAMO_0089	2.52e-08	52.4	COG1826@1|root,COG1826@2|Bacteria	2|Bacteria	U	protein secretion	tatA	-	-	ko:K03116	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106	47	33503	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_31	555088.DealDRAFT_1284	5.61e-59	193.0	COG0805@1|root,COG0805@2|Bacteria,1U7N7@1239|Firmicutes,24KCD@186801|Clostridia,42K1P@68298|Syntrophomonadaceae	186801|Clostridia	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes	tatC	-	-	ko:K03118	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	TatC	211	34228	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_32	243164.DET0099	1.63e-40	149.0	COG0746@1|root,COG1618@1|root,COG0746@2|Bacteria,COG1618@2|Bacteria,2G786@200795|Chloroflexi,34D1K@301297|Dehalococcoidia	301297|Dehalococcoidia	H	Transfers a GMP moiety from GTP to Mo-molybdopterin (Mo- MPT) cofactor (Moco or molybdenum cofactor) to form Mo- molybdopterin guanine dinucleotide (Mo-MGD) cofactor	mobA	-	2.7.7.77	ko:K03752	ko00790,ko01100,map00790,map01100	-	R11581	-	ko00000,ko00001,ko01000	-	-	-	NTP_transf_3,NTPase_1	193	34845	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_33	457570.Nther_1265	1.51e-97	298.0	COG2896@1|root,COG2896@2|Bacteria,1TP89@1239|Firmicutes,247PP@186801|Clostridia	186801|Clostridia	H	Catalyzes the cyclization of GTP to (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate	moaA	-	4.1.99.22	ko:K03639	ko00790,ko01100,ko04122,map00790,map01100,map04122	-	R09394	RC03420	ko00000,ko00001,ko01000	-	-	-	Fer4_12,Fer4_14,Mob_synth_C,Radical_SAM	341	36012	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_34	1448139.AI20_11205	1.13e-52	172.0	COG0315@1|root,COG0315@2|Bacteria,1RCYZ@1224|Proteobacteria,1S3ST@1236|Gammaproteobacteria,1Y49N@135624|Aeromonadales	135624|Aeromonadales	H	Catalyzes the conversion of (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate to cyclic pyranopterin monophosphate (cPMP)	moaC	-	4.6.1.17	ko:K03637	ko00790,ko01100,ko04122,map00790,map01100,map04122	-	R11372	RC03425	ko00000,ko00001,ko01000	-	-	-	MoaC	152	36493	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_0_35	555079.Toce_0276	7.11e-39	139.0	COG0521@1|root,COG2258@1|root,COG0521@2|Bacteria,COG2258@2|Bacteria,1V3XM@1239|Firmicutes,24HG2@186801|Clostridia,42G8D@68295|Thermoanaerobacterales	186801|Clostridia	H	TIGRFAM molybdenum cofactor synthesis domain	mog	-	-	-	-	-	-	-	-	-	-	-	MOSC,MoCF_biosynth	107	36809	"contig-100_0"	12594	2.24	2.05	0.2787	0.129	58.51	0.9731	0.447	0.466	171528	0.554
contig-100_1_1	118005.AWNK01000007_gene739	1.08e-89	276.0	COG2885@1|root,COG3047@1|root,COG2885@2|Bacteria,COG3047@2|Bacteria	2|Bacteria	M	chlorophyll binding	oprF	GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0071944	-	ko:K03286,ko:K07275	-	-	-	-	ko00000,ko02000	1.B.6	-	-	OMP_b-brl,OmpA,OprF	238	806	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_2	1123368.AUIS01000024_gene944	2.66e-75	242.0	COG3170@1|root,COG3170@2|Bacteria,1QDEM@1224|Proteobacteria,1S884@1236|Gammaproteobacteria	1236|Gammaproteobacteria	NU	Protein of unknown function (DUF1207)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1207	400	2156	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_3	1167006.UWK_01427	1.45e-41	140.0	COG4382@1|root,COG4382@2|Bacteria	2|Bacteria	S	Mu-like prophage protein Gp16	-	-	-	-	-	-	-	-	-	-	-	-	DUF1018	105	2781	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_4	1304872.JAGC01000005_gene1942	5.18e-12	67.8	COG2133@1|root,COG2133@2|Bacteria,1MVK5@1224|Proteobacteria,42MU3@68525|delta/epsilon subdivisions,2WKTF@28221|Deltaproteobacteria,2M8YY@213115|Desulfovibrionales	28221|Deltaproteobacteria	G	Glucose / Sorbosone dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	GSDH	66	3172	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_5	1453501.JELR01000002_gene1094	7.94e-15	73.9	COG2133@1|root,COG2133@2|Bacteria,1MVK5@1224|Proteobacteria,1RPE8@1236|Gammaproteobacteria,465NR@72275|Alteromonadaceae	1236|Gammaproteobacteria	G	Glucose / Sorbosone dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	GSDH	61	3356	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_6	706587.Desti_1726	2.73e-164	470.0	COG0225@1|root,COG0229@1|root,COG0225@2|Bacteria,COG0229@2|Bacteria,1RGWC@1224|Proteobacteria,42N4Z@68525|delta/epsilon subdivisions,2WIKW@28221|Deltaproteobacteria	28221|Deltaproteobacteria	O	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine	msrA	-	1.8.4.11,1.8.4.12	ko:K07305,ko:K12267	-	-	-	-	ko00000,ko01000	-	-	-	PMSR,SelR	369	4502	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_7	765952.PUV_10080	1.56e-131	390.0	COG0475@1|root,COG0475@2|Bacteria	2|Bacteria	P	glutathione-regulated potassium exporter activity	-	-	-	-	-	-	-	-	-	-	-	-	Na_H_Exchanger	401	5720	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_8	994573.T472_0218130	2.92e-06	50.1	COG0640@1|root,COG0640@2|Bacteria,1VA6G@1239|Firmicutes,24JCN@186801|Clostridia,36JIC@31979|Clostridiaceae	186801|Clostridia	K	Transcriptional regulator	cadC	-	-	ko:K21903	-	-	-	-	ko00000,ko03000	-	-	-	HTH_5	84	6225	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_9	293826.Amet_3996	9.23e-165	471.0	COG0798@1|root,COG0798@2|Bacteria,1TRMD@1239|Firmicutes,24958@186801|Clostridia,36FGQ@31979|Clostridiaceae	186801|Clostridia	P	TIGRFAM Arsenical-resistance protein	arsB	-	-	ko:K03325	-	-	-	-	ko00000,ko02000	2.A.59	-	-	SBF	337	7357	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_11	583355.Caka_1764	1.06e-132	387.0	COG0701@1|root,COG0701@2|Bacteria,46VTG@74201|Verrucomicrobia,3K8S1@414999|Opitutae	414999|Opitutae	S	Predicted permease	-	-	-	ko:K07089	-	-	-	-	ko00000	-	-	-	ArsP_1	344	8737	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_12	459495.SPLC1_S240030	7.61e-172	518.0	COG0531@1|root,COG0531@2|Bacteria,1G248@1117|Cyanobacteria,1H8SD@1150|Oscillatoriales	1117|Cyanobacteria	E	amino acid	-	-	-	-	-	-	-	-	-	-	-	-	AA_permease,SLC12	739	11026	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_13	224324.aq_2073	6.06e-06	50.8	COG0053@1|root,COG0053@2|Bacteria,2G3YC@200783|Aquificae	200783|Aquificae	P	cation diffusion facilitator family transporter	-	-	-	-	-	-	-	-	-	-	-	-	Cation_efflux,Nitro_FeMo-Co,ZT_dimer	68	11372	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_14	186497.PF0558	1.87e-45	160.0	COG1230@1|root,arCOG01477@2157|Archaea,2XV4R@28890|Euryarchaeota,243I0@183968|Thermococci	183968|Thermococci	P	Cation efflux family	-	-	-	ko:K16264	-	-	-	-	ko00000,ko02000	2.A.4.1	-	-	Cation_efflux,ZT_dimer	216	12022	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_15	525904.Tter_2667	4.24e-51	166.0	COG0394@1|root,COG0394@2|Bacteria,2NPGV@2323|unclassified Bacteria	2|Bacteria	T	Low molecular weight phosphatase family	arsC	-	1.20.4.1	ko:K03741	-	-	-	-	ko00000,ko01000	-	-	-	LMWPc	147	12444	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_16	1232410.KI421428_gene1031	9.85e-10	57.0	COG3462@1|root,COG3462@2|Bacteria	2|Bacteria	S	membrane protein (DUF2078)	-	-	-	ko:K08982	-	-	-	-	ko00000	-	-	-	SHOCT	78	12738	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_17	666681.M301_0704	1.1e-19	87.0	2EDED@1|root,337AR@2|Bacteria,1P0SS@1224|Proteobacteria,2W494@28216|Betaproteobacteria,2KN3E@206350|Nitrosomonadales	206350|Nitrosomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	137	13246	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
contig-100_1_18	1267533.KB906739_gene2618	1.07e-20	85.5	COG0776@1|root,COG0776@2|Bacteria,3Y55Y@57723|Acidobacteria,2JJPF@204432|Acidobacteriia	204432|Acidobacteriia	L	Belongs to the bacterial histone-like protein family	-	-	-	ko:K03530	-	-	-	-	ko00000,ko03032,ko03036,ko03400	-	-	-	Bac_DNA_binding	58	13586	"contig-100_1"	9453	2.27	2.13	0.2743	0.1245	59.59	0.9741	0.441	0.458	131401	0.56
