CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_0_14	290397.Adeh_4009	1.3e-75	235.0	COG0745@1|root,COG0745@2|Bacteria,1MY2Z@1224|Proteobacteria,42MP1@68525|delta/epsilon subdivisions,2WJPD@28221|Deltaproteobacteria,2YURD@29|Myxococcales	28221|Deltaproteobacteria	K	Two component transcriptional regulator, winged helix family	phoB	-	-	ko:K07657	ko02020,map02020	M00434	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Trans_reg_C	888	693	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_15	1121015.N789_05975	3.54e-24	104.0	2DU7K@1|root,33P8K@2|Bacteria,1P4QZ@1224|Proteobacteria	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	916	795	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_16	886293.Sinac_3640	1.76e-131	382.0	COG0596@1|root,COG0596@2|Bacteria,2IYDE@203682|Planctomycetes	203682|Planctomycetes	S	Serine aminopeptidase, S33	-	-	-	ko:K22318	-	-	-	-	ko00000	-	-	-	Abhydrolase_1	1055	870	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_17	886293.Sinac_3638	1.54e-160	459.0	COG0332@1|root,COG0332@2|Bacteria,2IXJR@203682|Planctomycetes	203682|Planctomycetes	I	PFAM 3-Oxoacyl- acyl-carrier-protein (ACP) synthase III	-	-	-	ko:K22317	-	-	-	-	ko00000	-	-	-	ACP_syn_III,ACP_syn_III_C,Thiolase_N	1317	1035	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_18	386456.JQKN01000013_gene2982	7.97e-65	208.0	arCOG01788@1|root,arCOG01788@2157|Archaea,2XXVU@28890|Euryarchaeota	28890|Euryarchaeota	Q	Methyltransferase	-	-	-	ko:K15256	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Methyltransf_25	813	723	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_19	316067.Geob_3148	0.0	2216.0	COG0764@1|root,COG3321@1|root,COG0764@2|Bacteria,COG3321@2|Bacteria,1QUWM@1224|Proteobacteria,43BRB@68525|delta/epsilon subdivisions,2WJJ6@28221|Deltaproteobacteria,43W02@69541|Desulfuromonadales	28221|Deltaproteobacteria	IQ	FabA-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Acyl_transf_1,Acyltransferase,FabA,KAsynt_C_assoc,Ketoacyl-synt_C,PS-DH,ketoacyl-synt	9630	7050	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_20	1219080.VEZ01S_45_00610	1.15e-08	61.2	COG0406@1|root,COG0406@2|Bacteria,1RHAT@1224|Proteobacteria,1S69R@1236|Gammaproteobacteria,1XWM4@135623|Vibrionales	135623|Vibrionales	G	COG0406 Fructose-2,6-bisphosphatase	cobC	-	3.1.3.73	ko:K02226	ko00860,ko01100,map00860,map01100	M00122	R04594,R11173	RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	His_Phos_1	757	630	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_21	224324.aq_109	1.17e-57	180.0	COG0347@1|root,COG0347@2|Bacteria,2G43N@200783|Aquificae	200783|Aquificae	K	Belongs to the P(II) protein family	-	-	-	ko:K04751	ko02020,map02020	-	-	-	ko00000,ko00001	-	-	-	P-II	354	339	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_22	439235.Dalk_1741	2.01e-65	209.0	COG2981@1|root,COG2981@2|Bacteria	2|Bacteria	E	high-affinity sulfate:proton symporter activity	cysZ	GO:0000096,GO:0000097,GO:0000103,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006082,GO:0006520,GO:0006534,GO:0006790,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0008150,GO:0008152,GO:0008271,GO:0008272,GO:0008324,GO:0008509,GO:0008512,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009675,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015103,GO:0015116,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015296,GO:0015318,GO:0015672,GO:0015698,GO:0016020,GO:0016021,GO:0016053,GO:0019344,GO:0019752,GO:0022804,GO:0022857,GO:0022890,GO:0031224,GO:0031226,GO:0034220,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0044425,GO:0044459,GO:0044464,GO:0046394,GO:0051179,GO:0051234,GO:0055085,GO:0071704,GO:0071944,GO:0072348,GO:0098655,GO:0098656,GO:0098660,GO:0098661,GO:0098662,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1901682,GO:1902358,GO:1902600	-	ko:K06203	-	-	-	-	ko00000	-	-	iJR904.b2413,iYL1228.KPN_02760	EI24	830	663	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_23	290315.Clim_1935	0.000148	44.3	2EF3C@1|root,338WF@2|Bacteria	2|Bacteria	S	Domain of unknown function (DUF4404)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4404	273	267	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_24	1220534.B655_2032	2.12e-29	127.0	COG1216@1|root,arCOG01383@2157|Archaea,2XW51@28890|Euryarchaeota	28890|Euryarchaeota	M	PFAM Glycosyl transferase family 2	-	-	-	ko:K07011	-	-	-	-	ko00000	-	-	-	Glycos_transf_2	2647	2076	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_26	344747.PM8797T_00202	2.22e-07	55.1	COG1652@1|root,COG1652@2|Bacteria	2|Bacteria	S	positive regulation of growth rate	ygaU	GO:0003674,GO:0005488,GO:0008150,GO:0010035,GO:0010038,GO:0030955,GO:0031420,GO:0035864,GO:0042221,GO:0043167,GO:0043169,GO:0046872,GO:0050896	-	-	-	-	-	-	-	-	-	-	BON,LysM	343	309	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_27	927658.AJUM01000034_gene480	1.22e-51	203.0	COG5002@1|root,COG5002@2|Bacteria,4PKV1@976|Bacteroidetes,2FX4K@200643|Bacteroidia,3XJ3F@558415|Marinilabiliaceae	976|Bacteroidetes	T	PAS fold	-	-	-	-	-	-	-	-	-	-	-	-	GAF,HATPase_c,HisKA,HisKA_7TM,Hpt,PAS,PAS_3,PAS_8,PAS_9,Response_reg	3007	2313	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_28	96561.Dole_1197	0.000288	50.8	28MK7@1|root,2ZAWI@2|Bacteria,1R83K@1224|Proteobacteria,42MZ5@68525|delta/epsilon subdivisions,2WKYR@28221|Deltaproteobacteria,2MISC@213118|Desulfobacterales	28221|Deltaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1153	951	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_29	552811.Dehly_0349	2.51e-55	187.0	COG1355@1|root,COG2078@1|root,COG1355@2|Bacteria,COG2078@2|Bacteria,2G6V0@200795|Chloroflexi,34CZ7@301297|Dehalococcoidia	301297|Dehalococcoidia	S	Memo-like protein	-	-	-	ko:K06990	-	-	-	-	ko00000,ko04812	-	-	-	AMMECR1,Memo	630	519	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_30	270374.MELB17_19626	1.67e-79	252.0	COG0142@1|root,COG0142@2|Bacteria,1MUK6@1224|Proteobacteria,1RPR7@1236|Gammaproteobacteria,4645T@72275|Alteromonadaceae	1236|Gammaproteobacteria	H	Belongs to the FPP GGPP synthase family	ispB	GO:0003674,GO:0003824,GO:0004659,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006066,GO:0006629,GO:0006720,GO:0006732,GO:0006733,GO:0006743,GO:0006744,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009108,GO:0009987,GO:0016093,GO:0016094,GO:0016740,GO:0016765,GO:0042180,GO:0042181,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046165,GO:0051186,GO:0051188,GO:0071704,GO:1901576,GO:1901615,GO:1901617,GO:1901661,GO:1901663	2.5.1.90	ko:K02523	ko00900,ko01110,map00900,map01110	-	R09248	RC00279	ko00000,ko00001,ko01000,ko01006	-	-	iYL1228.KPN_03597,ic_1306.c3945	polyprenyl_synt	1288	984	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_31	1499967.BAYZ01000156_gene567	1.54e-221	630.0	COG2070@1|root,COG2070@2|Bacteria	2|Bacteria	S	nitronate monooxygenase activity	-	-	-	-	-	-	-	-	-	-	-	-	NMO	2228	1644	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_32	933262.AXAM01000022_gene3241	0.0	1486.0	COG1028@1|root,COG3321@1|root,COG1028@2|Bacteria,COG3321@2|Bacteria,1R89Z@1224|Proteobacteria,42NGA@68525|delta/epsilon subdivisions,2WJK3@28221|Deltaproteobacteria,2MJ23@213118|Desulfobacterales	28221|Deltaproteobacteria	IQ	TIGRFAM Polyketide-type polyunsaturated fatty acid synthase, PfaA	-	-	-	-	-	-	-	-	-	-	-	-	Acyl_transf_1,FabA,KAsynt_C_assoc,KR,Ketoacyl-synt_C,PP-binding,PS-DH,ketoacyl-synt	8517	6258	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_33	665571.STHERM_c14170	1.01e-117	376.0	COG0642@1|root,COG2205@2|Bacteria,2JBGS@203691|Spirochaetes	203691|Spirochaetes	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HisKA,Hpt,NUDIX,PAS_4,Response_reg	2586	1959	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_34	926561.KB900623_gene1078	1.75e-139	405.0	COG0821@1|root,COG0821@2|Bacteria,1TPFR@1239|Firmicutes,247N1@186801|Clostridia,3WAH4@53433|Halanaerobiales	186801|Clostridia	I	Converts 2C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-2,4cPP) into 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate	ispG	-	1.17.7.1,1.17.7.3	ko:K03526	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R08689,R10859	RC01486	ko00000,ko00001,ko00002,ko01000	-	-	iHN637.CLJU_RS06430	GcpE	1298	990	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_35	944481.JAFP01000001_gene1205	1.95e-146	432.0	COG0277@1|root,COG0277@2|Bacteria,1MU6Y@1224|Proteobacteria,42M0V@68525|delta/epsilon subdivisions,2WIQ1@28221|Deltaproteobacteria,2M6SX@213113|Desulfurellales	28221|Deltaproteobacteria	C	FAD linked oxidases, C-terminal domain	-	-	1.1.3.15	ko:K00104	ko00630,ko01100,ko01110,ko01120,ko01130,map00630,map01100,map01110,map01120,map01130	-	R00475	RC00042	ko00000,ko00001,ko01000	-	-	-	FAD-oxidase_C,FAD_binding_4	1797	1383	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_36	443152.MDG893_16397	5.8e-38	155.0	COG0697@1|root,COG2199@1|root,COG0697@2|Bacteria,COG3706@2|Bacteria,1NECV@1224|Proteobacteria,1S1ZR@1236|Gammaproteobacteria,46766@72275|Alteromonadaceae	1236|Gammaproteobacteria	T	COG2199 FOG GGDEF domain	-	-	-	-	-	-	-	-	-	-	-	-	CHASE3,GAF_2,GGDEF	1769	1380	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_37	1121468.AUBR01000008_gene2057	1.12e-38	136.0	COG0801@1|root,COG0801@2|Bacteria,1V6PR@1239|Firmicutes,249YP@186801|Clostridia,42GWU@68295|Thermoanaerobacterales	186801|Clostridia	H	PFAM 7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK	folK	-	2.7.6.3,4.1.2.25	ko:K00950,ko:K13940	ko00790,ko01100,map00790,map01100	M00126,M00841	R03503,R03504	RC00002,RC00017,RC00721,RC00943	ko00000,ko00001,ko00002,ko01000	-	-	-	FolB,HPPK	549	498	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_38	316067.Geob_2894	1.75e-202	573.0	COG0015@1|root,COG0015@2|Bacteria,1MV4B@1224|Proteobacteria,42MYS@68525|delta/epsilon subdivisions,2WJ2E@28221|Deltaproteobacteria,43TS7@69541|Desulfuromonadales	28221|Deltaproteobacteria	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily	purB	-	4.3.2.2	ko:K01756	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048,M00049	R01083,R04559	RC00379,RC00444,RC00445	ko00000,ko00001,ko00002,ko01000	-	-	-	ADSL_C,Lyase_1	1545	1299	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_39	469606.FSCG_00499	1.91e-93	281.0	COG0152@1|root,COG0152@2|Bacteria,379B2@32066|Fusobacteria	32066|Fusobacteria	F	Belongs to the SAICAR synthetase family	purC	-	6.3.2.6	ko:K01923	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04591	RC00064,RC00162	ko00000,ko00001,ko00002,ko01000	-	-	-	SAICAR_synt	894	717	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_40	420246.GTNG_0241	3.64e-20	83.6	COG1828@1|root,COG1828@2|Bacteria,1VEH1@1239|Firmicutes,4HP0E@91061|Bacilli,1WGNZ@129337|Geobacillus	91061|Bacilli	F	Part of the phosphoribosylformylglycinamidine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP-dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from PurQ to PurL	purS	-	6.3.5.3	ko:K01952	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04463	RC00010,RC01160	ko00000,ko00001,ko00002,ko01000	-	-	iYO844.BSU06460	PurS	245	246	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_41	1121930.AQXG01000010_gene3038	9.88e-95	283.0	COG0047@1|root,COG0047@2|Bacteria,4NFER@976|Bacteroidetes,1IRA4@117747|Sphingobacteriia	976|Bacteroidetes	F	Part of the phosphoribosylformylglycinamidine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP-dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from PurQ to PurL	purQ	-	6.3.5.3	ko:K01952	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04463	RC00010,RC01160	ko00000,ko00001,ko00002,ko01000	-	-	-	GATase_5	819	690	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_42	330214.NIDE1392	2.66e-309	869.0	COG0046@1|root,COG0046@2|Bacteria,3J0TJ@40117|Nitrospirae	40117|Nitrospirae	F	Part of the phosphoribosylformylglycinamidine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP-dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from PurQ to PurL	purL	-	6.3.5.3	ko:K01952	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04463	RC00010,RC01160	ko00000,ko00001,ko00002,ko01000	-	-	-	AIRS,AIRS_C,GATase_5	2863	2220	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_43	316067.Geob_2890	8.49e-214	605.0	COG0034@1|root,COG0034@2|Bacteria,1MU0V@1224|Proteobacteria,42MDB@68525|delta/epsilon subdivisions,2WITV@28221|Deltaproteobacteria,43UES@69541|Desulfuromonadales	28221|Deltaproteobacteria	F	Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine	purF	-	2.4.2.14	ko:K00764	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048	R01072	RC00010,RC02724,RC02752	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase_6,GATase_7,Pribosyltran	1772	1413	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_44	1304880.JAGB01000002_gene2031	8.86e-31	121.0	COG0741@1|root,COG0741@2|Bacteria,1V6DD@1239|Firmicutes,24JDA@186801|Clostridia	186801|Clostridia	M	transglycosylase	yjbJ	-	-	ko:K08309	-	-	-	-	ko00000,ko01000,ko01011	-	GH23	-	SLT	668	585	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_45	868864.Dester_0080	1.37e-06	57.0	COG4105@1|root,COG4105@2|Bacteria,2G47T@200783|Aquificae	200783|Aquificae	S	Outer membrane assembly lipoprotein YfiO	-	-	-	ko:K05807	-	-	-	-	ko00000,ko02000	1.B.33.1	-	-	YfiO	930	801	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_46	1047013.AQSP01000140_gene2458	2.95e-38	134.0	COG1611@1|root,COG1611@2|Bacteria,2NPJB@2323|unclassified Bacteria	2|Bacteria	S	Belongs to the LOG family	-	-	3.2.2.10	ko:K06966	ko00230,ko00240,map00230,map00240	-	R00182,R00510	RC00063,RC00318	ko00000,ko00001,ko01000	-	-	-	DNA_processg_A,Lysine_decarbox	580	462	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
contig-100_0_47	709032.Sulku_0504	6.14e-24	97.8	COG1462@1|root,COG1462@2|Bacteria,1MZ72@1224|Proteobacteria	1224|Proteobacteria	M	Curli production assembly/transport component CsgG	-	-	-	-	-	-	-	-	-	-	-	-	CsgG	241	255	"contig-100_0"	100714	3.11	2.17	0.4143	0.2839	65.81	0.972	0.435	0.456	1223245	0.679
