CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_1_2	1121441.AUCX01000007_gene1203	5.69e-05	47.0	COG0727@1|root,COG0727@2|Bacteria,1Q96V@1224|Proteobacteria,4363B@68525|delta/epsilon subdivisions,2X9F9@28221|Deltaproteobacteria,2MCT3@213115|Desulfovibrionales	28221|Deltaproteobacteria	S	PFAM Uncharacterised protein family (UPF0153)	-	-	-	ko:K06940	-	-	-	-	ko00000	-	-	-	CxxCxxCC	23	306	"contig-100_1"	799	2.79	3.17	0.1044	0.0769	86.12	0.9859	0.298	0.299	16625	0.642
contig-100_1_9	323259.Mhun_1156	3.49e-55	213.0	COG0417@1|root,arCOG00328@2157|Archaea,2XU1K@28890|Euryarchaeota,2N9IK@224756|Methanomicrobia	224756|Methanomicrobia	L	SMART DNA-directed DNA polymerase B	polB-1	-	2.7.7.7	ko:K02319	ko00230,ko00240,ko01100,ko03030,map00230,map00240,map01100,map03030	-	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032	-	-	-	DNA_pol_B,DNA_pol_B_exo1	258	2619	"contig-100_1"	799	2.79	3.17	0.1044	0.0769	86.12	0.9859	0.298	0.299	16625	0.642
contig-100_2_1	349161.Dred_2888	1.29e-44	150.0	COG0802@1|root,COG0802@2|Bacteria,1V6CV@1239|Firmicutes,24MSS@186801|Clostridia,2621R@186807|Peptococcaceae	186801|Clostridia	S	PFAM Uncharacterised P-loop hydrolase UPF0079	ydiB	-	-	ko:K06925	-	-	-	-	ko00000,ko03016	-	-	-	TsaE	54	456	"contig-100_2"	1082	2.42	2.83	0.1148	0.0516	80.83	0.9748	0.367	0.368	23579	0.588
contig-100_2_2	190304.FN0928	6.6e-41	146.0	COG1214@1|root,COG1214@2|Bacteria,378WQ@32066|Fusobacteria	32066|Fusobacteria	O	Universal bacterial protein YeaZ	yeaZ	-	2.3.1.234	ko:K01409	-	-	R10648	RC00070,RC00416	ko00000,ko01000,ko03016	-	-	-	Peptidase_M22	83	699	"contig-100_2"	1082	2.42	2.83	0.1148	0.0516	80.83	0.9748	0.367	0.368	23579	0.588
contig-100_2_3	398512.JQKC01000005_gene5370	1.84e-142	413.0	COG0533@1|root,COG0533@2|Bacteria,1TQDR@1239|Firmicutes,247MG@186801|Clostridia,3WGP5@541000|Ruminococcaceae	186801|Clostridia	O	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. Is involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37, together with TsaE and TsaB. TsaD likely plays a direct catalytic role in this reaction	tsaD	-	2.3.1.234	ko:K01409	-	-	R10648	RC00070,RC00416	ko00000,ko01000,ko03016	-	-	-	Peptidase_M22	156	1023	"contig-100_2"	1082	2.42	2.83	0.1148	0.0516	80.83	0.9748	0.367	0.368	23579	0.588
contig-100_2_4	1521187.JPIM01000088_gene3238	4.77e-33	117.0	COG0234@1|root,COG0234@2|Bacteria,2G6WW@200795|Chloroflexi,377GZ@32061|Chloroflexia	32061|Chloroflexia	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter	-	-	-	ko:K04078	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	Cpn10	33	306	"contig-100_2"	1082	2.42	2.83	0.1148	0.0516	80.83	0.9748	0.367	0.368	23579	0.588
contig-100_2_5	373903.Hore_02010	7.08e-264	738.0	COG0459@1|root,COG0459@2|Bacteria,1TP1T@1239|Firmicutes,248BG@186801|Clostridia,3WAF0@53433|Halanaerobiales	186801|Clostridia	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions	groL	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	-	ko:K04077	ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	-	-	-	Cpn60_TCP1	223	1632	"contig-100_2"	1082	2.42	2.83	0.1148	0.0516	80.83	0.9748	0.367	0.368	23579	0.588
contig-100_2_6	1246484.D479_01435	1.03e-138	414.0	COG1115@1|root,COG1115@2|Bacteria,1TNZP@1239|Firmicutes,4H9SZ@91061|Bacilli,3NDQT@45667|Halobacillus	91061|Bacilli	U	Sodium:alanine symporter family	agcS	-	-	ko:K03310	-	-	-	-	ko00000	2.A.25	-	-	Na_Ala_symp	167	1362	"contig-100_2"	1082	2.42	2.83	0.1148	0.0516	80.83	0.9748	0.367	0.368	23579	0.588
contig-100_2_7	247490.KSU1_C1317	1.32e-06	54.3	2C7TA@1|root,2Z9TR@2|Bacteria,2IXIJ@203682|Planctomycetes	203682|Planctomycetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	417	"contig-100_2"	1082	2.42	2.83	0.1148	0.0516	80.83	0.9748	0.367	0.368	23579	0.588
contig-100_2_8	247490.KSU1_D1008	8.05e-83	253.0	COG2120@1|root,COG2120@2|Bacteria,2IZ0B@203682|Planctomycetes	203682|Planctomycetes	S	GlcNAc-PI de-N-acetylase	-	-	-	ko:K01463	-	-	-	-	ko00000,ko01000	-	-	-	PIG-L	113	684	"contig-100_2"	1082	2.42	2.83	0.1148	0.0516	80.83	0.9748	0.367	0.368	23579	0.588
contig-100_2_9	237368.SCABRO_02287	7.13e-45	152.0	COG1215@1|root,COG1215@2|Bacteria,2IZ02@203682|Planctomycetes	203682|Planctomycetes	M	Involved in cell wall	-	-	2.4.1.83	ko:K00721	ko00510,ko01100,map00510,map01100	-	R01009	RC00005	ko00000,ko00001,ko01000,ko01003	-	GT2	-	Glycos_transf_2	67	471	"contig-100_2"	1082	2.42	2.83	0.1148	0.0516	80.83	0.9748	0.367	0.368	23579	0.588
contig-100_3_1	1485543.JMME01000003_gene1961	9.04e-34	139.0	COG1538@1|root,COG1538@2|Bacteria,1TRDS@1239|Firmicutes,4H2S7@909932|Negativicutes	909932|Negativicutes	MU	outer membrane efflux protein	tolC	-	-	-	-	-	-	-	-	-	-	-	OEP	163	1143	"contig-100_3"	1185	2.42	2.71	0.1111	0.0704	81.26	0.9738	0.383	0.386	26107	0.586
contig-100_3_2	1122603.ATVI01000005_gene3363	2.8e-12	77.4	COG0845@1|root,COG0845@2|Bacteria,1QE86@1224|Proteobacteria,1S0IT@1236|Gammaproteobacteria,1X3RG@135614|Xanthomonadales	135614|Xanthomonadales	M	Barrel-sandwich domain of CusB or HlyD membrane-fusion	-	-	-	-	-	-	-	-	-	-	-	-	Biotin_lipoyl_2,HlyD_3	209	1287	"contig-100_3"	1185	2.42	2.71	0.1111	0.0704	81.26	0.9738	0.383	0.386	26107	0.586
contig-100_3_3	1449126.JQKL01000005_gene944	3.36e-281	820.0	COG0841@1|root,COG0841@2|Bacteria,1TQ03@1239|Firmicutes,2491S@186801|Clostridia,26893@186813|unclassified Clostridiales	186801|Clostridia	V	AcrB/AcrD/AcrF family	-	-	-	ko:K03296	-	-	-	-	ko00000	2.A.6.2	-	-	ACR_tran	513	3111	"contig-100_3"	1185	2.42	2.71	0.1111	0.0704	81.26	0.9738	0.383	0.386	26107	0.586
contig-100_3_4	1346330.M472_09275	1.31e-17	85.5	COG0588@1|root,COG0588@2|Bacteria,4NFP5@976|Bacteroidetes,1IRJF@117747|Sphingobacteriia	976|Bacteroidetes	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate	gpmA	GO:0003674,GO:0003824,GO:0004619,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006006,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006109,GO:0006139,GO:0006140,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009894,GO:0009987,GO:0010675,GO:0016051,GO:0016052,GO:0016053,GO:0016310,GO:0016853,GO:0016866,GO:0016868,GO:0017144,GO:0018130,GO:0019219,GO:0019220,GO:0019222,GO:0019318,GO:0019319,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0031323,GO:0031329,GO:0032787,GO:0034248,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0043455,GO:0043456,GO:0043470,GO:0043471,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046364,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046538,GO:0046700,GO:0046939,GO:0050789,GO:0050794,GO:0051171,GO:0051174,GO:0051186,GO:0051188,GO:0051193,GO:0051196,GO:0055086,GO:0060255,GO:0062012,GO:0065007,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0080090,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1902031	5.4.2.11	ko:K01834	ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko05230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map05230	M00001,M00002,M00003	R01518	RC00536	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	His_Phos_1	94	678	"contig-100_3"	1185	2.42	2.71	0.1111	0.0704	81.26	0.9738	0.383	0.386	26107	0.586
contig-100_3_5	243231.GSU3009	1.86e-131	386.0	COG2038@1|root,COG2038@2|Bacteria,1MVAM@1224|Proteobacteria,42M3Z@68525|delta/epsilon subdivisions,2WJIR@28221|Deltaproteobacteria,43TYS@69541|Desulfuromonadales	28221|Deltaproteobacteria	F	Catalyzes the synthesis of alpha-ribazole-5'-phosphate from nicotinate mononucleotide (NAMN) and 5,6- dimethylbenzimidazole (DMB)	cobT	GO:0003674,GO:0003824,GO:0006725,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0008939,GO:0009058,GO:0009110,GO:0009235,GO:0009236,GO:0009987,GO:0016740,GO:0016757,GO:0016763,GO:0017144,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0042364,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.4.2.21	ko:K00768	ko00860,ko01100,map00860,map01100	M00122	R04148	RC00033,RC00063	ko00000,ko00001,ko00002,ko01000	-	-	-	DBI_PRT	144	1065	"contig-100_3"	1185	2.42	2.71	0.1111	0.0704	81.26	0.9738	0.383	0.386	26107	0.586
contig-100_4_1	521460.Athe_0524	1.37e-72	235.0	COG1048@1|root,COG1048@2|Bacteria,1VTMM@1239|Firmicutes,25HJM@186801|Clostridia,42F2Z@68295|Thermoanaerobacterales	186801|Clostridia	C	PFAM aconitate hydratase	acnA	-	4.2.1.3	ko:K01681	ko00020,ko00630,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230	M00009,M00010,M00012,M00173,M00740	R01324,R01325,R01900	RC00497,RC00498,RC00618	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Aconitase,Aconitase_C	21	390	"contig-100_4"	1100	2.39	2.78	0.1142	0.0546	81.53	0.9744	0.362	0.364	24629	0.582
contig-100_4_2	632518.Calow_0374	8.01e-276	761.0	COG0119@1|root,COG0119@2|Bacteria,1TP4Y@1239|Firmicutes,2495J@186801|Clostridia,42F5P@68295|Thermoanaerobacterales	186801|Clostridia	H	PFAM Pyruvate carboxyltransferase	-	-	2.3.3.14	ko:K02594	ko00620,map00620	-	R00271	RC00004,RC00067,RC02754	ko00000,ko00001,ko01000	-	-	-	HMGL-like	204	1392	"contig-100_4"	1100	2.39	2.78	0.1142	0.0546	81.53	0.9744	0.362	0.364	24629	0.582
contig-100_4_3	555079.Toce_1201	2.64e-174	501.0	COG0334@1|root,COG0334@2|Bacteria,1TP45@1239|Firmicutes,24960@186801|Clostridia,42FA1@68295|Thermoanaerobacterales	186801|Clostridia	C	Belongs to the Glu Leu Phe Val dehydrogenases family	-	-	1.4.1.2,1.4.1.3,1.4.1.4	ko:K00260,ko:K00261,ko:K00262	ko00220,ko00250,ko00430,ko00471,ko00910,ko01100,ko01200,ko04217,ko04964,map00220,map00250,map00430,map00471,map00910,map01100,map01200,map04217,map04964	M00740	R00243,R00248	RC00006,RC02799	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	ELFV_dehydrog,ELFV_dehydrog_N	207	1302	"contig-100_4"	1100	2.39	2.78	0.1142	0.0546	81.53	0.9744	0.362	0.364	24629	0.582
contig-100_4_4	933262.AXAM01000004_gene2358	2.32e-69	219.0	COG2203@1|root,COG2203@2|Bacteria,1R6PX@1224|Proteobacteria,42NG9@68525|delta/epsilon subdivisions,2WKCE@28221|Deltaproteobacteria,2MING@213118|Desulfobacterales	28221|Deltaproteobacteria	T	ANTAR	-	-	-	-	-	-	-	-	-	-	-	-	ANTAR,GAF_2	86	705	"contig-100_4"	1100	2.39	2.78	0.1142	0.0546	81.53	0.9744	0.362	0.364	24629	0.582
contig-100_4_5	944479.JQLX01000012_gene1079	3.26e-76	255.0	COG0646@1|root,COG1410@1|root,COG0646@2|Bacteria,COG1410@2|Bacteria,1MV6G@1224|Proteobacteria,42NHZ@68525|delta/epsilon subdivisions,2WJ2H@28221|Deltaproteobacteria,2M6R2@213113|Desulfurellales	28221|Deltaproteobacteria	E	B12 binding domain	metH	-	2.1.1.13	ko:K00548	ko00270,ko00450,ko00670,ko01100,ko01110,ko01230,map00270,map00450,map00670,map01100,map01110,map01230	M00017	R00946,R09365	RC00035,RC00113,RC01241	ko00000,ko00001,ko00002,ko01000	-	-	-	B12-binding,B12-binding_2,Met_synt_B12,Pterin_bind,S-methyl_trans	127	888	"contig-100_4"	1100	2.39	2.78	0.1142	0.0546	81.53	0.9744	0.362	0.364	24629	0.582
contig-100_4_6	1211817.CCAT010000093_gene2242	1.5e-199	564.0	COG4198@1|root,COG4198@2|Bacteria,1TQSW@1239|Firmicutes,249E4@186801|Clostridia,36DKE@31979|Clostridiaceae	186801|Clostridia	S	Protein of unknown function (DUF1015)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1015	176	1245	"contig-100_4"	1100	2.39	2.78	0.1142	0.0546	81.53	0.9744	0.362	0.364	24629	0.582
contig-100_4_7	536232.CLM_1283	9.76e-122	358.0	COG0111@1|root,COG0111@2|Bacteria,1V410@1239|Firmicutes,248H9@186801|Clostridia,36DCU@31979|Clostridiaceae	186801|Clostridia	EH	D-isomer specific 2-hydroxyacid dehydrogenase	serA	-	1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	2-Hacid_dh,2-Hacid_dh_C	117	918	"contig-100_4"	1100	2.39	2.78	0.1142	0.0546	81.53	0.9744	0.362	0.364	24629	0.582
contig-100_5_1	56780.SYN_03745	2.25e-190	538.0	COG0659@1|root,COG0659@2|Bacteria,1MX1U@1224|Proteobacteria,42QCR@68525|delta/epsilon subdivisions,2WIP7@28221|Deltaproteobacteria,2MQDZ@213462|Syntrophobacterales	28221|Deltaproteobacteria	P	Molybdate transporter of MFS superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_MOT1	258	1146	"contig-100_5"	1247	2.47	2.84	0.1309	0.0623	79.52	0.9742	0.39	0.389	26029	0.595
contig-100_5_2	1238450.VIBNISOn1_1610085	1.96e-06	49.3	COG1937@1|root,COG1937@2|Bacteria,1N6ZN@1224|Proteobacteria,1S75M@1236|Gammaproteobacteria,1XYQW@135623|Vibrionales	135623|Vibrionales	S	Metal-sensitive transcriptional repressor	-	-	-	-	-	-	-	-	-	-	-	-	Trns_repr_metal	36	276	"contig-100_5"	1247	2.47	2.84	0.1309	0.0623	79.52	0.9742	0.39	0.389	26029	0.595
contig-100_5_3	1511.CLOST_2548	4.72e-49	168.0	COG1136@1|root,COG1136@2|Bacteria,1TP6H@1239|Firmicutes,247JJ@186801|Clostridia	186801|Clostridia	V	ABC transporter	lolD	-	-	ko:K09810	ko02010,map02010	M00255	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.125	-	-	ABC_tran	80	660	"contig-100_5"	1247	2.47	2.84	0.1309	0.0623	79.52	0.9742	0.39	0.389	26029	0.595
contig-100_5_5	646529.Desaci_0575	1.54e-24	111.0	COG0577@1|root,COG0577@2|Bacteria	2|Bacteria	V	efflux transmembrane transporter activity	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX,MacB_PCD	156	1083	"contig-100_5"	1247	2.47	2.84	0.1309	0.0623	79.52	0.9742	0.39	0.389	26029	0.595
contig-100_5_6	411465.PEPMIC_01554	0.000119	52.8	COG0577@1|root,COG0577@2|Bacteria,1UYZ9@1239|Firmicutes,2484S@186801|Clostridia,22GWG@1570339|Peptoniphilaceae	186801|Clostridia	V	Efflux ABC transporter, permease protein	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX,MacB_PCD	178	1242	"contig-100_5"	1247	2.47	2.84	0.1309	0.0623	79.52	0.9742	0.39	0.389	26029	0.595
contig-100_5_7	66897.DJ64_11545	1.13e-16	79.3	2EJIH@1|root,33D9E@2|Bacteria,2GX3F@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	28	459	"contig-100_5"	1247	2.47	2.84	0.1309	0.0623	79.52	0.9742	0.39	0.389	26029	0.595
contig-100_5_8	32024.JMTI01000031_gene51	6.94e-15	74.7	COG3600@1|root,COG3600@2|Bacteria,1N78U@1224|Proteobacteria,42VQX@68525|delta/epsilon subdivisions,2YQBV@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	S	Protein of unknown function (DUF4065)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4065	31	453	"contig-100_5"	1247	2.47	2.84	0.1309	0.0623	79.52	0.9742	0.39	0.389	26029	0.595
contig-100_6_1	572547.Amico_0803	1.66e-08	54.3	COG0636@1|root,COG0636@2|Bacteria,3TAWT@508458|Synergistetes	508458|Synergistetes	C	PFAM H transporting two-sector ATPase C subunit	-	-	-	ko:K02124	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	ATP-synt_C	5	153	"contig-100_6"	813	2.45	3.11	0.1325	0.0608	83.4	0.9764	0.325	0.325	18348	0.593
contig-100_6_2	1029718.SFBM_0319	4.05e-10	64.3	COG1390@1|root,COG1390@2|Bacteria	2|Bacteria	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	atpE	-	-	ko:K02121	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	vATP-synt_E	71	597	"contig-100_6"	813	2.45	3.11	0.1325	0.0608	83.4	0.9764	0.325	0.325	18348	0.593
contig-100_6_3	386415.NT01CX_1645	3e-72	234.0	COG1527@1|root,COG1527@2|Bacteria,1U6WZ@1239|Firmicutes,249XD@186801|Clostridia,36DZ2@31979|Clostridiaceae	186801|Clostridia	C	C subunit	ntpC	-	-	ko:K02119	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	vATP-synt_AC39	125	1056	"contig-100_6"	813	2.45	3.11	0.1325	0.0608	83.4	0.9764	0.325	0.325	18348	0.593
contig-100_6_4	904294.HMPREF9182_1471	1.12e-20	86.7	COG1436@1|root,COG1436@2|Bacteria,1VAX7@1239|Firmicutes,4HMU4@91061|Bacilli	91061|Bacilli	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	ntpG	-	-	ko:K02122	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	ATP-synt_F	31	327	"contig-100_6"	813	2.45	3.11	0.1325	0.0608	83.4	0.9764	0.325	0.325	18348	0.593
