CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_10_2	391625.PPSIR1_26758	1.36e-18	90.1	COG0018@1|root,COG0018@2|Bacteria,1MU4J@1224|Proteobacteria,42MTY@68525|delta/epsilon subdivisions,2WKII@28221|Deltaproteobacteria,2YWMT@29|Myxococcales	28221|Deltaproteobacteria	J	Arginyl tRNA synthetase N terminal dom	argS	-	6.1.1.19	ko:K01887	ko00970,map00970	M00359,M00360	R03646	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	Arg_tRNA_synt_N,DALR_1,tRNA-synt_1d	21	525	"contig-100_10"	33	1.36	3.05	0.5	0.1	70.12	0.9796	0.334	0.341	1020	0.266
contig-100_11_1	886379.AEWI01000019_gene1227	1.05e-22	99.8	COG3385@1|root,COG3385@2|Bacteria,4NKTU@976|Bacteroidetes,2FPS8@200643|Bacteroidia	976|Bacteroidetes	L	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	DDE_5,DDE_Tnp_1	48	396	"contig-100_11"	83	1.58	3.25	0.2778	0.1667	63.2	0.9684	0.286	0.293	1848	0.368
contig-100_11_2	1433126.BN938_0414	7.84e-35	124.0	COG3039@1|root,COG3039@2|Bacteria,4NPH8@976|Bacteroidetes,2G2I4@200643|Bacteroidia	976|Bacteroidetes	L	Transposase domain (DUF772)	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1,DUF772	19	285	"contig-100_11"	83	1.58	3.25	0.2778	0.1667	63.2	0.9684	0.286	0.293	1848	0.368
contig-100_12_1	997296.PB1_06837	1.3e-61	208.0	COG1190@1|root,COG1190@2|Bacteria,1TP2P@1239|Firmicutes,4H9X4@91061|Bacilli,1ZAVI@1386|Bacillus	91061|Bacilli	J	Belongs to the class-II aminoacyl-tRNA synthetase family	lysS	-	6.1.1.6	ko:K04567	ko00970,map00970	M00359,M00360	R03658	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_2,tRNA_anti-codon	37	777	"contig-100_12"	39	1.4	2.83	0.0909	0.1538	67.64	0.9764	0.375	0.378	1108	0.283
contig-100_13_1	1158292.JPOE01000002_gene3512	7.46e-61	202.0	COG3385@1|root,COG3385@2|Bacteria,1QT8J@1224|Proteobacteria,2VP4B@28216|Betaproteobacteria	28216|Betaproteobacteria	L	PFAM transposase, IS4 family protein	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1_4	107	519	"contig-100_13"	168	1.52	1.72	0.375	0.2424	50.88	0.9645	0.529	0.555	2520	0.344
contig-100_16_1	1443125.Z962_12190	1.39e-05	48.9	COG1186@1|root,COG1186@2|Bacteria,1TPSB@1239|Firmicutes,247KU@186801|Clostridia,36DUM@31979|Clostridiaceae	186801|Clostridia	J	Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA	prfB	-	-	ko:K02836	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1	12	240	"contig-100_16"	38	1.49	3.46	0.3	0.0714	64.92	0.9721	0.359	0.369	943	0.328
contig-100_17_1	459349.CLOAM0066	0.000615	42.0	COG3415@1|root,COG3415@2|Bacteria	2|Bacteria	L	Transposase	-	-	-	-	-	-	-	-	-	-	-	-	DDE_3,HTH_23,HTH_29,HTH_32,HTH_33	18	126	"contig-100_17"	111	1.56	3.37	0.2692	0.2286	60.14	0.9682	0.304	0.324	2288	0.359
contig-100_17_2	1189620.AJXL01000238_gene1523	1.31e-10	64.7	COG3335@1|root,COG3335@2|Bacteria,4NT8G@976|Bacteroidetes,1I6Z1@117743|Flavobacteriia	976|Bacteroidetes	L	DDE superfamily endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	DDE_3,HTH_23,HTH_32,HTH_33,HTH_Tnp_1	82	552	"contig-100_17"	111	1.56	3.37	0.2692	0.2286	60.14	0.9682	0.304	0.324	2288	0.359
contig-100_19_1	580340.Tlie_0804	1.06e-06	50.8	COG1236@1|root,COG1236@2|Bacteria,3TA98@508458|Synergistetes	508458|Synergistetes	J	exonuclease of the beta-lactamase fold involved in RNA processing	-	-	-	ko:K07576	-	-	-	-	ko00000	-	-	-	Beta-Casp,Lactamase_B,Lactamase_B_6,RMMBL	3	162	"contig-100_19"	31	1.56	3.76	0.2857	0.0769	79.1	0.9833	0.309	0.319	1015	0.359
contig-100_21_1	1321774.HMPREF9108_01942	8.54e-16	77.0	COG0270@1|root,COG0270@2|Bacteria,37ASC@32066|Fusobacteria	32066|Fusobacteria	H	PFAM C-5 cytosine-specific DNA methylase	-	-	2.1.1.37	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	M00035	R04858	RC00003,RC00332	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	-	-	-	DNA_methylase	9	213	"contig-100_21"	35	1.7	3.65	0.125	0.0	74.77	0.9847	0.283	0.291	963	0.412
contig-100_21_2	929703.KE386491_gene2601	4.33e-41	144.0	28NZD@1|root,2ZBWB@2|Bacteria,4NSPS@976|Bacteroidetes,47TJC@768503|Cytophagia	976|Bacteroidetes	L	R.HinP1I restriction endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	R-HINP1I	22	453	"contig-100_21"	35	1.7	3.65	0.125	0.0	74.77	0.9847	0.283	0.291	963	0.412
contig-100_23_1	616991.JPOO01000003_gene2279	7.13e-20	89.7	COG3464@1|root,COG3464@2|Bacteria,4NFK7@976|Bacteroidetes,1HX8S@117743|Flavobacteriia	976|Bacteroidetes	L	COG3464 Transposase and inactivated derivatives	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_ISL3	46	399	"contig-100_23"	77	1.42	5.23	0.4444	0.4	54.68	0.9671	0.258	0.273	1451	0.294
contig-100_24_1	635013.TherJR_2099	1.36e-60	209.0	COG1200@1|root,COG1200@2|Bacteria,1TQ6I@1239|Firmicutes,247T0@186801|Clostridia,260I6@186807|Peptococcaceae	186801|Clostridia	L	Critical role in recombination and DNA repair. Helps process Holliday junction intermediates to mature products by catalyzing branch migration. Has a DNA unwinding activity characteristic of a DNA helicase with a 3'- to 5'- polarity. Unwinds branched duplex DNA (Y-DNA)	recG	-	3.6.4.12	ko:K03655	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DEAD,Helicase_C,RecG_wedge	28	630	"contig-100_24"	31	1.59	2.61	0.5556	0.2857	74.74	0.9776	0.393	0.4	910	0.372
contig-100_26_1	1517682.HW49_03040	2.27e-28	103.0	COG1662@1|root,COG1662@2|Bacteria,4NV6P@976|Bacteroidetes	976|Bacteroidetes	L	IS1 transposase	-	-	-	ko:K07480	-	-	-	-	ko00000	-	-	-	DDE_Tnp_IS1	29	168	"contig-100_26"	182	1.65	2.93	0.4167	0.2791	56.51	0.965	0.311	0.332	3141	0.395
contig-100_26_2	192952.MM_2697	8.21e-48	158.0	COG3677@1|root,arCOG02132@2157|Archaea,2Y85V@28890|Euryarchaeota,2NB61@224756|Methanomicrobia	224756|Methanomicrobia	L	Putative ATPase subunit of terminase (gpP-like)	-	-	-	ko:K07489	-	-	-	-	ko00000	-	-	-	HTH_23	138	453	"contig-100_26"	182	1.65	2.93	0.4167	0.2791	56.51	0.965	0.311	0.332	3141	0.395
contig-100_27_1	272134.KB731324_gene3022	5.23e-16	74.3	COG2337@1|root,COG2337@2|Bacteria	2|Bacteria	T	Toxic component of a toxin-antitoxin (TA) module	chpA	-	-	ko:K07171	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	PemK_toxin	16	273	"contig-100_27"	35	1.67	4.03	0.1429	0.0	72.37	0.9803	0.3	0.302	932	0.4
contig-100_28_2	643648.Slip_2317	0.000994	46.2	COG2220@1|root,COG2220@2|Bacteria,1TQR1@1239|Firmicutes,24AHX@186801|Clostridia,42K8K@68298|Syntrophomonadaceae	186801|Clostridia	S	Beta-lactamase superfamily domain	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B_3	19	507	"contig-100_28"	26	1.66	3.04	0.2857	0.25	71.69	0.9876	0.312	0.316	686	0.396
contig-100_29_1	866536.Belba_1183	1.18e-53	184.0	COG3039@1|root,COG3039@2|Bacteria	2|Bacteria	L	Transposase	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1_6,DUF772	80	456	"contig-100_29"	104	1.52	2.59	0.3333	0.1304	57.11	0.9647	0.314	0.332	1995	0.341
contig-100_30_1	1209072.ALBT01000038_gene2353	1.87e-15	81.6	COG1459@1|root,COG1459@2|Bacteria,1MV4U@1224|Proteobacteria,1RQ86@1236|Gammaproteobacteria,1FGAN@10|Cellvibrio	1236|Gammaproteobacteria	U	Type II secretion system (T2SS), protein F	xcsF	-	-	ko:K02455	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	T2SSF	28	606	"contig-100_30"	31	1.24	2.6	0.1111	0.2222	70.35	0.9749	0.377	0.381	1055	0.196
contig-100_31_1	103733.JNYO01000005_gene8703	4.83e-41	141.0	2C56A@1|root,32RF5@2|Bacteria,2IP97@201174|Actinobacteria,4E5EJ@85010|Pseudonocardiales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AAA_33	80	540	"contig-100_31"	85	1.43	2.07	0.4118	0.2368	47.09	0.9686	0.584	0.606	1133	0.302
contig-100_32_1	243164.DET0024	3.99e-18	89.7	COG0658@1|root,COG2333@1|root,COG0658@2|Bacteria,COG2333@2|Bacteria,2G6G7@200795|Chloroflexi,34CYA@301297|Dehalococcoidia	301297|Dehalococcoidia	S	Domain of unknown function (DUF4131)	-	-	-	ko:K02238	-	M00429	-	-	ko00000,ko00002,ko02044	3.A.11.1,3.A.11.2	-	-	Competence,DUF4131,Lactamase_B	29	597	"contig-100_32"	32	1.46	2.95	0.3	0.3333	64.38	0.9794	0.343	0.355	800	0.313
contig-100_33_1	118173.KB235914_gene646	2.05e-46	160.0	COG3385@1|root,COG3385@2|Bacteria	2|Bacteria	L	transposase activity	-	-	-	-	-	-	-	-	-	-	-	-	DDE_5,DDE_Tnp_1	73	594	"contig-100_33"	79	1.44	2.59	0.3889	0.4211	56.89	0.9685	0.347	0.37	1581	0.307
contig-100_34_1	290397.Adeh_3097	5.01e-59	194.0	COG1899@1|root,COG1899@2|Bacteria,1R3SU@1224|Proteobacteria,42P29@68525|delta/epsilon subdivisions,2WK0N@28221|Deltaproteobacteria,2YX3B@29|Myxococcales	28221|Deltaproteobacteria	O	Deoxyhypusine synthase	-	-	2.5.1.46	ko:K00809	-	-	-	-	ko00000,ko01000	-	-	-	DS	23	504	"contig-100_34"	28	1.75	2.91	0.0	0.0	76.5	0.9875	0.362	0.368	776	0.429
contig-100_35_1	1410676.JNKL01000014_gene1890	1.6e-21	99.4	COG0286@1|root,COG0286@2|Bacteria,1R0GT@1224|Proteobacteria,1T61Y@1236|Gammaproteobacteria	1224|Proteobacteria	V	TaqI-like C-terminal specificity domain	-	-	-	-	-	-	-	-	-	-	-	-	N6_Mtase,TaqI_C	19	585	"contig-100_35"	20	1.38	2.81	0.2	0.0	72.85	0.9864	0.318	0.321	650	0.275
contig-100_36_1	583355.Caka_1449	2.13e-05	50.1	COG2804@1|root,COG2804@2|Bacteria,46SDR@74201|Verrucomicrobia,3K77E@414999|Opitutae	414999|Opitutae	NU	General secretory system II protein E domain protein	-	-	-	ko:K02454,ko:K02652	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02035,ko02044	3.A.15,3.A.15.2	-	-	T2SSE,T2SSE_N	11	354	"contig-100_36"	22	1.35	3.24	0.2857	0.5	78.86	0.9796	0.329	0.329	831	0.257
contig-100_36_2	444158.MmarC6_1370	3.47e-08	53.1	COG0745@1|root,arCOG02595@2157|Archaea,2XZE9@28890|Euryarchaeota,23R5U@183939|Methanococci	183939|Methanococci	T	PFAM response regulator receiver	-	-	-	-	-	-	-	-	-	-	-	-	Response_reg	3	183	"contig-100_36"	22	1.35	3.24	0.2857	0.5	78.86	0.9796	0.329	0.329	831	0.257
contig-100_37_1	1158292.JPOE01000002_gene3512	5.94e-16	77.8	COG3385@1|root,COG3385@2|Bacteria,1QT8J@1224|Proteobacteria,2VP4B@28216|Betaproteobacteria	28216|Betaproteobacteria	L	PFAM transposase, IS4 family protein	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1_4	43	207	"contig-100_37"	123	1.4	1.83	0.3214	0.1455	50.02	0.9606	0.503	0.527	1937	0.285
contig-100_37_2	1123228.AUIH01000035_gene2830	4.87e-11	60.1	COG3385@1|root,COG3385@2|Bacteria,1QT8J@1224|Proteobacteria,1RY7W@1236|Gammaproteobacteria,1XM6W@135619|Oceanospirillales	135619|Oceanospirillales	L	Transposase DDE domain group 1	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1_4	39	228	"contig-100_37"	123	1.4	1.83	0.3214	0.1455	50.02	0.9606	0.503	0.527	1937	0.285
contig-100_38_1	926550.CLDAP_05100	4.2e-19	80.5	COG0636@1|root,COG0636@2|Bacteria,2G72D@200795|Chloroflexi	200795|Chloroflexi	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpE	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044464,GO:0044769,GO:0045259,GO:0045263,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02110	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_C	11	237	"contig-100_38"	26	1.35	2.78	0.1	0.375	67.92	0.9803	0.396	0.413	768	0.26
contig-100_38_2	926550.CLDAP_05110	1.03e-12	68.9	COG0356@1|root,COG0356@2|Bacteria,2G6NF@200795|Chloroflexi	200795|Chloroflexi	C	it plays a direct role in the translocation of protons across the membrane	atpB	-	-	ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko03110	3.A.2.1	-	-	ATP-synt_A	8	249	"contig-100_38"	26	1.35	2.78	0.1	0.375	67.92	0.9803	0.396	0.413	768	0.26
contig-100_39_1	568816.Acin_0263	2.81e-50	168.0	COG1136@1|root,COG1136@2|Bacteria,1TPBJ@1239|Firmicutes,4H22T@909932|Negativicutes	909932|Negativicutes	V	Non-canonical ABC transporter that contains transmembrane domains (TMD), which form a pore in the membrane, and an ATP-binding domain (NBD), which is responsible for energy generation. Confers resistance against macrolides	macB	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran	49	510	"contig-100_39"	58	1.51	2.27	0.2143	0.0588	64.69	0.9672	0.412	0.417	1409	0.338
contig-100_40_1	316067.Geob_0293	2.98e-05	47.0	COG4420@1|root,COG4420@2|Bacteria,1RHHI@1224|Proteobacteria	1224|Proteobacteria	S	Protein of unknown function (DUF1003)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1003	7	204	"contig-100_40"	31	1.59	3.37	0.5	0.3333	70.29	0.9786	0.309	0.324	822	0.373
contig-100_40_2	155515.JP36_05550	1.35e-13	72.4	COG0812@1|root,COG0812@2|Bacteria,1MXDH@1224|Proteobacteria,1RNXK@1236|Gammaproteobacteria,1Y7GR@135625|Pasteurellales	135625|Pasteurellales	M	Cell wall formation	murB	-	1.3.1.98	ko:K00075	ko00520,ko00550,ko01100,map00520,map00550,map01100	-	R03191,R03192	RC02639	ko00000,ko00001,ko01000,ko01011	-	-	-	FAD_binding_4,MurB_C	12	309	"contig-100_40"	31	1.59	3.37	0.5	0.3333	70.29	0.9786	0.309	0.324	822	0.373
contig-100_41_1	548477.HMPREF0294_1014	1.28e-30	117.0	COG0012@1|root,COG0012@2|Bacteria,2GIXI@201174|Actinobacteria,22JHD@1653|Corynebacteriaceae	201174|Actinobacteria	J	ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner	ychF	-	-	ko:K06942	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1,YchF-GTPase_C	11	279	"contig-100_41"	24	1.37	2.52	0.375	0.0	77.04	0.972	0.374	0.375	857	0.272
contig-100_41_2	1123248.KB893337_gene2579	2.2e-29	112.0	COG0568@1|root,COG0568@2|Bacteria,4NEBF@976|Bacteroidetes,1INNM@117747|Sphingobacteriia	976|Bacteroidetes	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released	rpoD	-	-	ko:K03086	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r1_2,Sigma70_r2,Sigma70_r3,Sigma70_r4	8	237	"contig-100_41"	24	1.37	2.52	0.375	0.0	77.04	0.972	0.374	0.375	857	0.272
contig-100_42_1	1089551.KE386572_gene2773	2.12e-66	211.0	COG0090@1|root,COG0090@2|Bacteria,1MVTD@1224|Proteobacteria,2TTKD@28211|Alphaproteobacteria,4BP8Y@82117|unclassified Alphaproteobacteria	28211|Alphaproteobacteria	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	rplB	GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02886	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L2,Ribosomal_L2_C	30	561	"contig-100_42"	32	1.56	2.41	0.3846	0.125	68.28	0.9753	0.366	0.376	824	0.361
contig-100_44_1	479434.Sthe_0466	4.05e-54	185.0	COG0423@1|root,COG0423@2|Bacteria,2G62M@200795|Chloroflexi,27XGU@189775|Thermomicrobia	189775|Thermomicrobia	J	Catalyzes the attachment of glycine to tRNA(Gly)	-	GO:0003674,GO:0003824,GO:0004812,GO:0004820,GO:0005488,GO:0005515,GO:0016874,GO:0016875,GO:0046983,GO:0140098,GO:0140101	6.1.1.14	ko:K01880	ko00970,map00970	M00359,M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	HGTP_anticodon,tRNA-synt_2b	27	555	"contig-100_44"	28	1.78	3.0	0.8	0.125	78.14	0.9804	0.363	0.372	787	0.439
