CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_0_15	1227739.Hsw_PA0213	7.36e-54	192.0	COG2865@1|root,COG2865@2|Bacteria,4NRX4@976|Bacteroidetes,47X00@768503|Cytophagia	976|Bacteroidetes	K	Putative DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	AlbA_2	80	1281	"contig-100_0"	1728	2.98	2.36	0.0186	0.0153	103.31	0.9884	0.441	0.44	43723	0.664
contig-100_0_16	98439.AJLL01000075_gene875	8.42e-95	291.0	COG0568@1|root,COG0568@2|Bacteria,1G1HF@1117|Cyanobacteria,1JI7I@1189|Stigonemataceae	1117|Cyanobacteria	K	Sigma-70, region 4	sigB	-	-	ko:K03087	ko02026,ko05111,map02026,map05111	-	-	-	ko00000,ko00001,ko03021	-	-	-	Sigma70_r1_2,Sigma70_r2,Sigma70_r3,Sigma70_r4	72	936	"contig-100_0"	1728	2.98	2.36	0.0186	0.0153	103.31	0.9884	0.441	0.44	43723	0.664
contig-100_0_18	1173027.Mic7113_2305	2.64e-09	54.7	2EGWA@1|root,33ANH@2|Bacteria,1GBBK@1117|Cyanobacteria,1HG99@1150|Oscillatoriales	1117|Cyanobacteria	S	CopG-like RHH_1 or ribbon-helix-helix domain, RHH_5	-	-	-	-	-	-	-	-	-	-	-	-	RHH_5	15	207	"contig-100_0"	1728	2.98	2.36	0.0186	0.0153	103.31	0.9884	0.441	0.44	43723	0.664
contig-100_0_19	251229.Chro_1057	4.83e-276	797.0	COG0358@1|root,COG3378@1|root,COG0358@2|Bacteria,COG3378@2|Bacteria,1G2WM@1117|Cyanobacteria,3VNJD@52604|Pleurocapsales	1117|Cyanobacteria	L	TIGRFAM phage plasmid primase, P4 family, C-terminal domain	-	-	-	ko:K06919	-	-	-	-	ko00000	-	-	-	D5_N,DUF3854,Pox_D5	228	2883	"contig-100_0"	1728	2.98	2.36	0.0186	0.0153	103.31	0.9884	0.441	0.44	43723	0.664
contig-100_1_3	440250.A5HL29_9CAUD	2.4e-18	81.3	4QAIK@10239|Viruses,4QUPH@35237|dsDNA viruses  no RNA stage,4QPEB@28883|Caudovirales,4QNC3@10744|Podoviridae	10744|Podoviridae	S	endonuclease activity	-	-	-	-	-	-	-	-	-	-	-	-	-	29	324	"contig-100_1"	6251	2.32	2.13	0.2696	0.1053	87.87	0.9696	0.587	0.612	161612	0.568
contig-100_2_4	696281.Desru_1782	1.13e-06	54.7	COG1974@1|root,COG1974@2|Bacteria,1TQ3H@1239|Firmicutes,24AXJ@186801|Clostridia,265HK@186807|Peptococcaceae	186801|Clostridia	K	PFAM Peptidase S24 S26A S26B, conserved region	-	-	3.4.21.88	ko:K01356	-	M00729	-	-	ko00000,ko00002,ko01000,ko01002,ko03400	-	-	-	HTH_3,HTH_31,Peptidase_S24	69	462	"contig-100_2"	2854	2.16	2.52	0.1257	0.0399	78.31	0.9797	0.571	0.588	66544	0.537
contig-100_2_9	411473.RUMCAL_00244	9.19e-05	54.3	COG2340@1|root,COG2340@2|Bacteria	2|Bacteria	S	peptidase inhibitor activity	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,CAP,CW_binding_1,CW_binding_2,G5,SLH	302	1746	"contig-100_2"	2854	2.16	2.52	0.1257	0.0399	78.31	0.9797	0.571	0.588	66544	0.537
contig-100_2_10	1430331.EP10_10445	1.1e-26	103.0	COG3405@1|root,COG3405@2|Bacteria,1VBUA@1239|Firmicutes,4HMXV@91061|Bacilli	91061|Bacilli	G	Belongs to the glycosyl hydrolase 8 (cellulase D) family	-	-	-	-	-	-	-	-	-	-	-	-	-	45	402	"contig-100_2"	2854	2.16	2.52	0.1257	0.0399	78.31	0.9797	0.571	0.588	66544	0.537
contig-100_2_12	880073.Calab_0715	2.67e-12	79.7	28UCF@1|root,2ZGHS@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	381	2526	"contig-100_2"	2854	2.16	2.52	0.1257	0.0399	78.31	0.9797	0.571	0.588	66544	0.537
contig-100_2_20	316274.Haur_0657	2.42e-81	250.0	28JC4@1|root,2Z96S@2|Bacteria	2|Bacteria	S	P22 coat protein-protein 5 domain protein	-	-	-	-	-	-	-	-	-	-	-	-	P22_CoatProtein	82	618	"contig-100_2"	2854	2.16	2.52	0.1257	0.0399	78.31	0.9797	0.571	0.588	66544	0.537
contig-100_3_1	938709.AUSH02000051_gene230	2.34e-13	80.1	COG4733@1|root,COG4733@2|Bacteria	2|Bacteria	S	cellulase activity	-	-	-	-	-	-	-	-	-	-	-	-	-	211	1107	"contig-100_3"	3935	2.19	2.19	0.2972	0.1576	88.18	0.9705	0.449	0.469	108246	0.543
contig-100_3_4	688245.CtCNB1_2992	3.55e-11	74.7	COG4678@1|root,COG4678@2|Bacteria,1N2BW@1224|Proteobacteria,2VVEP@28216|Betaproteobacteria,4AIC7@80864|Comamonadaceae	28216|Betaproteobacteria	G	COG4678 Muramidase (phage lambda lysozyme)	-	-	3.2.1.17	ko:K01185	-	-	-	-	ko00000,ko01000	-	-	-	Phage_lysozyme	212	1572	"contig-100_3"	3935	2.19	2.19	0.2972	0.1576	88.18	0.9705	0.449	0.469	108246	0.543
contig-100_3_10	1357732.A0A059PY92_9CAUD	2.07e-22	104.0	4QBD3@10239|Viruses,4QXFU@35237|dsDNA viruses  no RNA stage,4QQ7Z@28883|Caudovirales,4QNJ0@10744|Podoviridae	10744|Podoviridae	S	P22 coat protein - gene protein 5	-	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0008150,GO:0009987,GO:0016032,GO:0016043,GO:0019012,GO:0019028,GO:0019030,GO:0019058,GO:0019068,GO:0019069,GO:0019075,GO:0022607,GO:0039620,GO:0042802,GO:0042803,GO:0044085,GO:0044403,GO:0044419,GO:0044423,GO:0046729,GO:0046797,GO:0046983,GO:0051704,GO:0071840	-	-	-	-	-	-	-	-	-	-	-	263	1059	"contig-100_3"	3935	2.19	2.19	0.2972	0.1576	88.18	0.9705	0.449	0.469	108246	0.543
contig-100_3_15	1540097.A0A0A0YRN0_9CAUD	2.6e-08	66.2	4QF3C@10239|Viruses,4QU4U@28883|Caudovirales,4QNNQ@10744|Podoviridae	10744|Podoviridae	S	host cell wall	-	-	-	-	-	-	-	-	-	-	-	-	-	569	2121	"contig-100_3"	3935	2.19	2.19	0.2972	0.1576	88.18	0.9705	0.449	0.469	108246	0.543
contig-100_3_16	220341.16506051	1.29e-47	175.0	COG1783@1|root,COG1783@2|Bacteria,1MWGP@1224|Proteobacteria,1S8D6@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Terminase-like family	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_6,Terminase_6C	308	1266	"contig-100_3"	3935	2.19	2.19	0.2972	0.1576	88.18	0.9705	0.449	0.469	108246	0.543
contig-100_4_2	551275.KB899545_gene2998	0.000278	48.1	2EPAR@1|root,33GXH@2|Bacteria,1N7YQ@1224|Proteobacteria,2UGER@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	RyR domain	-	-	-	-	-	-	-	-	-	-	-	-	RyR	132	1011	"contig-100_4"	2424	2.44	2.0	0.2929	0.1141	91.69	0.9761	0.472	0.489	63293	0.59
contig-100_4_13	1536592.A0A088F776_9VIRU	1.2e-05	53.5	4QF7M@10239|Viruses	10239|Viruses	S	AAA domain	-	-	-	-	-	-	-	-	-	-	-	-	-	124	819	"contig-100_4"	2424	2.44	2.0	0.2929	0.1141	91.69	0.9761	0.472	0.489	63293	0.59
contig-100_4_17	161528.ED21_19502	2.39e-08	63.9	COG1475@1|root,COG1475@2|Bacteria,1MW2E@1224|Proteobacteria,2TSTN@28211|Alphaproteobacteria,2K0RQ@204457|Sphingomonadales	204457|Sphingomonadales	K	Belongs to the ParB family	parB	-	-	ko:K03497	-	-	-	-	ko00000,ko03000,ko03036,ko04812	-	-	-	ParBc	233	1368	"contig-100_4"	2424	2.44	2.0	0.2929	0.1141	91.69	0.9761	0.472	0.489	63293	0.59
contig-100_4_18	595460.RRSWK_01840	4.59e-12	75.1	COG1573@1|root,COG1573@2|Bacteria	2|Bacteria	L	deaminated base DNA N-glycosylase activity	-	-	3.2.2.27	ko:K21929	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DUF4130,UDG	167	1017	"contig-100_4"	2424	2.44	2.0	0.2929	0.1141	91.69	0.9761	0.472	0.489	63293	0.59
contig-100_4_22	1162668.LFE_0189	2.13e-23	112.0	COG0258@1|root,COG0749@1|root,COG0258@2|Bacteria,COG0749@2|Bacteria,3J0DP@40117|Nitrospirae	40117|Nitrospirae	L	In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity	polA	-	2.7.7.7	ko:K02335	ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440	-	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	5_3_exonuc,5_3_exonuc_N,DNA_pol_A	210	1518	"contig-100_4"	2424	2.44	2.0	0.2929	0.1141	91.69	0.9761	0.472	0.489	63293	0.59
contig-100_4_23	1175654.A0A0S0N767_9CAUD	8.62e-71	227.0	4QAUT@10239|Viruses,4QVIM@35237|dsDNA viruses  no RNA stage,4QQ7X@28883|Caudovirales,4QKVS@10699|Siphoviridae	10699|Siphoviridae	S	DNA ligase (ATP) activity	-	-	-	-	-	-	-	-	-	-	-	-	-	124	855	"contig-100_4"	2424	2.44	2.0	0.2929	0.1141	91.69	0.9761	0.472	0.489	63293	0.59
contig-100_4_24	1223521.BBJX01000010_gene210	9.67e-08	62.4	COG4643@1|root,COG4643@2|Bacteria,1NUZ8@1224|Proteobacteria,2VSPB@28216|Betaproteobacteria,4AGB3@80864|Comamonadaceae	28216|Betaproteobacteria	P	DNA integration	-	-	-	-	-	-	-	-	-	-	-	-	DUF3987	225	1203	"contig-100_4"	2424	2.44	2.0	0.2929	0.1141	91.69	0.9761	0.472	0.489	63293	0.59
contig-100_5_10	211114.JOEF01000022_gene5590	2.19e-23	105.0	28HD0@1|root,2Z7PR@2|Bacteria,2IB30@201174|Actinobacteria,4E906@85010|Pseudonocardiales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	217	978	"contig-100_5"	2858	1.97	2.3	0.277	0.1277	86.21	0.9665	0.612	0.639	84277	0.493
contig-100_5_11	375286.mma_2379	0.000442	49.7	COG0811@1|root,COG5306@1|root,COG0811@2|Bacteria,COG5306@2|Bacteria,1N2RJ@1224|Proteobacteria,2VM7W@28216|Betaproteobacteria	28216|Betaproteobacteria	U	Mota tolq exbb proton channel	exbB3	-	-	ko:K03561	-	-	-	-	ko00000,ko02000	1.A.30.2.1	-	-	DUF2341,Laminin_G_3,MotA_ExbB	137	753	"contig-100_5"	2858	1.97	2.3	0.277	0.1277	86.21	0.9665	0.612	0.639	84277	0.493
contig-100_5_14	344747.PM8797T_10854	3.38e-05	51.2	2CB4P@1|root,338T5@2|Bacteria,2J12X@203682|Planctomycetes	203682|Planctomycetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	114	618	"contig-100_5"	2858	1.97	2.3	0.277	0.1277	86.21	0.9665	0.612	0.639	84277	0.493
contig-100_5_18	679201.HMPREF9334_00476	2.72e-06	54.3	COG4695@1|root,COG4695@2|Bacteria,1TP8B@1239|Firmicutes,4H3A0@909932|Negativicutes	909932|Negativicutes	L	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal	33	510	"contig-100_5"	2858	1.97	2.3	0.277	0.1277	86.21	0.9665	0.612	0.639	84277	0.493
contig-100_7_1	1121439.dsat_1181	0.000746	43.1	2BJ9G@1|root,32DJ5@2|Bacteria,1PZVR@1224|Proteobacteria,43671@68525|delta/epsilon subdivisions,2X0R9@28221|Deltaproteobacteria,2MD6R@213115|Desulfovibrionales	28221|Deltaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	62	300	"contig-100_7"	2105	2.39	2.02	0.2687	0.1172	92.37	0.9765	0.493	0.51	56735	0.581
contig-100_7_2	1636270.A0A0E3M2T0_9CAUD	9.26e-12	70.5	4QGUX@10239|Viruses,4QSCB@28883|Caudovirales,4QNT7@10744|Podoviridae	10744|Podoviridae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	110	720	"contig-100_7"	2105	2.39	2.02	0.2687	0.1172	92.37	0.9765	0.493	0.51	56735	0.581
contig-100_7_3	1636270.A0A0E3JSB2_9CAUD	7.35e-16	88.2	4QBFN@10239|Viruses,4QPTW@28883|Caudovirales,4QNPZ@10744|Podoviridae	10744|Podoviridae	S	Phage stabilisation protein	-	-	-	-	-	-	-	-	-	-	-	-	-	229	1404	"contig-100_7"	2105	2.39	2.02	0.2687	0.1172	92.37	0.9765	0.493	0.51	56735	0.581
contig-100_7_4	543728.Vapar_2490	1.18e-26	121.0	COG5295@1|root,COG5301@1|root,COG5295@2|Bacteria,COG5301@2|Bacteria,1PG83@1224|Proteobacteria,2WBY1@28216|Betaproteobacteria,4AIIK@80864|Comamonadaceae	28216|Betaproteobacteria	UW	Hep Hag repeat protein	-	-	-	-	-	-	-	-	-	-	-	-	-	228	1365	"contig-100_7"	2105	2.39	2.02	0.2687	0.1172	92.37	0.9765	0.493	0.51	56735	0.581
contig-100_7_9	1123508.JH636441_gene3556	0.000917	47.8	2DRC3@1|root,33B6H@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	105	636	"contig-100_7"	2105	2.39	2.02	0.2687	0.1172	92.37	0.9765	0.493	0.51	56735	0.581
contig-100_8_1	1242864.D187_008748	1.4e-49	171.0	COG0338@1|root,COG0338@2|Bacteria,1Q9YJ@1224|Proteobacteria,438CP@68525|delta/epsilon subdivisions,2X1WK@28221|Deltaproteobacteria,2YWK0@29|Myxococcales	28221|Deltaproteobacteria	L	D12 class N6 adenine-specific DNA methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	MethyltransfD12	50	453	"contig-100_8"	2180	2.09	2.48	0.29	0.1057	87.1	0.9702	0.621	0.646	61601	0.522
contig-100_8_3	525263.HMPREF0298_1173	0.000273	48.5	COG3757@1|root,COG3757@2|Bacteria,2IIP7@201174|Actinobacteria,22MBT@1653|Corynebacteriaceae	201174|Actinobacteria	M	Glycosyl hydrolases family 25	acm	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_25,Peptidase_M23	118	663	"contig-100_8"	2180	2.09	2.48	0.29	0.1057	87.1	0.9702	0.621	0.646	61601	0.522
contig-100_9_6	1122925.KB895377_gene1256	4.92e-29	128.0	COG5362@1|root,COG5362@2|Bacteria,1TSQB@1239|Firmicutes,4HUUX@91061|Bacilli,2755X@186822|Paenibacillaceae	91061|Bacilli	S	TIGRFAM Phage	-	-	-	-	-	-	-	-	-	-	-	-	-	225	1458	"contig-100_9"	2168	2.41	1.98	0.2418	0.1177	91.61	0.976	0.484	0.502	57308	0.584
contig-100_9_7	272568.GDI3670	3.46e-103	343.0	COG0234@1|root,COG0234@2|Bacteria,1NJKP@1224|Proteobacteria,2UM25@28211|Alphaproteobacteria	28211|Alphaproteobacteria	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter	-	-	-	ko:K04078	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	-	338	2118	"contig-100_9"	2168	2.41	1.98	0.2418	0.1177	91.61	0.976	0.484	0.502	57308	0.584
contig-100_9_9	720554.Clocl_3919	1.68e-09	57.8	COG0234@1|root,COG0234@2|Bacteria,1V9ZM@1239|Firmicutes,24MMM@186801|Clostridia,3WJT1@541000|Ruminococcaceae	186801|Clostridia	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter	groS	-	-	ko:K04078	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	Cpn10	35	324	"contig-100_9"	2168	2.41	1.98	0.2418	0.1177	91.61	0.976	0.484	0.502	57308	0.584
contig-100_9_12	1280944.HY17_04665	1.19e-23	100.0	2FI5T@1|root,349YH@2|Bacteria,1P1M3@1224|Proteobacteria,2UVNQ@28211|Alphaproteobacteria	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	83	594	"contig-100_9"	2168	2.41	1.98	0.2418	0.1177	91.61	0.976	0.484	0.502	57308	0.584
contig-100_9_13	272568.GDI3673	3.07e-108	323.0	2DVPY@1|root,33WQ8@2|Bacteria,1N9VQ@1224|Proteobacteria,2UIC5@28211|Alphaproteobacteria	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	128	921	"contig-100_9"	2168	2.41	1.98	0.2418	0.1177	91.61	0.976	0.484	0.502	57308	0.584
contig-100_10_2	626887.J057_01685	8.56e-79	247.0	28HS3@1|root,2Z7ZE@2|Bacteria,1QH9A@1224|Proteobacteria	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	222	843	"contig-100_10"	3198	2.32	2.18	0.2909	0.1418	86.72	0.9712	0.568	0.594	80967	0.569
contig-100_10_5	1500259.JQLD01000001_gene3772	1.15e-13	77.8	2AKPT@1|root,31BGI@2|Bacteria,1Q7BB@1224|Proteobacteria,2VDFY@28211|Alphaproteobacteria,4BING@82115|Rhizobiaceae	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	334	1191	"contig-100_10"	3198	2.32	2.18	0.2909	0.1418	86.72	0.9712	0.568	0.594	80967	0.569
contig-100_10_6	626887.J057_01665	1.8e-205	615.0	28I8X@1|root,2Z8BQ@2|Bacteria,1MW9X@1224|Proteobacteria,1RR0M@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	712	2712	"contig-100_10"	3198	2.32	2.18	0.2909	0.1418	86.72	0.9712	0.568	0.594	80967	0.569
contig-100_11_1	1487953.JMKF01000041_gene3146	1.2e-12	63.2	2EC5W@1|root,3364H@2|Bacteria,1G9RK@1117|Cyanobacteria,1HD72@1150|Oscillatoriales	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	180	"contig-100_11"	663	2.41	2.33	0.0207	0.0219	103.54	0.9847	0.433	0.432	20766	0.585
contig-100_11_2	756067.MicvaDRAFT_1016	9.35e-182	518.0	COG0675@1|root,COG0675@2|Bacteria,1G0U9@1117|Cyanobacteria,1HARF@1150|Oscillatoriales	1117|Cyanobacteria	L	Transposase, IS605 OrfB, C-terminal	-	-	-	ko:K07496	-	-	-	-	ko00000	-	-	-	HTH_OrfB_IS605,OrfB_IS605,OrfB_Zn_ribbon	64	1215	"contig-100_11"	663	2.41	2.33	0.0207	0.0219	103.54	0.9847	0.433	0.432	20766	0.585
contig-100_11_3	927677.ALVU02000001_gene1841	5.32e-10	59.7	COG0745@1|root,COG0745@2|Bacteria,1G10E@1117|Cyanobacteria,1H4MF@1142|Synechocystis	1117|Cyanobacteria	KT	Domain of unknown function (DUF4388)	-	-	-	ko:K02657	ko02020,ko02025,map02020,map02025	M00507	-	-	ko00000,ko00001,ko00002,ko02022,ko02035,ko02044	-	-	-	DUF4388,Response_reg	2	135	"contig-100_11"	663	2.41	2.33	0.0207	0.0219	103.54	0.9847	0.433	0.432	20766	0.585
contig-100_11_4	927677.ALVU02000001_gene1840	6.38e-86	254.0	COG0745@1|root,COG0745@2|Bacteria,1G5PY@1117|Cyanobacteria,1H5GA@1142|Synechocystis	1117|Cyanobacteria	KT	cheY-homologous receiver domain	-	-	-	ko:K02658	ko02020,ko02025,map02020,map02025	M00507	-	-	ko00000,ko00001,ko00002,ko02022,ko02035,ko02044	-	-	-	Response_reg	26	420	"contig-100_11"	663	2.41	2.33	0.0207	0.0219	103.54	0.9847	0.433	0.432	20766	0.585
contig-100_11_5	927677.ALVU02000001_gene1839	5.97e-99	290.0	COG0835@1|root,COG0835@2|Bacteria,1G1U3@1117|Cyanobacteria,1H5J7@1142|Synechocystis	1117|Cyanobacteria	NT	Two component signalling adaptor domain	cheW	-	-	ko:K02659	ko02020,ko02025,map02020,map02025	-	-	-	ko00000,ko00001,ko02035,ko02044	-	-	-	CheW	33	525	"contig-100_11"	663	2.41	2.33	0.0207	0.0219	103.54	0.9847	0.433	0.432	20766	0.585
contig-100_11_6	927677.ALVU02000001_gene1838	0.0	1063.0	COG0457@1|root,COG0840@1|root,COG0457@2|Bacteria,COG0840@2|Bacteria,1FZVB@1117|Cyanobacteria,1H4HX@1142|Synechocystis	1117|Cyanobacteria	NT	Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer).	ctr1	-	-	ko:K02660	ko02020,ko02025,map02020,map02025	-	-	-	ko00000,ko00001,ko02035,ko02044	-	-	-	HAMP,MCPsignal,TPR_19	169	2565	"contig-100_11"	663	2.41	2.33	0.0207	0.0219	103.54	0.9847	0.433	0.432	20766	0.585
contig-100_11_7	927677.ALVU02000001_gene1837	0.0	1784.0	COG0643@1|root,COG0745@1|root,COG2198@1|root,COG0643@2|Bacteria,COG0745@2|Bacteria,COG2198@2|Bacteria,1G2R7@1117|Cyanobacteria,1H583@1142|Synechocystis	1117|Cyanobacteria	T	Signal transducing histidine kinase, homodimeric domain	-	-	-	ko:K02487,ko:K06596	ko02020,ko02025,map02020,map02025	M00507	-	-	ko00000,ko00001,ko00002,ko01001,ko02022,ko02035	-	-	-	CheW,H-kinase_dim,HATPase_c,Hpt,Response_reg	218	3267	"contig-100_11"	663	2.41	2.33	0.0207	0.0219	103.54	0.9847	0.433	0.432	20766	0.585
contig-100_11_8	1183438.GKIL_0499	9.07e-08	60.8	COG0457@1|root,COG0457@2|Bacteria,1G7GZ@1117|Cyanobacteria	1117|Cyanobacteria	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	TPR_16,TPR_19,TPR_2,TPR_8	49	855	"contig-100_11"	663	2.41	2.33	0.0207	0.0219	103.54	0.9847	0.433	0.432	20766	0.585
contig-100_12_9	1121121.KB894295_gene4458	2.32e-11	72.0	28H88@1|root,2Z7K7@2|Bacteria,1UPU4@1239|Firmicutes,4IATX@91061|Bacilli,27366@186822|Paenibacillaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	262	984	"contig-100_12"	2528	2.04	2.54	0.2821	0.121	86.68	0.9665	0.634	0.662	72714	0.51
