CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_4_6	626887.J057_01665	3.33e-102	329.0	28I8X@1|root,2Z8BQ@2|Bacteria,1MW9X@1224|Proteobacteria,1RR0M@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	288	1182	"contig-100_4"	1218	1.86	1.91	0.2597	0.1475	64.12	0.964	0.572	0.588	23700	0.461
contig-100_5_2	1121921.KB898706_gene3038	1.55e-08	57.8	COG3728@1|root,COG3728@2|Bacteria,1N73T@1224|Proteobacteria,1SDUM@1236|Gammaproteobacteria	1236|Gammaproteobacteria	L	Terminase small subunit	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_2	69	459	"contig-100_5"	763	2.25	1.94	0.3182	0.233	65.93	0.9749	0.474	0.485	12863	0.556
contig-100_5_3	269482.Bcep1808_1170	4.39e-191	546.0	COG5323@1|root,COG5323@2|Bacteria,1MW8S@1224|Proteobacteria	1224|Proteobacteria	S	ATP-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_3,Terminase_6,Terminase_6C	235	1362	"contig-100_5"	763	2.25	1.94	0.3182	0.233	65.93	0.9749	0.474	0.485	12863	0.556
contig-100_5_5	670252.C8CLI5_9CAUD	6.41e-82	281.0	4QCM6@10239|Viruses,4QVAQ@35237|dsDNA viruses  no RNA stage,4QPVV@28883|Caudovirales,4QNID@10744|Podoviridae	10744|Podoviridae	S	actin binding	-	-	-	-	-	-	-	-	-	-	-	-	-	380	2112	"contig-100_5"	763	2.25	1.94	0.3182	0.233	65.93	0.9749	0.474	0.485	12863	0.556
contig-100_6_1	1504672.669787408	9.96e-17	95.5	COG0553@1|root,COG1040@1|root,COG2263@1|root,COG0553@2|Bacteria,COG1040@2|Bacteria,COG2263@2|Bacteria,1MXQH@1224|Proteobacteria,2WHJ7@28216|Betaproteobacteria	28216|Betaproteobacteria	KL	methylase	-	-	-	-	-	-	-	-	-	-	-	-	-	727	3492	"contig-100_6"	729	1.85	2.09	0.2235	0.1815	66.7	0.9685	0.571	0.586	15233	0.46
contig-100_7_2	264198.Reut_A2373	1.54e-07	50.8	2BUH4@1|root,32PT6@2|Bacteria,1PJD9@1224|Proteobacteria,2W7X5@28216|Betaproteobacteria,1KFAP@119060|Burkholderiaceae	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	240	"contig-100_7"	448	1.66	2.05	0.2516	0.1533	63.18	0.965	0.558	0.569	9484	0.398
contig-100_7_3	1069080.KB913028_gene373	2.64e-51	172.0	COG4123@1|root,COG4123@2|Bacteria	2|Bacteria	AJ	Specifically methylates the adenine in position 37 of tRNA(1)(Val) (anticodon cmo5UAC)	-	-	2.1.1.72	ko:K00571	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	N6_N4_Mtase	76	612	"contig-100_7"	448	1.66	2.05	0.2516	0.1533	63.18	0.965	0.558	0.569	9484	0.398
contig-100_7_4	985255.APHJ01000023_gene2584	9.71e-24	101.0	COG1083@1|root,COG1083@2|Bacteria,4NM98@976|Bacteroidetes,1IEP1@117743|Flavobacteriia,2P7P5@244698|Gillisia	976|Bacteroidetes	M	Cytidylyltransferase	pseF	-	-	-	-	-	-	-	-	-	-	-	CTP_transf_3	123	600	"contig-100_7"	448	1.66	2.05	0.2516	0.1533	63.18	0.965	0.558	0.569	9484	0.398
contig-100_8_4	1203606.HMPREF1526_02746	2.87e-21	102.0	28W6R@1|root,2ZI7D@2|Bacteria,1V1MZ@1239|Firmicutes,24FAN@186801|Clostridia,36P43@31979|Clostridiaceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	439	1326	"contig-100_8"	766	1.83	1.89	0.2289	0.1485	64.67	0.9568	0.531	0.54	15383	0.452
contig-100_9_1	436308.Nmar_0133	0.000287	43.1	COG1247@1|root,arCOG00830@2157|Archaea,41T5J@651137|Thaumarchaeota	651137|Thaumarchaeota	M	COG1247 Sortase and related acyltransferases	-	-	-	-	-	-	-	-	-	-	-	-	-	19	174	"contig-100_9"	442	1.74	1.84	0.2073	0.1386	65.6	0.9669	0.586	0.601	9532	0.426
contig-100_9_2	999550.KI421507_gene783	2.84e-52	177.0	COG0107@1|root,COG0107@2|Bacteria,1MUS0@1224|Proteobacteria,2TQXD@28211|Alphaproteobacteria	28211|Alphaproteobacteria	E	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit	hisF	GO:0000107,GO:0003674,GO:0003824,GO:0016740,GO:0016757,GO:0016763	-	ko:K02500	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04558	RC00010,RC01190,RC01943	ko00000,ko00001,ko00002,ko01000	-	-	-	His_biosynth	134	744	"contig-100_9"	442	1.74	1.84	0.2073	0.1386	65.6	0.9669	0.586	0.601	9532	0.426
contig-100_9_4	585394.RHOM_00700	1.11e-112	340.0	COG0037@1|root,COG0037@2|Bacteria,1V1S0@1239|Firmicutes,24BSC@186801|Clostridia	186801|Clostridia	D	tRNA processing	-	-	-	-	-	-	-	-	-	-	-	-	-	209	1077	"contig-100_9"	442	1.74	1.84	0.2073	0.1386	65.6	0.9669	0.586	0.601	9532	0.426
contig-100_10_1	570952.ATVH01000019_gene771	9.24e-58	218.0	COG3170@1|root,COG3170@2|Bacteria,1Q45C@1224|Proteobacteria,2U08F@28211|Alphaproteobacteria	28211|Alphaproteobacteria	NU	Tfp pilus assembly protein FimV	-	-	-	-	-	-	-	-	-	-	-	-	-	431	1806	"contig-100_10"	486	1.77	2.02	0.1839	0.1089	65.2	0.9666	0.576	0.59	10204	0.436
contig-100_11_3	871968.DESME_08900	8.71e-18	87.4	2ENRS@1|root,33GCX@2|Bacteria,1VNQM@1239|Firmicutes,24VSI@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	55	552	"contig-100_11"	284	1.59	2.05	0.2475	0.181	65.61	0.9687	0.569	0.587	6703	0.372
contig-100_13_1	582744.Msip34_1670	7.21e-09	55.1	2CWYZ@1|root,32T0P@2|Bacteria,1MZEM@1224|Proteobacteria,2VUKY@28216|Betaproteobacteria	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	84	"contig-100_13"	411	1.78	2.25	0.1689	0.1472	65.16	0.9654	0.574	0.592	8570	0.439
contig-100_13_2	1070319.CAGGBEG34_610005	1.87e-52	184.0	COG0468@1|root,COG0468@2|Bacteria,1PK58@1224|Proteobacteria,2W1CR@28216|Betaproteobacteria	28216|Betaproteobacteria	L	AAA domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_24	261	1155	"contig-100_13"	411	1.78	2.25	0.1689	0.1472	65.16	0.9654	0.574	0.592	8570	0.439
contig-100_14_1	1235835.C814_01159	5.02e-47	180.0	COG0553@1|root,COG0553@2|Bacteria,1TPFZ@1239|Firmicutes,248ZJ@186801|Clostridia,3WGFC@541000|Ruminococcaceae	186801|Clostridia	KL	SNF2 family	-	-	-	-	-	-	-	-	-	-	-	-	Helicase_C,SNF2_N,SNF2_assoc,SWIM	287	1938	"contig-100_14"	291	2.14	1.98	0.2872	0.23	67.11	0.9772	0.457	0.47	5308	0.534
contig-100_15_1	65093.PCC7418_1296	0.000326	50.8	COG4627@1|root,COG4627@2|Bacteria,1G57B@1117|Cyanobacteria	1117|Cyanobacteria	S	PFAM Methyltransferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11	118	1521	"contig-100_15"	162	1.76	1.7	0.2414	0.2917	67.0	0.9787	0.497	0.51	3586	0.432
contig-100_16_1	1166948.JPZL01000002_gene1802	6.44e-96	290.0	COG0863@1|root,COG0863@2|Bacteria,1MY4G@1224|Proteobacteria,1RQHA@1236|Gammaproteobacteria	1236|Gammaproteobacteria	L	Belongs to the N(4) N(6)-methyltransferase family	-	-	2.1.1.113,2.1.1.72	ko:K00571,ko:K00590	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	N6_N4_Mtase	99	660	"contig-100_16"	358	1.68	1.95	0.1789	0.1957	61.6	0.961	0.578	0.593	7142	0.406
contig-100_16_2	592027.CLG_B1177	1.54e-68	223.0	COG1086@1|root,COG1086@2|Bacteria,1TPTC@1239|Firmicutes,247YC@186801|Clostridia,36VQ0@31979|Clostridiaceae	186801|Clostridia	M	biosynthesis protein	pseB	-	4.2.1.115	ko:K15894	ko00520,map00520	-	R09697	RC02609	ko00000,ko00001,ko01000	-	-	-	Polysacc_synt_2	202	879	"contig-100_16"	358	1.68	1.95	0.1789	0.1957	61.6	0.961	0.578	0.593	7142	0.406
contig-100_16_3	1280686.AUKE01000006_gene432	7.62e-05	47.8	COG0399@1|root,COG0399@2|Bacteria,1TPDH@1239|Firmicutes,24862@186801|Clostridia,4BXBF@830|Butyrivibrio	186801|Clostridia	E	DegT/DnrJ/EryC1/StrS aminotransferase family	pseC	-	-	-	-	-	-	-	-	-	-	-	DegT_DnrJ_EryC1	32	303	"contig-100_16"	358	1.68	1.95	0.1789	0.1957	61.6	0.961	0.578	0.593	7142	0.406
contig-100_18_1	580332.Slit_1936	5.65e-26	105.0	COG3935@1|root,COG3935@2|Bacteria,1N63W@1224|Proteobacteria,2WFR5@28216|Betaproteobacteria	28216|Betaproteobacteria	L	DnaD domain protein	-	-	-	-	-	-	-	-	-	-	-	-	-	94	432	"contig-100_18"	369	1.74	2.06	0.2613	0.1545	63.86	0.9666	0.54	0.553	7586	0.427
contig-100_18_4	1144932.ATTF01000015_gene1210	2.18e-21	92.4	COG0817@1|root,COG0817@2|Bacteria,1NDKU@1224|Proteobacteria	1224|Proteobacteria	L	Nuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves the cruciform structure in supercoiled DNA by nicking to strands with the same polarity at sites symmetrically opposed at the junction in the homologous arms and leaves a 5'-terminal phosphate and a 3'-terminal hydroxyl group	ruvC	-	3.1.22.4	ko:K01159	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	-	127	513	"contig-100_18"	369	1.74	2.06	0.2613	0.1545	63.86	0.9666	0.54	0.553	7586	0.427
contig-100_18_5	1051985.l11_02320	6.97e-09	55.5	COG0863@1|root,COG0863@2|Bacteria,1MY4G@1224|Proteobacteria,2VQD7@28216|Betaproteobacteria,2KT8D@206351|Neisseriales	206351|Neisseriales	H	DNA methylase	-	-	2.1.1.113	ko:K00590	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	N6_N4_Mtase	14	114	"contig-100_18"	369	1.74	2.06	0.2613	0.1545	63.86	0.9666	0.54	0.553	7586	0.427
contig-100_19_1	1157708.KB907451_gene5022	5.08e-11	62.0	2CWYZ@1|root,32T0P@2|Bacteria,1MZEM@1224|Proteobacteria,2VUKY@28216|Betaproteobacteria,4AIA3@80864|Comamonadaceae	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	156	"contig-100_19"	306	1.66	2.26	0.2222	0.2016	64.38	0.9658	0.576	0.593	6719	0.396
contig-100_19_2	582744.Msip34_1663	1.78e-20	90.1	2DS0W@1|root,33E04@2|Bacteria,1NJF1@1224|Proteobacteria,2VYX0@28216|Betaproteobacteria	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	95	486	"contig-100_19"	306	1.66	2.26	0.2222	0.2016	64.38	0.9658	0.576	0.593	6719	0.396
contig-100_20_2	1131814.JAFO01000001_gene2083	5.95e-121	370.0	COG0507@1|root,COG5362@1|root,COG0507@2|Bacteria,COG5362@2|Bacteria,1R90H@1224|Proteobacteria,2U236@28211|Alphaproteobacteria	28211|Alphaproteobacteria	L	TIGRFAM Phage	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_6	305	1332	"contig-100_20"	360	1.83	1.94	0.2848	0.1497	64.36	0.9664	0.578	0.593	7148	0.454
contig-100_22_3	626887.J057_01705	2.74e-104	322.0	28HPK@1|root,2Z7XJ@2|Bacteria,1NBHR@1224|Proteobacteria,1RZ7H@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Bacteriophage head to tail connecting protein	-	-	-	-	-	-	-	-	-	-	-	-	Head-tail_con	217	957	"contig-100_22"	294	1.97	2.08	0.2522	0.1339	64.69	0.9666	0.583	0.598	5480	0.492
contig-100_23_4	395495.Lcho_2267	9.85e-13	68.2	29B24@1|root,2ZY0X@2|Bacteria,1P685@1224|Proteobacteria,2W6FW@28216|Betaproteobacteria	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	46	354	"contig-100_23"	241	2.14	2.11	0.3846	0.1875	64.67	0.9746	0.478	0.493	4120	0.534
contig-100_24_2	1538644.KO02_12240	1.34e-09	66.6	28QEG@1|root,2ZCWT@2|Bacteria,4P82M@976|Bacteroidetes	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	146	984	"contig-100_24"	183	1.64	2.38	0.2093	0.1951	65.74	0.9612	0.406	0.413	4220	0.389
contig-100_26_1	398578.Daci_1623	1.21e-06	50.8	COG1061@1|root,COG1061@2|Bacteria,1MV9F@1224|Proteobacteria,2VQF3@28216|Betaproteobacteria,4ADUP@80864|Comamonadaceae	28216|Betaproteobacteria	L	Helicase conserved C-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Helicase_C,ResIII,UPF0547	5	171	"contig-100_26"	119	1.87	2.1	0.4	0.0741	68.82	0.9792	0.452	0.455	2604	0.464
contig-100_26_2	558884.JRGM01000028_gene2889	0.000873	49.7	COG4643@1|root,COG5519@1|root,COG4643@2|Bacteria,COG5519@2|Bacteria,1MW5H@1224|Proteobacteria,1RQ7H@1236|Gammaproteobacteria,1Y4SB@135624|Aeromonadales	135624|Aeromonadales	L	Zinc-binding domain of primase-helicase	-	-	-	ko:K06919	-	-	-	-	ko00000	-	-	-	DUF927,Prim_Zn_Ribbon,Toprim_3	85	924	"contig-100_26"	119	1.87	2.1	0.4	0.0741	68.82	0.9792	0.452	0.455	2604	0.464
contig-100_28_1	557598.LHK_01552	1.95e-21	105.0	COG3926@1|root,COG3926@2|Bacteria,1MVXW@1224|Proteobacteria,2VRGU@28216|Betaproteobacteria,2KR8T@206351|Neisseriales	206351|Neisseriales	S	Glycosyl hydrolase 108	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_108,PG_binding_3	283	1302	"contig-100_28"	285	1.95	2.01	0.2222	0.1552	67.72	0.97	0.564	0.584	5798	0.488
contig-100_31_4	530564.Psta_3001	4.7e-08	57.8	COG1403@1|root,COG1403@2|Bacteria,2IXXW@203682|Planctomycetes	203682|Planctomycetes	L	PFAM HNH endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	HNH_5	67	444	"contig-100_31"	269	1.65	1.8	0.1486	0.1099	61.12	0.9588	0.551	0.565	5391	0.395
contig-100_33_1	1357732.A0A059PYA9_9CAUD	5.49e-13	79.0	4QCM5@10239|Viruses,4QVZY@35237|dsDNA viruses  no RNA stage,4QQFH@28883|Caudovirales,4QNDH@10744|Podoviridae	10744|Podoviridae	S	Bacteriophage head to tail connecting protein	-	GO:0005575,GO:0008150,GO:0016032,GO:0019012,GO:0019028,GO:0019058,GO:0019068,GO:0019072,GO:0019073,GO:0032991,GO:0044403,GO:0044419,GO:0044423,GO:0046798,GO:0051704	-	-	-	-	-	-	-	-	-	-	-	354	1161	"contig-100_33"	361	1.9	1.65	0.2018	0.144	64.93	0.9563	0.533	0.547	7025	0.473
