CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_6_9	1476583.DEIPH_ctg008orf0019	5.04e-08	58.9	COG0847@1|root,COG0847@2|Bacteria	2|Bacteria	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. The epsilon subunit contain the editing function and is a proofreading 3'-5' exonuclease	-	-	2.7.7.7	ko:K02342	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	RNase_T	64	648	"contig-100_6"	1148	1.89	2.0	0.1727	0.1219	68.61	0.975	0.4	0.412	24733	0.469
contig-100_6_10	102129.Lepto7375DRAFT_6815	1.17e-26	115.0	COG0338@1|root,COG0338@2|Bacteria,1G6KT@1117|Cyanobacteria	1117|Cyanobacteria	L	D12 class N6 adenine-specific DNA methyltransferase	-	-	2.1.1.72	ko:K06223	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko02048,ko03032,ko03400	-	-	-	MethyltransfD12	145	870	"contig-100_6"	1148	1.89	2.0	0.1727	0.1219	68.61	0.975	0.4	0.412	24733	0.469
contig-100_6_11	575540.Isop_2447	8.08e-24	96.7	2DTQ9@1|root,33M9R@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	62	429	"contig-100_6"	1148	1.89	2.0	0.1727	0.1219	68.61	0.975	0.4	0.412	24733	0.469
contig-100_7_3	1161935.H9D1H6_9CAUD	4.32e-09	67.8	4QGAG@10239|Viruses,4R0KB@35237|dsDNA viruses  no RNA stage,4QUA4@28883|Caudovirales,4QNFP@10744|Podoviridae	10744|Podoviridae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	267	1617	"contig-100_7"	1208	1.93	2.1	0.1824	0.0675	66.87	0.9744	0.59	0.61	24322	0.482
contig-100_7_6	1268072.PSAB_06070	3.67e-10	72.0	2E2CM@1|root,32XHK@2|Bacteria,1VCFP@1239|Firmicutes	1239|Firmicutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	276	1962	"contig-100_7"	1208	1.93	2.1	0.1824	0.0675	66.87	0.9744	0.59	0.61	24322	0.482
contig-100_8_3	649747.HMPREF0083_01683	9.18e-25	110.0	COG4373@1|root,COG4373@2|Bacteria,1TQNK@1239|Firmicutes,4HDES@91061|Bacilli,26WPR@186822|Paenibacillaceae	91061|Bacilli	S	Mu-like prophage FluMu protein gp28	gp17a	-	-	-	-	-	-	-	-	-	-	-	Terminase_6,Terminase_6C	104	804	"contig-100_8"	1279	1.94	2.06	0.28	0.1092	67.09	0.9755	0.408	0.424	25745	0.485
contig-100_8_4	1519439.JPJG01000060_gene1885	4.15e-06	55.1	COG1783@1|root,COG4373@1|root,COG1783@2|Bacteria,COG4373@2|Bacteria,1TU2Y@1239|Firmicutes,25MM3@186801|Clostridia,2N7J6@216572|Oscillospiraceae	186801|Clostridia	S	phage Terminase large subunit	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_3	115	654	"contig-100_8"	1279	1.94	2.06	0.28	0.1092	67.09	0.9755	0.408	0.424	25745	0.485
contig-100_8_8	1267535.KB906767_gene2466	3.51e-19	93.2	2BKJ2@1|root,32F0A@2|Bacteria,3Y70Q@57723|Acidobacteria	57723|Acidobacteria	S	P22 coat protein - gene protein 5	-	-	-	-	-	-	-	-	-	-	-	-	P22_CoatProtein	130	870	"contig-100_8"	1279	1.94	2.06	0.28	0.1092	67.09	0.9755	0.408	0.424	25745	0.485
contig-100_8_10	497964.CfE428DRAFT_5804	4.21e-07	53.1	29253@1|root,2ZPQ2@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	54	291	"contig-100_8"	1279	1.94	2.06	0.28	0.1092	67.09	0.9755	0.408	0.424	25745	0.485
contig-100_9_17	658659.HMPREF0983_02337	8.74e-20	88.2	COG4186@1|root,COG4186@2|Bacteria,1V35X@1239|Firmicutes,3VUMZ@526524|Erysipelotrichia	526524|Erysipelotrichia	S	Calcineurin-like phosphoesterase	-	-	-	-	-	-	-	-	-	-	-	-	Metallophos	57	483	"contig-100_9"	830	2.23	3.17	0.0769	0.0904	77.94	0.9788	0.304	0.309	18630	0.551
contig-100_10_4	1111728.ATYS01000022_gene3839	6.08e-06	50.1	COG4960@1|root,COG4960@2|Bacteria,1NBXE@1224|Proteobacteria,1SDPG@1236|Gammaproteobacteria	1236|Gammaproteobacteria	OU	Flp pilus assembly protein, protease CpaA	tadV	-	3.4.23.43	ko:K02278	-	-	-	-	ko00000,ko01000,ko02035,ko02044	-	-	-	Peptidase_A24	77	393	"contig-100_10"	1520	2.31	2.35	0.198	0.0989	70.85	0.9755	0.413	0.425	28188	0.567
contig-100_11_1	1122182.KB903833_gene5290	2.88e-12	69.3	COG4653@1|root,COG4653@2|Bacteria,2ICZP@201174|Actinobacteria	201174|Actinobacteria	S	Phage capsid family	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S78,Phage_capsid	123	333	"contig-100_11"	2783	1.78	2.29	0.2666	0.1351	58.71	0.9628	0.637	0.664	48106	0.437
contig-100_12_1	316274.Haur_0654	6.14e-153	451.0	COG0507@1|root,COG0507@2|Bacteria	2|Bacteria	L	A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit has ssDNA-dependent ATPase and 5'-3' helicase activity. When added to pre-assembled RecBC greatly stimulates nuclease activity and augments holoenzyme processivity. Negatively regulates the RecA-loading ability of RecBCD	-	-	-	-	-	-	-	-	-	-	-	-	AAA_30,HTH_31,N_BRCA1_IG	718	1515	"contig-100_12"	3058	1.83	2.19	0.2848	0.1473	58.04	0.9634	0.629	0.657	50103	0.455
contig-100_12_3	644966.Tmar_0037	3.16e-31	135.0	COG2369@1|root,COG4695@1|root,COG2369@2|Bacteria,COG4695@2|Bacteria,1TP8B@1239|Firmicutes,2497C@186801|Clostridia,3WDGF@538999|Clostridiales incertae sedis	186801|Clostridia	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal	553	1344	"contig-100_12"	3058	1.83	2.19	0.2848	0.1473	58.04	0.9634	0.629	0.657	50103	0.455
contig-100_12_6	1203606.HMPREF1526_00281	3.7e-31	122.0	COG3740@1|root,COG3740@2|Bacteria,1VH0Q@1239|Firmicutes,24R7W@186801|Clostridia	186801|Clostridia	S	Caudovirus prohead serine protease	-	-	-	ko:K06904	-	-	-	-	ko00000	-	-	-	Peptidase_S78	322	780	"contig-100_12"	3058	1.83	2.19	0.2848	0.1473	58.04	0.9634	0.629	0.657	50103	0.455
contig-100_12_7	1089546.AQUI01000002_gene1937	1.21e-45	167.0	COG4653@1|root,COG4653@2|Bacteria,2ICZP@201174|Actinobacteria	201174|Actinobacteria	S	Phage capsid family	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S78,Phage_capsid	362	969	"contig-100_12"	3058	1.83	2.19	0.2848	0.1473	58.04	0.9634	0.629	0.657	50103	0.455
contig-100_13_5	323259.Mhun_1156	1.4e-55	214.0	COG0417@1|root,arCOG00328@2157|Archaea,2XU1K@28890|Euryarchaeota,2N9IK@224756|Methanomicrobia	224756|Methanomicrobia	L	SMART DNA-directed DNA polymerase B	polB-1	-	2.7.7.7	ko:K02319	ko00230,ko00240,ko01100,ko03030,map00230,map00240,map01100,map03030	-	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032	-	-	-	DNA_pol_B,DNA_pol_B_exo1	199	2619	"contig-100_13"	546	2.49	3.18	0.0778	0.0762	86.87	0.9859	0.293	0.295	12927	0.598
contig-100_14_3	190650.CC_0199	6.95e-07	58.5	COG4961@1|root,COG4961@2|Bacteria,1NYZQ@1224|Proteobacteria,2TX4T@28211|Alphaproteobacteria,2KHMT@204458|Caulobacterales	204458|Caulobacterales	U	Putative Flp pilus-assembly TadE/G-like	-	-	-	-	-	-	-	-	-	-	-	-	E1_FCCH,Tad	138	813	"contig-100_14"	1060	2.03	2.18	0.2528	0.1178	68.31	0.9745	0.395	0.407	21057	0.507
contig-100_16_4	1173020.Cha6605_0514	1.26e-09	60.8	COG4551@1|root,COG4551@2|Bacteria,1GA7G@1117|Cyanobacteria	1117|Cyanobacteria	S	Belongs to the low molecular weight phosphotyrosine protein phosphatase family	-	-	-	-	-	-	-	-	-	-	-	-	-	55	567	"contig-100_16"	697	2.19	3.02	0.1765	0.0851	76.35	0.9757	0.332	0.334	15411	0.543
contig-100_16_9	1123377.AUIV01000031_gene70	1.1e-25	102.0	COG5113@1|root,COG3236@2|Bacteria,1Q8XK@1224|Proteobacteria,1TD6M@1236|Gammaproteobacteria,1XA87@135614|Xanthomonadales	135614|Xanthomonadales	O	Domain of unknown function (DUF1768)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1768	46	447	"contig-100_16"	697	2.19	3.02	0.1765	0.0851	76.35	0.9757	0.332	0.334	15411	0.543
contig-100_16_13	238854.Q5GQQ1_BPSYP	1.23e-13	67.8	4QF1P@10239|Viruses,4QZ76@35237|dsDNA viruses  no RNA stage,4QRRK@28883|Caudovirales,4QJ8B@10662|Myoviridae	10662|Myoviridae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	26	213	"contig-100_16"	697	2.19	3.02	0.1765	0.0851	76.35	0.9757	0.332	0.334	15411	0.543
contig-100_17_4	1280688.AUJB01000014_gene2308	2.85e-09	66.6	COG1533@1|root,COG1533@2|Bacteria,1TSS2@1239|Firmicutes,248SB@186801|Clostridia	186801|Clostridia	L	Radical SAM domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Radical_SAM	134	1455	"contig-100_17"	520	2.48	3.2	0.134	0.031	85.69	0.9831	0.3	0.301	12108	0.596
contig-100_18_4	649831.L083_0375	1.8e-41	165.0	2F497@1|root,33WZX@2|Bacteria,2IFT4@201174|Actinobacteria	201174|Actinobacteria	S	Concanavalin A-like lectin/glucanases superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Laminin_G_3	307	1269	"contig-100_18"	1237	1.84	1.8	0.2577	0.1293	63.17	0.9696	0.508	0.53	23676	0.456
contig-100_18_5	1123263.AUKY01000051_gene1071	2.2e-19	102.0	COG3941@1|root,COG5412@1|root,COG3941@2|Bacteria,COG5412@2|Bacteria,1TQDE@1239|Firmicutes,3VQ26@526524|Erysipelotrichia	526524|Erysipelotrichia	D	tape measure	-	-	-	-	-	-	-	-	-	-	-	-	-	554	2424	"contig-100_18"	1237	1.84	1.8	0.2577	0.1293	63.17	0.9696	0.508	0.53	23676	0.456
contig-100_19_2	666686.B1NLA3E_01100	1.05e-91	305.0	COG1196@1|root,COG1196@2|Bacteria,1TQY7@1239|Firmicutes,4HCRF@91061|Bacilli,1ZF5I@1386|Bacillus	91061|Bacilli	D	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	AAA_23,AAA_27	722	1935	"contig-100_19"	1926	1.79	2.22	0.274	0.1474	58.94	0.9644	0.627	0.654	33364	0.44
contig-100_19_3	666686.B1NLA3E_01105	7.68e-48	170.0	2BFDQ@1|root,32975@2|Bacteria,1UBIZ@1239|Firmicutes,4IMYJ@91061|Bacilli,1ZM8P@1386|Bacillus	91061|Bacilli	S	RecT family	-	-	-	ko:K07455	-	-	-	-	ko00000,ko03400	-	-	-	RecT	354	978	"contig-100_19"	1926	1.79	2.22	0.274	0.1474	58.94	0.9644	0.627	0.654	33364	0.44
contig-100_19_4	1235803.C825_03383	3.9e-09	56.2	2ETIK@1|root,33M2E@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	82	261	"contig-100_19"	1926	1.79	2.22	0.274	0.1474	58.94	0.9644	0.627	0.654	33364	0.44
contig-100_19_5	1122917.KB899683_gene4804	1.97e-66	212.0	COG1235@1|root,COG1235@2|Bacteria,1TSJF@1239|Firmicutes,4HB1R@91061|Bacilli,26V7S@186822|Paenibacillaceae	91061|Bacilli	S	Metallo-beta-lactamase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B_2	269	726	"contig-100_19"	1926	1.79	2.22	0.274	0.1474	58.94	0.9644	0.627	0.654	33364	0.44
contig-100_19_9	1231190.NA8A_04305	8.27e-17	80.1	COG1475@1|root,COG4725@1|root,COG1475@2|Bacteria,COG4725@2|Bacteria,1R553@1224|Proteobacteria,2TRP6@28211|Alphaproteobacteria,43KW8@69277|Phyllobacteriaceae	28211|Alphaproteobacteria	KT	MT-A70	-	-	-	-	-	-	-	-	-	-	-	-	MT-A70,ParBc	40	219	"contig-100_19"	1926	1.79	2.22	0.274	0.1474	58.94	0.9644	0.627	0.654	33364	0.44
contig-100_20_1	696747.NIES39_D03320	0.00018	47.0	COG3064@1|root,COG3064@2|Bacteria	2|Bacteria	M	translation initiation factor activity	-	-	-	-	-	-	-	-	-	-	-	-	Collagen,DUF1533,PT-HINT,PTR,Peptidase_S74	129	321	"contig-100_20"	2562	2.33	2.46	0.2639	0.1302	66.55	0.9682	0.376	0.389	42436	0.57
contig-100_20_6	1123276.KB893279_gene2252	3.85e-12	76.3	28KN5@1|root,2ZA6E@2|Bacteria,4NIXS@976|Bacteroidetes	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	739	1401	"contig-100_20"	2562	2.33	2.46	0.2639	0.1302	66.55	0.9682	0.376	0.389	42436	0.57
contig-100_20_7	1094558.ME5_00717	1.51e-05	51.6	COG3306@1|root,COG3306@2|Bacteria,1N5KB@1224|Proteobacteria,2UD6J@28211|Alphaproteobacteria	28211|Alphaproteobacteria	M	COG3306 Glycosyltransferase involved in LPS biosynthesis	-	-	-	ko:K07270	-	-	-	-	ko00000	-	GT25	-	Glyco_transf_25	237	492	"contig-100_20"	2562	2.33	2.46	0.2639	0.1302	66.55	0.9682	0.376	0.389	42436	0.57
contig-100_21_1	926692.AZYG01000022_gene2593	0.000174	50.4	COG0553@1|root,COG4715@1|root,COG0553@2|Bacteria,COG4715@2|Bacteria,1TPFZ@1239|Firmicutes,248ZJ@186801|Clostridia	186801|Clostridia	L	snf2 family	-	-	2.7.11.1	ko:K08282	-	-	-	-	ko00000,ko01000	-	-	-	Helicase_C,SNF2_N,SNF2_assoc,SWIM	65	654	"contig-100_21"	446	2.49	3.21	0.1081	0.0842	85.5	0.9844	0.314	0.315	10294	0.599
contig-100_21_4	97139.C824_01024	3.18e-29	126.0	COG1061@1|root,COG1061@2|Bacteria,1W6ZF@1239|Firmicutes,25MES@186801|Clostridia,36U01@31979|Clostridiaceae	186801|Clostridia	KL	ERCC3/RAD25/XPB C-terminal helicase	-	-	-	-	-	-	-	-	-	-	-	-	ResIII	90	1131	"contig-100_21"	446	2.49	3.21	0.1081	0.0842	85.5	0.9844	0.314	0.315	10294	0.599
contig-100_21_6	368407.Memar_1730	5.05e-24	98.6	arCOG04970@1|root,arCOG04970@2157|Archaea,2XZKF@28890|Euryarchaeota,2N9TS@224756|Methanomicrobia	224756|Methanomicrobia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Hjc	33	456	"contig-100_21"	446	2.49	3.21	0.1081	0.0842	85.5	0.9844	0.314	0.315	10294	0.599
contig-100_22_2	42256.RradSPS_2711	1.17e-05	50.1	COG1898@1|root,COG1898@2|Bacteria,2H74N@201174|Actinobacteria	201174|Actinobacteria	M	dTDP-4-dehydrorhamnose 3,5-epimerase	-	-	5.1.3.13	ko:K01790	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R06514	RC01531	ko00000,ko00001,ko00002,ko01000	-	-	-	dTDP_sugar_isom	47	375	"contig-100_22"	714	2.01	1.97	0.2828	0.1712	68.02	0.9764	0.421	0.437	14245	0.502
