CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_3_3	1120934.KB894405_gene5377	7.61e-05	50.1	COG2197@1|root,COG2197@2|Bacteria,2IBDE@201174|Actinobacteria,4E9SN@85010|Pseudonocardiales	201174|Actinobacteria	T	helix_turn_helix, Lux Regulon	-	-	-	-	-	-	-	-	-	-	-	-	GerE,Response_reg	27	588	"contig-100_3"	230	2.24	2.28	0.022	0.0089	73.55	0.9925	0.646	0.648	4673	0.554
contig-100_3_4	1214065.BAGV01000080_gene1222	3.47e-09	60.5	COG3209@1|root,COG3209@2|Bacteria,1MVV1@1224|Proteobacteria,1RSE7@1236|Gammaproteobacteria	1236|Gammaproteobacteria	M	TIGRFAM YD repeat protein	-	-	-	-	-	-	-	-	-	-	-	-	RHS,RHS_repeat	11	327	"contig-100_3"	230	2.24	2.28	0.022	0.0089	73.55	0.9925	0.646	0.648	4673	0.554
contig-100_3_5	478801.Ksed_10220	0.000362	43.5	2ET03@1|root,33KIA@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	291	"contig-100_3"	230	2.24	2.28	0.022	0.0089	73.55	0.9925	0.646	0.648	4673	0.554
contig-100_3_6	66373.JOFQ01000037_gene2307	3.36e-09	59.7	COG1487@1|root,COG1487@2|Bacteria,2IMGJ@201174|Actinobacteria	201174|Actinobacteria	S	Toxic component of a toxin-antitoxin (TA) module. An RNase	vapC	-	-	-	-	-	-	-	-	-	-	-	PIN	30	480	"contig-100_3"	230	2.24	2.28	0.022	0.0089	73.55	0.9925	0.646	0.648	4673	0.554
contig-100_5_2	467661.RKLH11_4116	2.78e-07	54.7	2A5TM@1|root,30UJ4@2|Bacteria,1PBFF@1224|Proteobacteria,2UX4A@28211|Alphaproteobacteria	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	26	324	"contig-100_5"	235	2.22	2.44	0.019	0.01	75.74	0.985	0.666	0.668	5053	0.55
contig-100_5_4	399739.Pmen_4267	5.86e-09	63.5	COG1595@1|root,COG1595@2|Bacteria,1NC0F@1224|Proteobacteria,1SJY8@1236|Gammaproteobacteria	1236|Gammaproteobacteria	K	DNA-templated transcription, initiation	-	-	-	-	-	-	-	-	-	-	-	-	-	40	693	"contig-100_5"	235	2.22	2.44	0.019	0.01	75.74	0.985	0.666	0.668	5053	0.55
contig-100_5_5	408672.NBCG_02300	1.24e-145	417.0	COG0685@1|root,COG0685@2|Bacteria,2I8G2@201174|Actinobacteria,4DP4T@85009|Propionibacteriales	201174|Actinobacteria	E	Methylenetetrahydrofolate reductase	-	-	-	-	-	-	-	-	-	-	-	-	MTHFR	73	852	"contig-100_5"	235	2.22	2.44	0.019	0.01	75.74	0.985	0.666	0.668	5053	0.55
contig-100_7_1	714943.Mucpa_5983	2.48e-33	134.0	COG0732@1|root,COG0732@2|Bacteria,4NRJY@976|Bacteroidetes,1IZBF@117747|Sphingobacteriia	976|Bacteroidetes	V	Type I restriction modification DNA specificity domain	-	-	3.1.21.3	ko:K01154	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	Methylase_S	59	948	"contig-100_7"	194	2.31	2.08	0.0	0.0244	74.66	0.9928	0.611	0.614	3918	0.567
contig-100_7_2	1121019.AUMN01000015_gene3785	2.88e-192	552.0	COG0286@1|root,COG0286@2|Bacteria,2GKAQ@201174|Actinobacteria,1W9AI@1268|Micrococcaceae	201174|Actinobacteria	L	HsdM N-terminal domain	-	-	2.1.1.72	ko:K03427	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	HsdM_N,N6_Mtase	93	1491	"contig-100_7"	194	2.31	2.08	0.0	0.0244	74.66	0.9928	0.611	0.614	3918	0.567
contig-100_7_3	1157490.EL26_14895	6.93e-15	71.2	COG1396@1|root,COG1396@2|Bacteria	2|Bacteria	K	sequence-specific DNA binding	-	-	-	-	-	-	-	-	-	-	-	-	HTH_19,HTH_3,HTH_31	7	234	"contig-100_7"	194	2.31	2.08	0.0	0.0244	74.66	0.9928	0.611	0.614	3918	0.567
contig-100_7_4	1118235.CAJH01000024_gene1767	2.44e-12	62.4	arCOG12966@1|root,3325K@2|Bacteria,1N9AA@1224|Proteobacteria,1SDN1@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	204	"contig-100_7"	194	2.31	2.08	0.0	0.0244	74.66	0.9928	0.611	0.614	3918	0.567
contig-100_8_1	1068980.ARVW01000001_gene7444	5.73e-08	52.8	COG3795@1|root,COG3795@2|Bacteria,2GT1V@201174|Actinobacteria	201174|Actinobacteria	S	YCII-related domain	-	-	-	-	-	-	-	-	-	-	-	-	YCII	9	195	"contig-100_8"	185	2.07	2.56	0.0133	0.0233	72.96	0.9881	0.667	0.667	4019	0.517
contig-100_8_3	1121929.KB898671_gene4151	2.28e-05	48.9	2B6JN@1|root,31ZI1@2|Bacteria,1V8F4@1239|Firmicutes,4HJN0@91061|Bacilli	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	PIN_3	15	327	"contig-100_8"	185	2.07	2.56	0.0133	0.0233	72.96	0.9881	0.667	0.667	4019	0.517
contig-100_8_4	1283299.AUKG01000002_gene4354	2.88e-82	263.0	COG1801@1|root,COG1801@2|Bacteria,2HPVT@201174|Actinobacteria,4CRAE@84995|Rubrobacteria	84995|Rubrobacteria	S	Protein of unknown function DUF72	-	-	-	-	-	-	-	-	-	-	-	-	DUF72	78	1431	"contig-100_8"	185	2.07	2.56	0.0133	0.0233	72.96	0.9881	0.667	0.667	4019	0.517
contig-100_9_1	479434.Sthe_2414	9.48e-45	165.0	COG1361@1|root,COG1361@2|Bacteria	2|Bacteria	M	extracellular matrix structural constituent	-	-	-	-	-	-	-	-	-	-	-	-	Beta_helix,CUB,Calx-beta,DUF11,PA14,SdrD_B,VWA_2	42	1119	"contig-100_9"	246	2.56	3.04	0.0308	0.0082	79.98	0.9858	0.689	0.689	5004	0.609
contig-100_9_2	1229780.BN381_770002	4.08e-127	382.0	COG3385@1|root,COG3385@2|Bacteria,2GJUG@201174|Actinobacteria	201174|Actinobacteria	L	PFAM transposase, IS4 family protein	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1_4	131	1350	"contig-100_9"	246	2.56	3.04	0.0308	0.0082	79.98	0.9858	0.689	0.689	5004	0.609
contig-100_9_3	1380390.JIAT01000009_gene1652	1.78e-36	138.0	COG0553@1|root,COG0553@2|Bacteria,2GISC@201174|Actinobacteria,4CRDG@84995|Rubrobacteria	201174|Actinobacteria	L	SNF2 family N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Helicase_C,SNF2_N	17	327	"contig-100_9"	246	2.56	3.04	0.0308	0.0082	79.98	0.9858	0.689	0.689	5004	0.609
contig-100_10_1	935261.JAGL01000021_gene505	1.62e-84	286.0	COG1038@1|root,COG1038@2|Bacteria,1NW9R@1224|Proteobacteria,2TQXU@28211|Alphaproteobacteria,43ICV@69277|Phyllobacteriaceae	28211|Alphaproteobacteria	C	Catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second	pyc	-	6.4.1.1	ko:K01958	ko00020,ko00620,ko00720,ko01100,ko01120,ko01200,ko01230,map00020,map00620,map00720,map01100,map01120,map01200,map01230	M00173	R00344	RC00040,RC00367	ko00000,ko00001,ko00002,ko01000	-	-	-	Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2,HMGL-like,PYC_OADA	76	1140	"contig-100_10"	213	1.98	2.44	0.0465	0.0105	68.13	0.9835	0.666	0.679	4326	0.494
contig-100_10_2	298655.KI912266_gene2035	6.67e-76	242.0	COG2267@1|root,COG2267@2|Bacteria,2GJ78@201174|Actinobacteria,4EREY@85013|Frankiales	201174|Actinobacteria	I	PFAM Alpha beta hydrolase	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1	56	891	"contig-100_10"	213	1.98	2.44	0.0465	0.0105	68.13	0.9835	0.666	0.679	4326	0.494
contig-100_10_3	313589.JNB_00750	1.36e-07	52.4	2CFVN@1|root,2ZV9N@2|Bacteria,2GV11@201174|Actinobacteria,4FJ9U@85021|Intrasporangiaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	291	"contig-100_10"	213	1.98	2.44	0.0465	0.0105	68.13	0.9835	0.666	0.679	4326	0.494
contig-100_10_4	1283299.AUKG01000002_gene4588	9.71e-76	238.0	COG3320@1|root,COG3320@2|Bacteria,2GKZY@201174|Actinobacteria,4CPPS@84995|Rubrobacteria	84995|Rubrobacteria	Q	Male sterility protein	-	-	-	-	-	-	-	-	-	-	-	-	NAD_binding_4	30	612	"contig-100_10"	213	1.98	2.44	0.0465	0.0105	68.13	0.9835	0.666	0.679	4326	0.494
contig-100_11_1	1279009.ADICEAN_00917	1.03e-06	56.2	28U2K@1|root,2ZG8R@2|Bacteria,4P880@976|Bacteroidetes,47WSS@768503|Cytophagia	976|Bacteroidetes	S	O-Antigen ligase	-	-	-	-	-	-	-	-	-	-	-	-	Wzy_C	35	591	"contig-100_11"	202	2.43	2.18	0.0444	0.0	77.1	0.9914	0.625	0.627	4083	0.588
contig-100_11_2	391613.RTM1035_09878	1.03e-31	137.0	COG0438@1|root,COG2604@1|root,COG0438@2|Bacteria,COG2604@2|Bacteria,1R556@1224|Proteobacteria,2UB8N@28211|Alphaproteobacteria,46RWE@74030|Roseovarius	28211|Alphaproteobacteria	M	Protein of unknown function DUF115	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2,MAF_flag10	92	1428	"contig-100_11"	202	2.43	2.18	0.0444	0.0	77.1	0.9914	0.625	0.627	4083	0.588
contig-100_11_3	63737.Npun_F1388	4.47e-17	89.7	COG0438@1|root,COG0438@2|Bacteria,1G0TI@1117|Cyanobacteria,1HJ9I@1161|Nostocales	1117|Cyanobacteria	M	PFAM Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_transf_4	53	1014	"contig-100_11"	202	2.43	2.18	0.0444	0.0	77.1	0.9914	0.625	0.627	4083	0.588
contig-100_12_1	1380390.JIAT01000010_gene3684	4.19e-189	536.0	COG4584@1|root,COG4584@2|Bacteria,2HKD7@201174|Actinobacteria	201174|Actinobacteria	L	PFAM Integrase catalytic	-	-	-	-	-	-	-	-	-	-	-	-	HTH_7,rve	95	1200	"contig-100_12"	249	2.54	2.93	0.0588	0.0	79.14	0.9842	0.675	0.678	5008	0.607
contig-100_12_2	1380390.JIAT01000010_gene3683	2.16e-136	391.0	COG1484@1|root,COG1484@2|Bacteria,2H714@201174|Actinobacteria	201174|Actinobacteria	L	PFAM IstB domain protein ATP-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	IstB_IS21,UPF0114	73	774	"contig-100_12"	249	2.54	2.93	0.0588	0.0	79.14	0.9842	0.675	0.678	5008	0.607
contig-100_13_1	298654.FraEuI1c_0514	1.12e-67	226.0	COG3177@1|root,COG3177@2|Bacteria,2GN3K@201174|Actinobacteria	201174|Actinobacteria	K	Filamentation induced by cAMP protein fic	-	-	-	-	-	-	-	-	-	-	-	-	Fic,Fic_N	78	1188	"contig-100_13"	202	2.14	2.3	0.0	0.0128	70.24	0.9914	0.653	0.655	3987	0.533
contig-100_13_2	1283299.AUKG01000001_gene2197	1.38e-52	174.0	2DQ8V@1|root,32UNN@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AbiEii	27	606	"contig-100_13"	202	2.14	2.3	0.0	0.0128	70.24	0.9914	0.653	0.655	3987	0.533
contig-100_13_3	469383.Cwoe_4807	3.41e-67	219.0	2CAB8@1|root,3373Z@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	48	837	"contig-100_13"	202	2.14	2.3	0.0	0.0128	70.24	0.9914	0.653	0.655	3987	0.533
contig-100_14_3	1206732.BAGD01000072_gene2871	8.1e-33	142.0	COG1479@1|root,COG2865@1|root,COG3472@1|root,COG1479@2|Bacteria,COG2865@2|Bacteria,COG3472@2|Bacteria,2IEWM@201174|Actinobacteria,4FY8M@85025|Nocardiaceae	201174|Actinobacteria	K	Protein of unknown function DUF262	-	-	-	-	-	-	-	-	-	-	-	-	DUF262	119	1683	"contig-100_14"	199	2.36	1.99	0.0282	0.0133	76.15	0.9929	0.607	0.609	4065	0.576
contig-100_14_4	1349820.M707_21975	3.3e-21	97.4	2AE0T@1|root,313TF@2|Bacteria,2HDGF@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	45	828	"contig-100_14"	199	2.36	1.99	0.0282	0.0133	76.15	0.9929	0.607	0.609	4065	0.576
contig-100_15_1	1121926.AXWO01000017_gene3039	6.36e-14	80.5	COG0438@1|root,COG0438@2|Bacteria,2GJ57@201174|Actinobacteria,4EXRH@85014|Glycomycetales	201174|Actinobacteria	M	Glycosyl transferase 4-like domain	-	-	2.7.1.33	ko:K03525	ko00770,ko01100,map00770,map01100	M00120	R02971,R03018,R04391	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Glyco_trans_4_4,Glyco_transf_4,Glycos_transf_1	51	1062	"contig-100_15"	172	2.14	3.02	0.0385	0.0	74.15	0.9898	0.72	0.722	3711	0.533
contig-100_15_2	105425.BBPL01000001_gene6355	7.57e-97	300.0	COG0438@1|root,COG0438@2|Bacteria,2GNIU@201174|Actinobacteria,2NG0W@228398|Streptacidiphilus	201174|Actinobacteria	M	Glycosyl transferase 4-like	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_trans_4_4,Glyco_transf_4	65	1125	"contig-100_15"	172	2.14	3.02	0.0385	0.0	74.15	0.9898	0.72	0.722	3711	0.533
contig-100_15_3	710686.Mycsm_05793	3.74e-27	112.0	COG0726@1|root,COG0726@2|Bacteria,2H6C7@201174|Actinobacteria,235WR@1762|Mycobacteriaceae	201174|Actinobacteria	G	Polysaccharide deacetylase	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_deac_1	45	765	"contig-100_15"	172	2.14	3.02	0.0385	0.0	74.15	0.9898	0.72	0.722	3711	0.533
contig-100_16_2	1380390.JIAT01000014_gene6259	1.56e-73	226.0	2EN95@1|root,31MIY@2|Bacteria,2HQ7Y@201174|Actinobacteria,4CRR5@84995|Rubrobacteria	84995|Rubrobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	27	537	"contig-100_16"	179	1.96	3.12	0.0444	0.0	74.22	0.9835	0.718	0.723	4226	0.489
contig-100_16_3	469383.Cwoe_1761	1.36e-230	653.0	COG0204@1|root,COG0240@1|root,COG0204@2|Bacteria,COG0240@2|Bacteria,2GJ6V@201174|Actinobacteria,4CP70@84995|Rubrobacteria	84995|Rubrobacteria	I	Phosphate acyltransferases	-	-	-	-	-	-	-	-	-	-	-	-	Acyltransferase,NAD_Gly3P_dh_C,NAD_Gly3P_dh_N	94	1614	"contig-100_16"	179	1.96	3.12	0.0444	0.0	74.22	0.9835	0.718	0.723	4226	0.489
contig-100_16_4	469383.Cwoe_1762	1.82e-73	223.0	COG1595@1|root,COG1595@2|Bacteria,2HG39@201174|Actinobacteria,4CP8K@84995|Rubrobacteria	84995|Rubrobacteria	K	Sigma-70 region 2	-	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4_2	30	387	"contig-100_16"	179	1.96	3.12	0.0444	0.0	74.22	0.9835	0.718	0.723	4226	0.489
contig-100_17_2	1108045.GORHZ_158_00030	2.49e-162	483.0	COG5421@1|root,COG5421@2|Bacteria,2GPCI@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1	189	1749	"contig-100_17"	272	3.2	2.65	0.0424	0.009	84.86	0.9878	0.645	0.648	4832	0.688
contig-100_17_3	1169152.AXVD01000016_gene1360	1.3e-13	70.9	COG1403@1|root,COG3344@1|root,COG1403@2|Bacteria,COG3344@2|Bacteria,2GUJS@201174|Actinobacteria,4FUY0@85025|Nocardiaceae	201174|Actinobacteria	L	Group II intron, maturase-specific domain	-	-	2.7.7.49	ko:K00986	-	-	-	-	ko00000,ko01000	-	-	-	GIIM,HNH,RVT_1,RVT_N	7	186	"contig-100_17"	272	3.2	2.65	0.0424	0.009	84.86	0.9878	0.645	0.648	4832	0.688
contig-100_18_1	1283299.AUKG01000002_gene3829	2.8e-57	190.0	COG1703@1|root,COG1703@2|Bacteria,2GME8@201174|Actinobacteria,4CQB3@84995|Rubrobacteria	84995|Rubrobacteria	E	LAO AO transport system ATPase	-	-	-	ko:K07588	-	-	-	-	ko00000,ko01000	-	-	-	ArgK	30	612	"contig-100_18"	171	1.94	2.57	0.0	0.025	70.84	0.9875	0.701	0.705	3775	0.485
contig-100_18_2	323259.Mhun_2778	4.48e-07	49.7	COG1598@1|root,arCOG02411@2157|Archaea	2157|Archaea	S	PFAM Uncharacterised protein family UPF0150	-	-	-	-	-	-	-	-	-	-	-	-	HicB_lk_antitox	7	219	"contig-100_18"	171	1.94	2.57	0.0	0.025	70.84	0.9875	0.701	0.705	3775	0.485
contig-100_18_3	1380390.JIAT01000009_gene1986	2.63e-75	235.0	2AV6D@1|root,31KWR@2|Bacteria,2HPMX@201174|Actinobacteria,4CR03@84995|Rubrobacteria	84995|Rubrobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SpoIIM	43	777	"contig-100_18"	171	1.94	2.57	0.0	0.025	70.84	0.9875	0.701	0.705	3775	0.485
contig-100_18_4	469383.Cwoe_1839	5.39e-37	133.0	COG0526@1|root,COG0526@2|Bacteria,2GKDT@201174|Actinobacteria,4CRTZ@84995|Rubrobacteria	84995|Rubrobacteria	CO	alkyl hydroperoxide reductase Thiol specific antioxidant Mal allergen	-	-	-	-	-	-	-	-	-	-	-	-	AhpC-TSA	25	381	"contig-100_18"	171	1.94	2.57	0.0	0.025	70.84	0.9875	0.701	0.705	3775	0.485
contig-100_19_1	379066.GAU_2670	6.62e-05	49.3	COG4454@1|root,COG4454@2|Bacteria,1ZTKN@142182|Gemmatimonadetes	142182|Gemmatimonadetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	429	"contig-100_19"	146	1.89	2.4	0.0794	0.0294	71.54	0.9909	0.67	0.674	3369	0.47
contig-100_19_2	1122223.KB890697_gene1148	9.52e-21	105.0	COG4409@1|root,COG4409@2|Bacteria,1WN1X@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	G	exo-alpha-(2->6)-sialidase activity	-	-	-	-	-	-	-	-	-	-	-	-	-	91	1689	"contig-100_19"	146	1.89	2.4	0.0794	0.0294	71.54	0.9909	0.67	0.674	3369	0.47
contig-100_20_1	1122939.ATUD01000016_gene1815	1.44e-64	207.0	COG2242@1|root,COG2242@2|Bacteria,2I6IS@201174|Actinobacteria,4CTT4@84995|Rubrobacteria	84995|Rubrobacteria	H	Methyltransferase FkbM domain	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_21	34	714	"contig-100_20"	168	2.15	2.15	0.0	0.0	75.56	0.9907	0.636	0.641	3709	0.536
contig-100_20_2	383372.Rcas_0461	8.98e-35	139.0	COG0438@1|root,COG0438@2|Bacteria,2G7VI@200795|Chloroflexi	200795|Chloroflexi	M	PFAM glycosyl transferase group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_4,Glycos_transf_1	74	1176	"contig-100_20"	168	2.15	2.15	0.0	0.0	75.56	0.9907	0.636	0.641	3709	0.536
contig-100_20_3	929712.KI912613_gene2530	2.98e-34	129.0	COG0500@1|root,COG2226@2|Bacteria,2IB19@201174|Actinobacteria	201174|Actinobacteria	Q	Methyltransferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11	35	588	"contig-100_20"	168	2.15	2.15	0.0	0.0	75.56	0.9907	0.636	0.641	3709	0.536
contig-100_21_1	469383.Cwoe_0932	9.21e-06	45.8	COG2337@1|root,COG2337@2|Bacteria	2|Bacteria	T	Toxic component of a toxin-antitoxin (TA) module	mazF5	GO:0008150,GO:0040008,GO:0045926,GO:0048519,GO:0050789,GO:0065007	-	ko:K07171	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	PemK_toxin	9	165	"contig-100_21"	195	2.56	2.07	0.0488	0.0	74.08	0.9944	0.619	0.62	3511	0.609
contig-100_21_2	285535.JOEY01000053_gene2893	1.05e-74	240.0	COG1746@1|root,COG1746@2|Bacteria,2IDZG@201174|Actinobacteria	201174|Actinobacteria	J	tRNA cytidylyltransferase activity	-	-	-	-	-	-	-	-	-	-	-	-	-	66	984	"contig-100_21"	195	2.56	2.07	0.0488	0.0	74.08	0.9944	0.619	0.62	3511	0.609
contig-100_21_3	312284.A20C1_01721	3.39e-43	148.0	2DE59@1|root,2ZKJE@2|Bacteria,2GVHG@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	26	501	"contig-100_21"	195	2.56	2.07	0.0488	0.0	74.08	0.9944	0.619	0.62	3511	0.609
contig-100_21_4	1429916.X566_07760	1.59e-91	281.0	COG1223@1|root,COG1223@2|Bacteria,1QW7U@1224|Proteobacteria,2TWRV@28211|Alphaproteobacteria,3JURZ@41294|Bradyrhizobiaceae	28211|Alphaproteobacteria	O	ATPase family associated with various cellular activities (AAA)	-	-	-	-	-	-	-	-	-	-	-	-	AAA	65	927	"contig-100_21"	195	2.56	2.07	0.0488	0.0	74.08	0.9944	0.619	0.62	3511	0.609
contig-100_22_1	875328.JDM601_1890	3.42e-15	74.3	COG2041@1|root,COG4117@1|root,COG2041@2|Bacteria,COG4117@2|Bacteria,2GIZH@201174|Actinobacteria,232EE@1762|Mycobacteriaceae	201174|Actinobacteria	C	Prokaryotic cytochrome b561	-	-	-	-	-	-	-	-	-	-	-	-	Ni_hydr_CYTB,Oxidored_molyb	8	129	"contig-100_22"	183	2.0	2.42	0.0625	0.0247	67.8	0.9858	0.677	0.686	3645	0.5
