CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_5_1	629742.STAHO0001_2192	2.18e-254	717.0	COG2217@1|root,COG2217@2|Bacteria,1TP5S@1239|Firmicutes,4HAI0@91061|Bacilli,4GXC6@90964|Staphylococcaceae	91061|Bacilli	P	P-type ATPase	copA	-	3.6.3.54	ko:K17686	ko01524,ko04016,map01524,map04016	-	R00086	RC00002	ko00000,ko00001,ko01000	3.A.3.5	-	-	E1-E2_ATPase,HMA,Hydrolase	77	1218	"contig-100_5"	77	2.76	2.48	0.0	0.0	79.86	0.9959	0.378	0.372	1445	0.638
contig-100_6_1	765869.BDW_03345	1.27e-06	50.1	COG2963@1|root,COG2963@2|Bacteria	2|Bacteria	L	transposase activity	-	-	-	ko:K07483	-	-	-	-	ko00000	-	-	-	HTH_28,HTH_Tnp_1	7	228	"contig-100_6"	58	1.94	3.3	0.0	0.0	75.9	0.9946	0.287	0.289	1429	0.486
contig-100_6_2	1234593.ANBY01000001_gene2046	9.14e-152	429.0	COG1192@1|root,COG1192@2|Bacteria,1TP8S@1239|Firmicutes,4HAYM@91061|Bacilli,4H08C@90964|Staphylococcaceae	91061|Bacilli	D	Cellulose biosynthesis protein BcsQ	soj	GO:0008150,GO:0022603,GO:0042173,GO:0042174,GO:0043937,GO:0043939,GO:0045595,GO:0045596,GO:0048519,GO:0048523,GO:0050789,GO:0050793,GO:0050794,GO:0051093,GO:0065007	-	ko:K03496	-	-	-	-	ko00000,ko03036,ko04812	-	-	-	AAA_31	30	657	"contig-100_6"	58	1.94	3.3	0.0	0.0	75.9	0.9946	0.287	0.289	1429	0.486
contig-100_7_2	1141106.CAIB01000231_gene2070	2.1e-10	58.5	2DJB9@1|root,305DF@2|Bacteria,1TY5I@1239|Firmicutes,4I102@91061|Bacilli,4H06I@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	255	"contig-100_7"	56	1.91	2.91	0.0	0.0	76.23	0.9946	0.315	0.315	1411	0.478
contig-100_8_1	435838.HMPREF0786_01836	6.96e-57	177.0	COG1937@1|root,COG1937@2|Bacteria,1VEF5@1239|Firmicutes,4HKJV@91061|Bacilli,4GZJZ@90964|Staphylococcaceae	91061|Bacilli	S	Metal-sensitive transcriptional repressor	csoR	-	-	ko:K21600	-	-	-	-	ko00000,ko03000	-	-	-	Trns_repr_metal	11	282	"contig-100_8"	51	1.84	2.73	0.0	0.0	73.88	0.9943	0.347	0.341	1275	0.455
contig-100_8_2	1229783.C273_11812	7.91e-139	400.0	COG2217@1|root,COG2217@2|Bacteria,1TP5S@1239|Firmicutes,4HAI0@91061|Bacilli,4GXC6@90964|Staphylococcaceae	91061|Bacilli	P	P-type ATPase	copA	-	3.6.3.54	ko:K17686	ko01524,ko04016,map01524,map04016	-	R00086	RC00002	ko00000,ko00001,ko01000	3.A.3.5	-	-	E1-E2_ATPase,HMA,Hydrolase	28	705	"contig-100_8"	51	1.84	2.73	0.0	0.0	73.88	0.9943	0.347	0.341	1275	0.455
contig-100_9_1	596319.STAWA0001_1644	4.06e-31	119.0	COG0028@1|root,COG0028@2|Bacteria,1TQE8@1239|Firmicutes,4HAV1@91061|Bacilli,4GX96@90964|Staphylococcaceae	91061|Bacilli	EH	Belongs to the TPP enzyme family	alsS	-	2.2.1.6	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N	7	177	"contig-100_9"	58	1.89	2.4	0.0	0.0	73.02	0.9915	0.356	0.353	1383	0.47
contig-100_9_2	1229783.C273_11261	3.14e-162	454.0	COG3527@1|root,COG3527@2|Bacteria,1V4AH@1239|Firmicutes,4HHNB@91061|Bacilli,4GXCF@90964|Staphylococcaceae	91061|Bacilli	Q	Alpha-acetolactate decarboxylase	budA	GO:0003674,GO:0003824,GO:0016829,GO:0016830,GO:0016831,GO:0047605	4.1.1.5	ko:K01575	ko00650,ko00660,map00650,map00660	-	R02948	RC00812	ko00000,ko00001,ko01000	-	-	-	AAL_decarboxy	40	705	"contig-100_9"	58	1.89	2.4	0.0	0.0	73.02	0.9915	0.356	0.353	1383	0.47
contig-100_9_3	1229783.C273_11266	1.41e-09	57.8	COG1620@1|root,COG1620@2|Bacteria,1TQNM@1239|Firmicutes,4HAF3@91061|Bacilli,4GY2R@90964|Staphylococcaceae	91061|Bacilli	C	L-lactate permease	lctP	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K03303	-	-	-	-	ko00000,ko02000	2.A.14	-	-	Lactate_perm		96	"contig-100_9"	58	1.89	2.4	0.0	0.0	73.02	0.9915	0.356	0.353	1383	0.47
contig-100_10_1	629742.STAHO0001_2195	1.22e-219	606.0	COG1230@1|root,COG1230@2|Bacteria,1TR92@1239|Firmicutes,4HBCQ@91061|Bacilli,4GXQ9@90964|Staphylococcaceae	91061|Bacilli	P	Co Zn Cd efflux system component	czcD	-	-	ko:K16264	-	-	-	-	ko00000,ko02000	2.A.4.1	-	-	Cation_efflux,ZT_dimer	54	942	"contig-100_10"	59	2.3	2.75	0.0	0.0	74.42	0.9962	0.337	0.339	1192	0.565
contig-100_11_1	596319.STAWA0001_0374	4.53e-251	694.0	COG0008@1|root,COG0008@2|Bacteria,1TPJC@1239|Firmicutes,4HAKH@91061|Bacilli,4GWZB@90964|Staphylococcaceae	91061|Bacilli	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu)	gltX	GO:0001871,GO:0003674,GO:0005488,GO:0005575,GO:0005623,GO:0009986,GO:0030246,GO:0030247,GO:0044464,GO:2001065	6.1.1.24	ko:K09698	ko00970,ko01100,map00970,map01100	M00360	R03651,R05578	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iSB619.SA_RS02860	tRNA-synt_1c	30	1038	"contig-100_11"	31	1.66	2.78	0.0	0.0	84.71	0.9981	0.348	0.345	1060	0.397
contig-100_12_1	1147043.H9A126_9CAUD	7.29e-154	447.0	4QAK6@10239|Viruses,4QUP9@35237|dsDNA viruses  no RNA stage,4QPBY@28883|Caudovirales,4QKKV@10699|Siphoviridae	10699|Siphoviridae	S	peptidoglycan catabolic process	-	-	-	-	-	-	-	-	-	-	-	-	-	55	984	"contig-100_12"	55	2.03	2.17	0.0	0.0	69.16	0.9976	0.419	0.42	1116	0.507
contig-100_13_1	1194526.A284_07775	1.68e-238	660.0	COG5632@1|root,COG5632@2|Bacteria,1UYW5@1239|Firmicutes,4HF0Y@91061|Bacilli,4GYT9@90964|Staphylococcaceae	91061|Bacilli	M	N-acetylmuramoyl-L-alanine amidase	-	-	3.5.1.28	ko:K01447	-	-	R04112	RC00064,RC00141	ko00000,ko01000	-	-	-	Amidase_2,CHAP,PG_binding_1	37	960	"contig-100_13"	40	1.84	3.29	0.0833	0.0	80.37	0.993	0.36	0.363	1141	0.455
contig-100_14_1	596319.STAWA0001_0659	1.32e-129	407.0	COG0497@1|root,COG0497@2|Bacteria,1UHPK@1239|Firmicutes,4IS5C@91061|Bacilli,4H1RX@90964|Staphylococcaceae	91061|Bacilli	L	DNA recombination	-	-	-	-	-	-	-	-	-	-	-	-	-	38	948	"contig-100_14"	38	1.72	2.47	0.125	0.0	71.68	0.9986	0.335	0.331	966	0.418
contig-100_15_1	1229783.C273_11176	1.89e-77	231.0	COG3682@1|root,COG3682@2|Bacteria,1V7EY@1239|Firmicutes,4HIKG@91061|Bacilli,4GYZM@90964|Staphylococcaceae	91061|Bacilli	K	Penicillinase repressor	blaI	-	-	ko:K02171	ko01501,map01501	M00627	-	-	ko00000,ko00001,ko00002,ko01504,ko03000	-	-	-	Penicillinase_R	18	363	"contig-100_15"	47	1.92	3.44	0.0	0.0	70.85	0.9937	0.284	0.287	1047	0.48
contig-100_15_2	904314.SEVCU012_1311	5.79e-130	374.0	COG2602@1|root,COG4219@1|root,COG2602@2|Bacteria,COG4219@2|Bacteria,1TP3Z@1239|Firmicutes,4HB9X@91061|Bacilli,4GX27@90964|Staphylococcaceae	91061|Bacilli	KTV	Regulatory protein BlaR1	blaR1	-	-	ko:K02172	ko01501,map01501	M00627	-	-	ko00000,ko00001,ko00002,ko01002,ko01504	-	-	-	Peptidase_M56,Transpeptidase	22	552	"contig-100_15"	47	1.92	3.44	0.0	0.0	70.85	0.9937	0.284	0.287	1047	0.48
contig-100_16_1	1280.SAXN108_0861	7.33e-40	132.0	COG1278@1|root,COG1278@2|Bacteria,1VEE0@1239|Firmicutes,4HNJC@91061|Bacilli,4GZPS@90964|Staphylococcaceae	91061|Bacilli	K	COG1278 Cold shock proteins	cspC	-	-	ko:K03704	-	-	-	-	ko00000,ko03000	-	-	-	CSD	8	201	"contig-100_16"	43	1.7	2.74	0.0	0.0	67.28	0.9906	0.325	0.319	996	0.41
contig-100_17_1	1229783.C273_11645	2.14e-50	168.0	COG1674@1|root,COG1674@2|Bacteria,1UZV0@1239|Firmicutes,4HCE6@91061|Bacilli,4H07J@90964|Staphylococcaceae	91061|Bacilli	D	COG1674 DNA segregation ATPase FtsK SpoIIIE and related proteins	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran,FtsK_SpoIIIE,TrwB_AAD_bind	13	249	"contig-100_17"	51	2.09	2.6	0.0	0.0	73.25	0.9858	0.346	0.345	1104	0.522
contig-100_17_2	1229783.C273_11640	3.16e-127	363.0	2ERR9@1|root,33JAG@2|Bacteria,1VKWV@1239|Firmicutes,4HSF6@91061|Bacilli,4H0TT@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	32	603	"contig-100_17"	51	2.09	2.6	0.0	0.0	73.25	0.9858	0.346	0.345	1104	0.522
contig-100_18_1	1194526.A284_09025	4.17e-179	504.0	COG1252@1|root,COG1252@2|Bacteria,1TR6X@1239|Firmicutes,4HA14@91061|Bacilli,4GXN1@90964|Staphylococcaceae	91061|Bacilli	C	oxidoreductase activity	yumB	GO:0003674,GO:0003824,GO:0003955,GO:0006091,GO:0008150,GO:0008152,GO:0009060,GO:0009987,GO:0015980,GO:0016491,GO:0016651,GO:0016655,GO:0019646,GO:0022900,GO:0022904,GO:0044237,GO:0045333,GO:0055114	1.6.99.3	ko:K03885	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	-	-	iYO844.BSU32100	Pyr_redox_2	23	756	"contig-100_18"	27	1.69	2.54	0.0	0.0	85.56	0.9937	0.367	0.365	917	0.41
contig-100_19_1	1194526.A284_08040	8.14e-101	293.0	2C3SA@1|root,3056H@2|Bacteria,1TXSV@1239|Firmicutes,4I6UW@91061|Bacilli,4GZ22@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	426	"contig-100_19"	31	1.65	2.65	0.0	0.0	73.68	0.9965	0.348	0.344	857	0.395
contig-100_19_2	1194526.A284_08035	2.46e-71	219.0	2CV27@1|root,32SWP@2|Bacteria,1VBY4@1239|Firmicutes,4HQXW@91061|Bacilli,4H1JX@90964|Staphylococcaceae	91061|Bacilli	S	Putative HNHc nuclease	-	-	-	-	-	-	-	-	-	-	-	-	HNHc_6	13	336	"contig-100_19"	31	1.65	2.65	0.0	0.0	73.68	0.9965	0.348	0.344	857	0.395
contig-100_20_1	596319.STAWA0001_0640	1.08e-18	77.0	2DIUD@1|root,30450@2|Bacteria,1TW1G@1239|Firmicutes,4I4QV@91061|Bacilli,4H05E@90964|Staphylococcaceae	91061|Bacilli	S	Transcriptional activator RinB	-	-	-	-	-	-	-	-	-	-	-	-	RinB	4	114	"contig-100_20"	35	1.76	2.42	0.0	0.0	72.43	0.9949	0.363	0.359	886	0.43
contig-100_20_3	1449336.JQLO01000001_gene415	1.36e-08	55.8	COG1476@1|root,COG1476@2|Bacteria,1V6QF@1239|Firmicutes,4HIIT@91061|Bacilli	91061|Bacilli	K	Protein of unknown function (DUF3955)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3955,HTH_3	6	252	"contig-100_20"	35	1.76	2.42	0.0	0.0	72.43	0.9949	0.363	0.359	886	0.43
contig-100_20_4	435838.HMPREF0786_00879	3.29e-28	105.0	2E42J@1|root,32YZ1@2|Bacteria,1VMGI@1239|Firmicutes,4HPEJ@91061|Bacilli,4GZAK@90964|Staphylococcaceae	91061|Bacilli	S	Transcriptional regulator, RinA family	-	-	-	-	-	-	-	-	-	-	-	-	DUF722	5	246	"contig-100_20"	35	1.76	2.42	0.0	0.0	72.43	0.9949	0.363	0.359	886	0.43
contig-100_21_1	1229783.C273_11635	2.76e-120	345.0	2D82H@1|root,32TQ8@2|Bacteria,1U5AI@1239|Firmicutes,4IF1U@91061|Bacilli,4H06P@90964|Staphylococcaceae	91061|Bacilli	S	Plasmid replication protein	-	-	-	-	-	-	-	-	-	-	-	-	Rep_2	35	573	"contig-100_21"	47	1.78	2.56	0.0	0.0	66.47	0.9851	0.336	0.333	1014	0.439
contig-100_22_1	596319.STAWA0001_0633	8.97e-82	243.0	2DJB2@1|root,305CR@2|Bacteria,1TY1F@1239|Firmicutes,4I74G@91061|Bacilli,4GZYE@90964|Staphylococcaceae	91061|Bacilli	S	PVL ORF-50-like family	-	-	-	-	-	-	-	-	-	-	-	-	PVL_ORF50	18	381	"contig-100_22"	40	1.66	2.32	0.2	0.0	68.92	0.9884	0.363	0.361	985	0.398
contig-100_22_3	1280.SAXN108_2083	2.98e-24	92.8	2EI4V@1|root,33BW7@2|Bacteria,1VKQH@1239|Firmicutes,4HRPN@91061|Bacilli,4GZW4@90964|Staphylococcaceae	91061|Bacilli	S	Protein of unknwon function (DUF3310)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3310	3	171	"contig-100_22"	40	1.66	2.32	0.2	0.0	68.92	0.9884	0.363	0.361	985	0.398
contig-100_24_1	1194526.A284_01700	4.83e-168	480.0	COG1012@1|root,COG1012@2|Bacteria,1TP4S@1239|Firmicutes,4HBS1@91061|Bacilli,4GWY8@90964|Staphylococcaceae	91061|Bacilli	C	Belongs to the aldehyde dehydrogenase family	rocA	-	1.2.1.88	ko:K00294	ko00250,ko00330,ko01100,map00250,map00330,map01100	-	R00245,R00707,R00708,R04444,R04445,R05051	RC00080,RC00216,RC00242,RC00255	ko00000,ko00001,ko01000	-	-	-	Aldedh	19	723	"contig-100_24"	23	1.47	2.45	0.0	0.1667	77.65	0.9924	0.357	0.361	778	0.319
contig-100_25_1	1403390.U3PJ20_9CAUD	6.17e-49	180.0	4QAK6@10239|Viruses,4QUP9@35237|dsDNA viruses  no RNA stage,4QPBY@28883|Caudovirales,4QKKV@10699|Siphoviridae	10699|Siphoviridae	S	peptidoglycan catabolic process	-	-	-	-	-	-	-	-	-	-	-	-	-	30	720	"contig-100_25"	33	1.71	2.34	0.0	0.0	65.97	0.995	0.378	0.38	731	0.417
contig-100_26_1	1194526.A284_00970	4.21e-157	451.0	COG0471@1|root,COG0471@2|Bacteria,1TSGE@1239|Firmicutes,4HDE4@91061|Bacilli,4GYN8@90964|Staphylococcaceae	91061|Bacilli	P	Sodium:sulfate symporter transmembrane region	yflS	-	-	ko:K03319	-	-	-	-	ko00000	2.A.47	-	-	Na_sulph_symp	20	699	"contig-100_26"	22	1.54	2.1	0.0	0.0	85.68	0.995	0.389	0.391	824	0.351
contig-100_27_1	1194526.A284_11700	5.86e-152	432.0	COG1063@1|root,COG1063@2|Bacteria,1TPWP@1239|Firmicutes,4HABC@91061|Bacilli,4GYKU@90964|Staphylococcaceae	91061|Bacilli	E	Alcohol dehydrogenase GroES-like domain	bdhA	-	1.1.1.264,1.1.1.303,1.1.1.4	ko:K00004,ko:K00098	ko00650,map00650	-	R02855,R02946,R05684,R10504	RC00089,RC00205,RC00525	ko00000,ko00001,ko01000	-	-	-	ADH_N,ADH_N_assoc,ADH_zinc_N	37	681	"contig-100_27"	40	2.13	2.23	0.0	0.0	76.23	0.9919	0.356	0.354	906	0.53
contig-100_28_1	1194526.A284_10825	1.27e-158	451.0	COG1694@1|root,COG3956@2|Bacteria,1TPK1@1239|Firmicutes,4HA0A@91061|Bacilli,4GY0J@90964|Staphylococcaceae	91061|Bacilli	S	COG3956 Protein containing tetrapyrrole methyltransferase domain and MazG-like	yabN	GO:0003674,GO:0003824,GO:0006139,GO:0006163,GO:0006195,GO:0006203,GO:0006213,GO:0006220,GO:0006244,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009147,GO:0009149,GO:0009151,GO:0009155,GO:0009164,GO:0009166,GO:0009199,GO:0009200,GO:0009203,GO:0009204,GO:0009208,GO:0009210,GO:0009211,GO:0009213,GO:0009215,GO:0009217,GO:0009218,GO:0009219,GO:0009222,GO:0009223,GO:0009259,GO:0009261,GO:0009262,GO:0009264,GO:0009394,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019692,GO:0019693,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0034656,GO:0042454,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044282,GO:0044283,GO:0046046,GO:0046047,GO:0046051,GO:0046052,GO:0046060,GO:0046061,GO:0046070,GO:0046075,GO:0046076,GO:0046080,GO:0046081,GO:0046131,GO:0046133,GO:0046135,GO:0046386,GO:0046434,GO:0046483,GO:0046700,GO:0047429,GO:0055086,GO:0071704,GO:0072521,GO:0072523,GO:0072527,GO:0072529,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658	3.6.1.66	ko:K02428,ko:K02499	ko00230,map00230	-	R00426,R00720,R01855,R02100,R02720,R03531	RC00002	ko00000,ko00001,ko01000,ko03036	-	-	-	MazG,TP_methylase	26	684	"contig-100_28"	28	1.8	2.33	0.0	0.0	80.04	0.9935	0.368	0.363	810	0.444
contig-100_29_1	1194526.A284_11150	1.04e-146	425.0	COG1009@1|root,COG1009@2|Bacteria,1TS72@1239|Firmicutes,4HCW7@91061|Bacilli,4GWYE@90964|Staphylococcaceae	91061|Bacilli	CP	Proton-conducting membrane transporter	ndhF	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	1.6.5.3	ko:K05577	ko00190,ko01100,map00190,map01100	M00145	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	-	-	-	Proton_antipo_M,Proton_antipo_N	21	678	"contig-100_29"	22	1.76	2.64	0.0	0.0	80.68	0.9994	0.368	0.371	659	0.431
contig-100_30_1	1229783.C273_11126	2.85e-130	370.0	COG4244@1|root,COG4244@2|Bacteria,1V3J2@1239|Firmicutes,4HHMI@91061|Bacilli,4GYJH@90964|Staphylococcaceae	91061|Bacilli	S	Membrane	-	-	-	-	-	-	-	-	-	-	-	-	-	21	531	"contig-100_30"	29	1.86	2.93	0.0	0.0	70.86	0.9963	0.307	0.302	668	0.463
contig-100_31_1	1194526.A284_00870	2.19e-140	408.0	COG1785@1|root,COG1785@2|Bacteria,1TQCI@1239|Firmicutes,4HA27@91061|Bacilli,4GXE0@90964|Staphylococcaceae	91061|Bacilli	P	Belongs to the alkaline phosphatase family	phoB	-	3.1.3.1	ko:K01077	ko00730,ko00790,ko01100,ko02020,map00730,map00790,map01100,map02020	M00126	R02135,R04620	RC00017	ko00000,ko00001,ko00002,ko00537,ko01000,ko04147	-	-	-	Alk_phosphatase	23	666	"contig-100_31"	25	1.67	3.07	0.0	0.0	73.04	0.9962	0.363	0.365	674	0.401
contig-100_32_1	525378.HMPREF0793_1031	8.95e-146	428.0	COG3887@1|root,COG3887@2|Bacteria,1TPGP@1239|Firmicutes,4HBVH@91061|Bacilli,4GXGZ@90964|Staphylococcaceae	91061|Bacilli	T	signaling protein consisting of a modified GGDEF domain and a DHH domain	yybT	-	-	-	-	-	-	-	-	-	-	-	DHH,DHHA1	15	663	"contig-100_32"	17	1.43	2.08	0.0	0.0	85.47	0.9945	0.386	0.385	685	0.299
contig-100_33_1	1194526.A284_05000	1.13e-101	330.0	COG1511@1|root,COG1511@2|Bacteria,1TYAS@1239|Firmicutes,4I7EC@91061|Bacilli,4H0HE@90964|Staphylococcaceae	91061|Bacilli	S	YSIRK type signal peptide	-	-	-	-	-	-	-	-	-	-	-	-	DUF1542,YSIRK_signal	23	660	"contig-100_33"	27	1.91	3.64	0.0	0.0	79.96	0.9942	0.355	0.352	735	0.476
contig-100_34_1	1194526.A284_08055	1.37e-89	264.0	2DNFZ@1|root,32XB4@2|Bacteria,1VCFK@1239|Firmicutes,4IS2I@91061|Bacilli,4GZGD@90964|Staphylococcaceae	91061|Bacilli	S	Siphovirus Gp157	-	-	-	-	-	-	-	-	-	-	-	-	Sipho_Gp157	17	441	"contig-100_34"	28	1.75	2.87	0.0	0.0	72.29	0.9973	0.322	0.322	710	0.427
contig-100_34_2	279808.SH2384	2.32e-39	137.0	29IA2@1|root,30575@2|Bacteria,1TXTX@1239|Firmicutes,4I6WA@91061|Bacilli,4GZ8K@90964|Staphylococcaceae	91061|Bacilli	S	AAA domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_24	5	210	"contig-100_34"	28	1.75	2.87	0.0	0.0	72.29	0.9973	0.322	0.322	710	0.427
contig-100_35_1	1194526.A284_02070	2.32e-152	432.0	COG1071@1|root,COG1071@2|Bacteria,1TQDG@1239|Firmicutes,4HBEA@91061|Bacilli,4GYQM@90964|Staphylococcaceae	91061|Bacilli	C	Dehydrogenase E1 component	acoA	-	-	ko:K21416	-	-	-	-	ko00000,ko01000	-	-	-	E1_dh	22	639	"contig-100_35"	23	1.71	2.24	0.0	0.0	75.09	0.9976	0.414	0.415	634	0.415
