CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_0_39	205920.ECH_0740	6.49e-89	282.0	COG0442@1|root,COG0442@2|Bacteria,1MU7E@1224|Proteobacteria,2TQQ4@28211|Alphaproteobacteria,47EZQ@766|Rickettsiales	766|Rickettsiales	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro)	proS	-	6.1.1.15	ko:K01881	ko00970,map00970	M00359,M00360	R03661	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,tRNA-synt_2b	319	39910	"contig-100_0"	16260	2.27	2.1	0.3275	0.1326	72.37	0.9737	0.475	0.495	317543	0.56
contig-100_0_40	1033744.CAEL01000004_gene781	6.52e-58	197.0	COG0750@1|root,COG0750@2|Bacteria,1TPMC@1239|Firmicutes,247MT@186801|Clostridia,22G61@1570339|Peptoniphilaceae	186801|Clostridia	M	metalloprotease	rseP	-	-	ko:K11749	ko02024,ko04112,map02024,map04112	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	PDZ,PDZ_2,Peptidase_M50	268	40982	"contig-100_0"	16260	2.27	2.1	0.3275	0.1326	72.37	0.9737	0.475	0.495	317543	0.56
contig-100_0_41	93220.LV28_00990	1.31e-20	91.3	COG0233@1|root,COG0233@2|Bacteria,1N66T@1224|Proteobacteria,2VIUA@28216|Betaproteobacteria,1JZWS@119060|Burkholderiaceae	28216|Betaproteobacteria	J	Responsible for the release of ribosomes from messenger RNA at the termination of protein biosynthesis. May increase the efficiency of translation by recycling ribosomes from one round of translation to another	frr	-	-	ko:K02838	-	-	-	-	ko00000,ko03012	-	-	-	RRF	125	41518	"contig-100_0"	16260	2.27	2.1	0.3275	0.1326	72.37	0.9737	0.475	0.495	317543	0.56
contig-100_0_42	1380356.JNIK01000011_gene1818	2.7e-15	83.6	COG0470@1|root,COG0470@2|Bacteria,2GJ8C@201174|Actinobacteria,4ESBK@85013|Frankiales	201174|Actinobacteria	L	DNA polymerase III, delta'	holB	GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009360,GO:0009987,GO:0032991,GO:0034641,GO:0034645,GO:0042575,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0061695,GO:0071704,GO:0090304,GO:1901360,GO:1901576,GO:1902494,GO:1990234	2.7.7.7	ko:K02341	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta2,DNApol3-delta_C	229	42396	"contig-100_0"	16260	2.27	2.1	0.3275	0.1326	72.37	0.9737	0.475	0.495	317543	0.56
contig-100_0_43	867903.ThesuDRAFT_00646	5.51e-113	339.0	COG1077@1|root,COG1077@2|Bacteria,1TP51@1239|Firmicutes,247RG@186801|Clostridia,3WCDJ@538999|Clostridiales incertae sedis	186801|Clostridia	D	TIGRFAM cell shape determining protein, MreB Mrl family	mreB	-	-	ko:K03569	-	-	-	-	ko00000,ko02048,ko03036,ko04812	1.A.33.1,9.B.157.1	-	-	MreB_Mbl	247	43369	"contig-100_0"	16260	2.27	2.1	0.3275	0.1326	72.37	0.9737	0.475	0.495	317543	0.56
contig-100_0_44	1540257.JQMW01000013_gene892	1.27e-90	287.0	COG0766@1|root,COG0766@2|Bacteria,1TPAU@1239|Firmicutes,2488W@186801|Clostridia,36DC0@31979|Clostridiaceae	186801|Clostridia	M	Belongs to the EPSP synthase family. MurA subfamily	murA	-	2.5.1.7	ko:K00790	ko00520,ko00550,ko01100,map00520,map00550,map01100	-	R00660	RC00350	ko00000,ko00001,ko01000,ko01011	-	-	-	EPSP_synthase	345	44646	"contig-100_0"	16260	2.27	2.1	0.3275	0.1326	72.37	0.9737	0.475	0.495	317543	0.56
contig-100_0_46	243272.MARTH_orf417	1.75e-55	185.0	COG0024@1|root,COG0024@2|Bacteria,3WT36@544448|Tenericutes	544448|Tenericutes	E	Methionine aminopeptidase	map	-	3.4.11.18	ko:K01265	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M24	199	46847	"contig-100_0"	16260	2.27	2.1	0.3275	0.1326	72.37	0.9737	0.475	0.495	317543	0.56
contig-100_0_47	945713.IALB_1610	3.66e-13	73.6	COG0563@1|root,COG0563@2|Bacteria	2|Bacteria	F	adenylate kinase activity	adk	GO:0003674,GO:0003824,GO:0004017,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009165,GO:0009987,GO:0015949,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0046940,GO:0050145,GO:0055086,GO:0071704,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901576	2.7.4.3	ko:K00939	ko00230,ko00730,ko01100,ko01110,ko01130,map00230,map00730,map01100,map01110,map01130	M00049	R00127,R01547,R11319	RC00002	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	iHN637.CLJU_RS20110	ADK,ADK_lid	160	47506	"contig-100_0"	16260	2.27	2.1	0.3275	0.1326	72.37	0.9737	0.475	0.495	317543	0.56
contig-100_0_48	765420.OSCT_0180	5.16e-97	305.0	COG0201@1|root,COG0201@2|Bacteria,2G5X4@200795|Chloroflexi,3752I@32061|Chloroflexia	32061|Chloroflexia	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently	secY	-	-	ko:K03076	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5	-	-	SecY	307	48891	"contig-100_0"	16260	2.27	2.1	0.3275	0.1326	72.37	0.9737	0.475	0.495	317543	0.56
contig-100_0_50	313628.LNTAR_01667	3.09e-29	112.0	COG0098@1|root,COG0098@2|Bacteria	2|Bacteria	J	rRNA binding	rpsE	GO:0000028,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990145,GO:1990904	-	ko:K02988	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S5,Ribosomal_S5_C	131	49736	"contig-100_0"	16260	2.27	2.1	0.3275	0.1326	72.37	0.9737	0.475	0.495	317543	0.56
contig-100_0_51	204669.Acid345_1242	3.44e-26	101.0	COG0256@1|root,COG0256@2|Bacteria,3Y5CH@57723|Acidobacteria,2JJPM@204432|Acidobacteriia	204432|Acidobacteriia	J	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance	rplR	-	-	ko:K02881	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L18p	67	50070	"contig-100_0"	16260	2.27	2.1	0.3275	0.1326	72.37	0.9737	0.475	0.495	317543	0.56
