CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_0_30	663932.KB902575_gene1664	2.6e-05	50.4	COG1974@1|root,COG1974@2|Bacteria,1MW80@1224|Proteobacteria,2TT7W@28211|Alphaproteobacteria,2JQV9@204441|Rhodospirillales	204441|Rhodospirillales	K	Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair	lexA	-	3.4.21.88	ko:K01356	-	M00729	-	-	ko00000,ko00002,ko01000,ko01002,ko03400	-	-	-	LexA_DNA_bind,Peptidase_S24	54	28974	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_32	2754.EH55_04900	9.55e-41	159.0	COG2148@1|root,COG2148@2|Bacteria,3TB41@508458|Synergistetes	508458|Synergistetes	M	Exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase	-	-	-	-	-	-	-	-	-	-	-	-	Bac_transf	246	31840	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_33	1280681.AUJZ01000022_gene3532	5.69e-74	241.0	COG0438@1|root,COG0438@2|Bacteria,1TQN3@1239|Firmicutes,24ARN@186801|Clostridia,4BWX8@830|Butyrivibrio	186801|Clostridia	M	Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_4,Glycos_transf_1	200	32952	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_34	945713.IALB_2071	2.09e-197	574.0	COG0449@1|root,COG0449@2|Bacteria	2|Bacteria	M	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	glmS	GO:0003674,GO:0003824,GO:0004360,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006002,GO:0006040,GO:0006047,GO:0006139,GO:0006464,GO:0006486,GO:0006487,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009225,GO:0009987,GO:0016740,GO:0016769,GO:0019538,GO:0019637,GO:0034641,GO:0034645,GO:0036211,GO:0043170,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0055086,GO:0070085,GO:0070548,GO:0071704,GO:1901135,GO:1901137,GO:1901360,GO:1901564,GO:1901566,GO:1901576	2.6.1.16	ko:K00820	ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931	-	R00768	RC00010,RC00163,RC02752	ko00000,ko00001,ko01000,ko01002	-	-	iAF987.Gmet_1487	GATase_6,SIS	313	34804	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_35	639283.Snov_3766	4.66e-33	125.0	COG2227@1|root,COG2227@2|Bacteria,1RAXZ@1224|Proteobacteria,2U5PX@28211|Alphaproteobacteria	28211|Alphaproteobacteria	H	PFAM Methyltransferase type 11	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_25	106	35492	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_36	1120945.ATUW01000005_gene502	4.88e-70	223.0	COG0561@1|root,COG0561@2|Bacteria,2HZD0@201174|Actinobacteria,4D35R@85005|Actinomycetales	201174|Actinobacteria	S	HAD hydrolase, family IIB	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3,PMM	112	36320	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_37	290399.Arth_2679	3.01e-179	506.0	COG1088@1|root,COG1088@2|Bacteria,2GNDU@201174|Actinobacteria,1WAPA@1268|Micrococcaceae	201174|Actinobacteria	M	Belongs to the NAD(P)-dependent epimerase dehydratase family. dTDP-glucose dehydratase subfamily	rfbB	-	4.2.1.46	ko:K01710	ko00521,ko00523,ko00525,ko01055,ko01130,map00521,map00523,map00525,map01055,map01130	M00793	R06513	RC00402	ko00000,ko00001,ko00002,ko01000	-	-	-	GDP_Man_Dehyd	178	37408	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_38	525246.HMPREF0058_2141	1.86e-80	254.0	COG1091@1|root,COG1898@1|root,COG1091@2|Bacteria,COG1898@2|Bacteria,2GNY8@201174|Actinobacteria,4D467@85005|Actinomycetales	201174|Actinobacteria	M	Catalyzes the reduction of dTDP-6-deoxy-L-lyxo-4- hexulose to yield dTDP-L-rhamnose	rfbD	-	1.1.1.133,5.1.3.13	ko:K00067,ko:K01790	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R02777,R06514	RC00182,RC01531	ko00000,ko00001,ko00002,ko01000	-	-	-	RmlD_sub_bind,dTDP_sugar_isom	87	37960	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_39	290340.AAur_3161	1.31e-95	296.0	COG1091@1|root,COG1898@1|root,COG1091@2|Bacteria,COG1898@2|Bacteria,2GNY8@201174|Actinobacteria,1W8IJ@1268|Micrococcaceae	201174|Actinobacteria	M	Catalyzes the reduction of dTDP-6-deoxy-L-lyxo-4- hexulose to yield dTDP-L-rhamnose	rfbD	-	1.1.1.133,5.1.3.13	ko:K00067,ko:K01790	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R02777,R06514	RC00182,RC01531	ko00000,ko00001,ko00002,ko01000	-	-	-	RmlD_sub_bind,dTDP_sugar_isom	149	38819	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_40	491205.JARQ01000009_gene3304	1.37e-145	417.0	COG1209@1|root,COG1209@2|Bacteria,4NE1U@976|Bacteroidetes,1HWWH@117743|Flavobacteriia,3ZPFZ@59732|Chryseobacterium	976|Bacteroidetes	M	Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis	rfbA	-	2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase	113	39673	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_41	456320.Mvol_0745	4.42e-46	160.0	COG0463@1|root,arCOG00895@2157|Archaea,2Y7KB@28890|Euryarchaeota,23QIV@183939|Methanococci	183939|Methanococci	M	PFAM Glycosyl transferase, family 2	-	GO:0003674,GO:0003824,GO:0016740	2.4.1.153	ko:K21304	-	-	-	-	ko00000,ko01000,ko01003	-	GT2	-	Glycos_transf_2	94	40393	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_43	1380370.JIBA01000003_gene2721	1.37e-71	227.0	COG1216@1|root,COG1216@2|Bacteria,2IH3A@201174|Actinobacteria	201174|Actinobacteria	S	Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2	115	41563	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_44	338966.Ppro_3405	1.49e-174	495.0	COG1089@1|root,COG1089@2|Bacteria,1MUX0@1224|Proteobacteria,42KZY@68525|delta/epsilon subdivisions,2WJ4B@28221|Deltaproteobacteria,43T4M@69541|Desulfuromonadales	28221|Deltaproteobacteria	M	Catalyzes the conversion of GDP-D-mannose to GDP-4- dehydro-6-deoxy-D-mannose	gmd	-	4.2.1.47	ko:K01711	ko00051,ko00520,ko01100,map00051,map00520,map01100	-	R00888	RC00402	ko00000,ko00001,ko01000	-	-	-	GDP_Man_Dehyd	147	42694	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_45	362418.IW19_06585	2.04e-140	412.0	COG0399@1|root,COG0399@2|Bacteria,4NG9W@976|Bacteroidetes,1I7SI@117743|Flavobacteriia,2P04I@237|Flavobacterium	976|Bacteroidetes	M	DegT/DnrJ/EryC1/StrS aminotransferase family	rfbH	-	1.17.1.1	ko:K12452	ko00520,map00520	-	R03391,R03392	RC00230	ko00000,ko00001,ko01000	-	-	-	DegT_DnrJ_EryC1	171	43853	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_46	349161.Dred_1395	7.57e-127	372.0	COG0451@1|root,COG0451@2|Bacteria,1TQV2@1239|Firmicutes,249R2@186801|Clostridia	186801|Clostridia	GM	Catalyzes the two-step NADP-dependent conversion of GDP- 4-dehydro-6-deoxy-D-mannose to GDP-fucose, involving an epimerase and a reductase reaction	fcl	-	1.1.1.271	ko:K02377	ko00051,ko00520,ko01100,map00051,map00520,map01100	-	R05692	RC01014	ko00000,ko00001,ko01000	-	-	-	Epimerase	135	44792	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_47	868131.MSWAN_0301	9.42e-41	159.0	COG4713@1|root,arCOG10204@2157|Archaea,2Y4AJ@28890|Euryarchaeota,23PN9@183925|Methanobacteria	183925|Methanobacteria	S	Predicted membrane protein (DUF2142)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2142	184	46661	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_48	1416759.AYMR01000001_gene1614	1.68e-62	229.0	COG3757@1|root,COG3757@2|Bacteria	2|Bacteria	M	lysozyme activity	-	-	-	-	-	-	-	-	-	-	-	-	CW_binding_1,Glyco_hydro_25	300	48521	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_49	1211815.CBYP010000044_gene401	0.000399	47.4	2EIC2@1|root,33C3E@2|Bacteria,2H04E@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	78	49100	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_50	1120947.ATUX01000005_gene1736	9.91e-131	382.0	COG1216@1|root,COG1216@2|Bacteria,2HTM1@201174|Actinobacteria,4D4YX@85005|Actinomycetales	201174|Actinobacteria	S	Glycosyltransferase like family 2	-	-	-	ko:K12992	ko02025,map02025	-	-	-	ko00000,ko00001,ko01000,ko01003,ko01005	-	GT2	-	Glycos_transf_2	127	50169	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_51	1121924.ATWH01000005_gene2808	6.64e-100	303.0	COG0451@1|root,COG0451@2|Bacteria,2I2UT@201174|Actinobacteria,4FQW8@85023|Microbacteriaceae	201174|Actinobacteria	M	NmrA-like family	galE	-	5.1.3.2	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00361,M00362,M00632	R00291,R02984	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Epimerase,GDP_Man_Dehyd	125	51098	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_52	888052.HMPREF9006_0776	3.79e-105	324.0	COG0438@1|root,COG0438@2|Bacteria,2IDYC@201174|Actinobacteria,4D5B6@85005|Actinomycetales	201174|Actinobacteria	M	transferase activity, transferring glycosyl groups	wbbX	-	-	ko:K20444	-	-	-	-	ko00000,ko01000,ko01005,ko02000	4.D.1.3	GT2,GT4	-	Glyco_trans_1_4,Glyco_transf_4	175	52338	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_53	1120947.ATUX01000005_gene1737	2.78e-23	105.0	2CJ81@1|root,34B9E@2|Bacteria	2|Bacteria	S	Polysaccharide pyruvyl transferase	-	-	-	-	-	-	-	-	-	-	-	-	PS_pyruv_trans	102	53219	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_54	1437608.BBIA_0036	9.44e-105	322.0	COG1134@1|root,COG1134@2|Bacteria,2GIVF@201174|Actinobacteria,4CZ1B@85004|Bifidobacteriales	201174|Actinobacteria	GM	ABC transporter, ATP-binding protein	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran,Wzt_C	181	54728	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_55	1229517.AMFD01000003_gene1547	5.26e-68	218.0	COG1682@1|root,COG1682@2|Bacteria,1V1J2@1239|Firmicutes,4IPJM@91061|Bacilli,1YC0P@1357|Lactococcus	91061|Bacilli	GM	ABC-2 type transporter	rgpC	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane	109	55529	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_0_56	1280685.AUKC01000007_gene2414	6.12e-08	53.9	COG1216@1|root,COG1216@2|Bacteria,1TSTE@1239|Firmicutes,249WH@186801|Clostridia,4BX3J@830|Butyrivibrio	186801|Clostridia	M	Glycosyltransferase like family 2	-	-	-	ko:K07011	-	-	-	-	ko00000	-	-	-	Glycos_transf_2	12	55693	"contig-100_0"	9236	2.59	2.0	0.1023	0.0299	72.96	0.9845	0.457	0.465	160506	0.613
contig-100_1_1	272624.lpg1236	2.36e-36	135.0	COG0270@1|root,COG0270@2|Bacteria,1MV9H@1224|Proteobacteria,1RPM4@1236|Gammaproteobacteria	1236|Gammaproteobacteria	H	Methyl-transferase	dcm	-	2.1.1.37	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	M00035	R04858	RC00003,RC00332	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	-	-	-	DNA_methylase,MerR,MerR_1	47	384	"contig-100_1"	5956	2.52	1.9	0.1134	0.0271	72.63	0.9844	0.47	0.479	105343	0.604
contig-100_1_2	1229276.DI53_2703	5.54e-45	157.0	2CJP6@1|root,2Z7MS@2|Bacteria,4NJDB@976|Bacteroidetes	976|Bacteroidetes	L	restriction endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	RE_Eco47II	115	1155	"contig-100_1"	5956	2.52	1.9	0.1134	0.0271	72.63	0.9844	0.47	0.479	105343	0.604
contig-100_1_3	1123359.AUIQ01000001_gene1884	8.67e-07	58.2	COG1876@1|root,COG1876@2|Bacteria,1V6U8@1239|Firmicutes,4HJCV@91061|Bacilli,4B0FU@81852|Enterococcaceae	91061|Bacilli	M	D-alanyl-D-alanine carboxypeptidase	dacB	-	3.4.17.14	ko:K07260	ko00550,ko01100,ko01502,ko02020,map00550,map01100,map01502,map02020	M00651	-	-	ko00000,ko00001,ko00002,ko01000,ko01002,ko01011,ko01504	-	-	-	VanY	195	2904	"contig-100_1"	5956	2.52	1.9	0.1134	0.0271	72.63	0.9844	0.47	0.479	105343	0.604
contig-100_1_4	2340.JV46_28850	3.87e-37	142.0	COG2826@1|root,COG2826@2|Bacteria,1MWI0@1224|Proteobacteria,1RRSE@1236|Gammaproteobacteria,1J63G@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	L	IS30 family	ISPlu1B	-	-	ko:K07482	-	-	-	-	ko00000	-	-	-	HTH_38,rve	131	3984	"contig-100_1"	5956	2.52	1.9	0.1134	0.0271	72.63	0.9844	0.47	0.479	105343	0.604
contig-100_1_5	1894.JOER01000072_gene7852	7.08e-16	88.2	COG2755@1|root,COG2755@2|Bacteria,2IAWI@201174|Actinobacteria	201174|Actinobacteria	E	GDSL-like Lipase/Acylhydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	Lipase_GDSL_2	530	7043	"contig-100_1"	5956	2.52	1.9	0.1134	0.0271	72.63	0.9844	0.47	0.479	105343	0.604
contig-100_1_6	997829.HMPREF1121_01572	1.39e-24	98.2	COG0537@1|root,COG0537@2|Bacteria,4NQ4X@976|Bacteroidetes,2FSRY@200643|Bacteroidia,22Y7E@171551|Porphyromonadaceae	976|Bacteroidetes	FG	HIT family hydrolase	hinT	-	-	ko:K02503	-	-	-	-	ko00000,ko04147	-	-	-	HIT	47	7529	"contig-100_1"	5956	2.52	1.9	0.1134	0.0271	72.63	0.9844	0.47	0.479	105343	0.604
contig-100_1_8	1449049.JONW01000008_gene690	2.2e-06	54.7	COG1011@1|root,COG1011@2|Bacteria,1RHAB@1224|Proteobacteria,2U7PV@28211|Alphaproteobacteria,2KGNH@204458|Caulobacterales	204458|Caulobacterales	S	subfamily IA, variant 3	-	-	3.8.1.2	ko:K01560,ko:K07025	ko00361,ko00625,ko01100,ko01120,map00361,map00625,map01100,map01120	-	R05287	RC00697	ko00000,ko00001,ko01000	-	-	-	HAD_2,Hydrolase	130	8634	"contig-100_1"	5956	2.52	1.9	0.1134	0.0271	72.63	0.9844	0.47	0.479	105343	0.604
