CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_1_4	1123274.KB899412_gene1481	9.87e-93	293.0	COG0172@1|root,COG0172@2|Bacteria,2J5EM@203691|Spirochaetes	203691|Spirochaetes	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)	serS	-	6.1.1.11	ko:K01875	ko00970,map00970	M00359,M00360	R03662,R08218	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Seryl_tRNA_N,tRNA-synt_2b	273	1326	"contig-100_1"	1574	2.2	3.17	0.4013	0.2482	68.57	0.9732	0.329	0.34	29015	0.546
contig-100_1_6	65071.PYU1_T011594	1.96e-86	271.0	COG0042@1|root,KOG2335@2759|Eukaryota,1MFAE@121069|Pythiales	121069|Pythiales	J	TRNA-dihydrouridine synthase	-	-	-	-	-	-	-	-	-	-	-	-	Dus	200	1083	"contig-100_1"	1574	2.2	3.17	0.4013	0.2482	68.57	0.9732	0.329	0.34	29015	0.546
contig-100_1_7	562981.HMPREF0428_00271	5.87e-66	225.0	COG2812@1|root,COG2812@2|Bacteria,1TPS9@1239|Firmicutes,4HAUE@91061|Bacilli,3WE4C@539002|Bacillales incertae sedis	91061|Bacilli	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity	dnaX	-	2.7.7.7	ko:K02343	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta2,DNA_pol3_gamma3	183	1074	"contig-100_1"	1574	2.2	3.17	0.4013	0.2482	68.57	0.9732	0.329	0.34	29015	0.546
contig-100_2_1	930166.CD58_25565	1.2e-13	71.6	COG0112@1|root,COG0112@2|Bacteria,1MUIS@1224|Proteobacteria,1RMHQ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism	glyA	-	2.1.2.1	ko:K00600	ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523	M00140,M00141,M00346,M00532	R00945,R09099	RC00022,RC00112,RC01583,RC02958	ko00000,ko00001,ko00002,ko01000	-	-	-	SHMT	46	231	"contig-100_2"	1616	2.27	3.11	0.392	0.2489	69.74	0.9745	0.336	0.348	29738	0.559
contig-100_2_2	549.BW31_04402	1.84e-42	150.0	COG0125@1|root,COG0125@2|Bacteria,1N5V7@1224|Proteobacteria	1224|Proteobacteria	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis	tmk	-	2.7.4.9	ko:K00943	ko00240,ko01100,map00240,map01100	M00053	R02094,R02098	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Thymidylate_kin	129	693	"contig-100_2"	1616	2.27	3.11	0.392	0.2489	69.74	0.9745	0.336	0.348	29738	0.559
contig-100_2_3	1122182.KB903836_gene4962	8.23e-06	48.1	COG0703@1|root,COG0703@2|Bacteria	2|Bacteria	F	shikimate kinase activity	aroK	GO:0000287,GO:0003674,GO:0003824,GO:0004765,GO:0005488,GO:0006082,GO:0006520,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009987,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019438,GO:0019632,GO:0019752,GO:0032787,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046872,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901615	2.7.1.71,4.2.3.4	ko:K00891,ko:K13829	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02412,R03083	RC00002,RC00078,RC00847	ko00000,ko00001,ko00002,ko01000	-	-	-	AAA_18,GerE,SKI	24	195	"contig-100_2"	1616	2.27	3.11	0.392	0.2489	69.74	0.9745	0.336	0.348	29738	0.559
contig-100_2_4	639030.JHVA01000001_gene2257	0.000311	45.8	COG0703@1|root,COG0703@2|Bacteria	2|Bacteria	F	shikimate kinase activity	-	-	-	-	-	-	-	-	-	-	-	-	AAA_18	43	333	"contig-100_2"	1616	2.27	3.11	0.392	0.2489	69.74	0.9745	0.336	0.348	29738	0.559
contig-100_2_5	441769.ABFU01000018_gene3607	9.38e-07	53.9	COG3327@1|root,COG3327@2|Bacteria,1TRBU@1239|Firmicutes,4HCP9@91061|Bacilli,1ZD7Z@1386|Bacillus	91061|Bacilli	K	PaaX-like protein	paaX	-	-	ko:K02616	-	-	-	-	ko00000,ko03000	-	-	-	PaaX,PaaX_C	96	564	"contig-100_2"	1616	2.27	3.11	0.392	0.2489	69.74	0.9745	0.336	0.348	29738	0.559
contig-100_2_6	641526.ADIWIN_3108	4.93e-07	55.1	COG1443@1|root,COG1443@2|Bacteria,4NRS2@976|Bacteroidetes,1I2UY@117743|Flavobacteriia	976|Bacteroidetes	I	Hydrolase of MutT (Nudix) family protein	idi	-	-	-	-	-	-	-	-	-	-	-	NUDIX	92	504	"contig-100_2"	1616	2.27	3.11	0.392	0.2489	69.74	0.9745	0.336	0.348	29738	0.559
contig-100_2_7	1399115.U719_01535	4.64e-09	61.6	COG0703@1|root,COG0703@2|Bacteria,1V25K@1239|Firmicutes,4HFS0@91061|Bacilli	91061|Bacilli	E	Shikimate kinase	-	-	-	-	-	-	-	-	-	-	-	-	AAA_18	87	621	"contig-100_2"	1616	2.27	3.11	0.392	0.2489	69.74	0.9745	0.336	0.348	29738	0.559
contig-100_2_8	300852.55772280	9.08e-33	117.0	COG1694@1|root,COG1694@2|Bacteria,1WK7E@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	S	PFAM MazG nucleotide pyrophosphohydrolase	-	-	-	-	-	-	-	-	-	-	-	-	MazG	47	333	"contig-100_2"	1616	2.27	3.11	0.392	0.2489	69.74	0.9745	0.336	0.348	29738	0.559
contig-100_2_9	413404.Rmag_0079	1.82e-36	151.0	COG0018@1|root,COG0018@2|Bacteria,1MU4J@1224|Proteobacteria,1RPRC@1236|Gammaproteobacteria,1J4NE@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Arginyl-tRNA synthetase	argS	GO:0003674,GO:0003824,GO:0004812,GO:0004814,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006420,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.19	ko:K01887	ko00970,map00970	M00359,M00360	R03646	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	Arg_tRNA_synt_N,DALR_1,tRNA-synt_1d	372	1791	"contig-100_2"	1616	2.27	3.11	0.392	0.2489	69.74	0.9745	0.336	0.348	29738	0.559
contig-100_2_10	515635.Dtur_1429	1.24e-164	509.0	COG0060@1|root,COG0060@2|Bacteria	2|Bacteria	J	isoleucyl-tRNA aminoacylation	ileS	GO:0003674,GO:0003824,GO:0004812,GO:0004822,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006428,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.5	ko:K01870	ko00970,map00970	M00359,M00360	R03656	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1	540	2397	"contig-100_2"	1616	2.27	3.11	0.392	0.2489	69.74	0.9745	0.336	0.348	29738	0.559
contig-100_3_2	632335.Calkr_1801	3.8e-28	113.0	2DP5C@1|root,330KK@2|Bacteria,1V9DG@1239|Firmicutes,24KX8@186801|Clostridia	186801|Clostridia	S	Nucleotidyl transferase AbiEii toxin, Type IV TA system	-	-	-	-	-	-	-	-	-	-	-	-	AbiEii	117	627	"contig-100_3"	1566	2.16	2.7	0.4341	0.1986	67.51	0.9721	0.347	0.359	28582	0.538
contig-100_3_4	512565.AMIS_43660	2.57e-19	97.1	COG1876@1|root,COG1876@2|Bacteria,2IQI8@201174|Actinobacteria	201174|Actinobacteria	M	peptidase M15B and M15C DD-carboxypeptidase VanY endolysin	-	-	3.4.17.14	ko:K07260	ko00550,ko01100,ko01502,ko02020,map00550,map01100,map01502,map02020	M00651	-	-	ko00000,ko00001,ko00002,ko01000,ko01002,ko01011,ko01504	-	-	-	B_lectin,VanY	215	1368	"contig-100_3"	1566	2.16	2.7	0.4341	0.1986	67.51	0.9721	0.347	0.359	28582	0.538
contig-100_3_6	1121423.JONT01000016_gene1181	1.27e-55	206.0	COG3451@1|root,COG3451@2|Bacteria,1TPDR@1239|Firmicutes,248ND@186801|Clostridia	186801|Clostridia	U	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	AAA_10,CagE_TrbE_VirB,DUF87	415	1848	"contig-100_3"	1566	2.16	2.7	0.4341	0.1986	67.51	0.9721	0.347	0.359	28582	0.538
contig-100_3_7	340099.Teth39_0059	3.42e-09	62.4	28P9C@1|root,2ZC2X@2|Bacteria,1V2WF@1239|Firmicutes,24BGI@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	147	639	"contig-100_3"	1566	2.16	2.7	0.4341	0.1986	67.51	0.9721	0.347	0.359	28582	0.538
contig-100_4_1	880526.KE386488_gene1152	8.15e-57	185.0	COG0225@1|root,COG0229@1|root,COG0225@2|Bacteria,COG0229@2|Bacteria,4NMAJ@976|Bacteroidetes,2FNTE@200643|Bacteroidia,22UUV@171550|Rikenellaceae	976|Bacteroidetes	O	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine	msrA	-	1.8.4.11,1.8.4.12	ko:K07304,ko:K12267	-	-	-	-	ko00000,ko01000	-	-	-	PMSR,SelR	69	360	"contig-100_4"	1544	2.29	2.92	0.3966	0.2571	68.26	0.9723	0.337	0.348	27152	0.563
contig-100_4_2	1349785.BAUG01000022_gene1447	5.96e-67	208.0	COG0225@1|root,COG0225@2|Bacteria,4NI9D@976|Bacteroidetes,1I0XI@117743|Flavobacteriia	976|Bacteroidetes	O	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine	-	-	1.8.4.11	ko:K07304	-	-	-	-	ko00000,ko01000	-	-	-	PMSR	106	501	"contig-100_4"	1544	2.29	2.92	0.3966	0.2571	68.26	0.9723	0.337	0.348	27152	0.563
contig-100_4_3	1305732.JAGG01000001_gene341	4.2e-34	125.0	COG2353@1|root,COG2353@2|Bacteria,2GJUB@201174|Actinobacteria,4FNH2@85023|Microbacteriaceae	201174|Actinobacteria	S	Belongs to the UPF0312 family	-	-	-	-	-	-	-	-	-	-	-	-	YceI	205	537	"contig-100_4"	1544	2.29	2.92	0.3966	0.2571	68.26	0.9723	0.337	0.348	27152	0.563
contig-100_4_4	1437425.CSEC_0433	5.81e-12	65.5	COG0607@1|root,COG0607@2|Bacteria,2JHGK@204428|Chlamydiae	204428|Chlamydiae	P	Rhodanese Homology Domain	-	-	-	-	-	-	-	-	-	-	-	-	Rhodanese	75	339	"contig-100_4"	1544	2.29	2.92	0.3966	0.2571	68.26	0.9723	0.337	0.348	27152	0.563
contig-100_4_6	700598.Niako_6015	6.04e-100	345.0	COG0210@1|root,COG2887@1|root,COG0210@2|Bacteria,COG2887@2|Bacteria,4NIIR@976|Bacteroidetes,1IPF7@117747|Sphingobacteriia	976|Bacteroidetes	L	Belongs to the helicase family. UvrD subfamily	-	-	3.6.4.12	ko:K03657	ko03420,ko03430,map03420,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	PDDEXK_1,UvrD-helicase,UvrD_C	622	2925	"contig-100_4"	1544	2.29	2.92	0.3966	0.2571	68.26	0.9723	0.337	0.348	27152	0.563
contig-100_4_8	1121272.KB903291_gene3573	1.99e-51	182.0	COG0016@1|root,COG0016@2|Bacteria,2GN8Y@201174|Actinobacteria,4DC03@85008|Micromonosporales	201174|Actinobacteria	J	tRNA synthetases class II core domain (F)	-	-	6.1.1.20	ko:K01889	ko00970,map00970	M00359,M00360	R03660	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	FDX-ACB,tRNA-synt_2d	174	1053	"contig-100_4"	1544	2.29	2.92	0.3966	0.2571	68.26	0.9723	0.337	0.348	27152	0.563
contig-100_5_2	580327.Tthe_2485	7.65e-113	349.0	COG1236@1|root,COG1236@2|Bacteria,1TQBH@1239|Firmicutes,248QR@186801|Clostridia,42EZX@68295|Thermoanaerobacterales	186801|Clostridia	J	PFAM RNA-metabolising metallo-beta-lactamase	-	-	-	ko:K07576	-	-	-	-	ko00000	-	-	-	Beta-Casp,Lactamase_B,Lactamase_B_6,RMMBL	265	1365	"contig-100_5"	1358	2.3	2.94	0.4026	0.2195	69.44	0.9746	0.341	0.351	24459	0.565
contig-100_5_3	1162668.LFE_0415	1.88e-29	116.0	COG1611@1|root,COG3350@1|root,COG1611@2|Bacteria,COG3350@2|Bacteria,3J0TX@40117|Nitrospirae	40117|Nitrospirae	S	Belongs to the LOG family	-	-	3.2.2.10	ko:K06966	ko00230,ko00240,map00230,map00240	-	R00182,R00510	RC00063,RC00318	ko00000,ko00001,ko01000	-	-	-	-	130	624	"contig-100_5"	1358	2.3	2.94	0.4026	0.2195	69.44	0.9746	0.341	0.351	24459	0.565
contig-100_5_4	511051.CSE_14770	1.39e-13	65.9	COG1598@1|root,COG1598@2|Bacteria	2|Bacteria	N	PFAM Uncharacterised protein family UPF0150	-	-	-	-	-	-	-	-	-	-	-	-	-	20	204	"contig-100_5"	1358	2.3	2.94	0.4026	0.2195	69.44	0.9746	0.341	0.351	24459	0.565
contig-100_5_5	511051.CSE_14760	7.54e-05	42.7	COG1724@1|root,COG1724@2|Bacteria	2|Bacteria	N	mRNA binding	-	-	-	ko:K07339	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	HicA_toxin	15	129	"contig-100_5"	1358	2.3	2.94	0.4026	0.2195	69.44	0.9746	0.341	0.351	24459	0.565
contig-100_5_7	871585.BDGL_003505	9.22e-24	95.1	COG0292@1|root,COG0292@2|Bacteria,1RGU2@1224|Proteobacteria,1S3P3@1236|Gammaproteobacteria,3NNG8@468|Moraxellaceae	1236|Gammaproteobacteria	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	GO:0000027,GO:0000900,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006355,GO:0006412,GO:0006417,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015934,GO:0016043,GO:0017148,GO:0019219,GO:0019222,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0030371,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045182,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051252,GO:0060255,GO:0065003,GO:0065007,GO:0070180,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0090079,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1903506,GO:1990904,GO:2000112,GO:2000113,GO:2001141	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L20	48	345	"contig-100_5"	1358	2.3	2.94	0.4026	0.2195	69.44	0.9746	0.341	0.351	24459	0.565
contig-100_5_8	5833.PFI0375w	3.23e-06	49.3	2D5DK@1|root,2SY67@2759|Eukaryota,3YCIT@5794|Apicomplexa,3KBFH@422676|Aconoidasida,3Z095@5819|Haemosporida	422676|Aconoidasida	G	Belongs to the bacterial ribosomal protein bL35 family	-	-	-	-	-	-	-	-	-	-	-	-	Ribosomal_L35p	23	189	"contig-100_5"	1358	2.3	2.94	0.4026	0.2195	69.44	0.9746	0.341	0.351	24459	0.565
contig-100_5_9	908338.HMPREF9286_1748	9.67e-24	100.0	COG0290@1|root,COG0290@2|Bacteria,1V1RC@1239|Firmicutes,24FUS@186801|Clostridia,22H35@1570339|Peptoniphilaceae	186801|Clostridia	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins	infC	-	-	ko:K02520	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	IF3_C,IF3_N	98	516	"contig-100_5"	1358	2.3	2.94	0.4026	0.2195	69.44	0.9746	0.341	0.351	24459	0.565
