CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_3_23	562970.Btus_1227	6.16e-230	657.0	COG0443@1|root,COG0443@2|Bacteria,1TP1J@1239|Firmicutes,4HA9S@91061|Bacilli,279DN@186823|Alicyclobacillaceae	91061|Bacilli	O	Heat shock 70 kDa protein	dnaK	GO:0001871,GO:0003674,GO:0005488,GO:0005575,GO:0005623,GO:0008150,GO:0009986,GO:0030246,GO:0030247,GO:0044464,GO:0051704,GO:0098630,GO:0098743,GO:2001065	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	HSP70	410	1851	"contig-100_3"	2951	2.92	2.14	0.3176	0.1673	72.33	0.9792	0.483	0.494	44756	0.658
contig-100_3_24	477974.Daud_1488	8.16e-17	87.4	COG0071@1|root,COG0071@2|Bacteria,1W5IF@1239|Firmicutes,254VN@186801|Clostridia	186801|Clostridia	O	Belongs to the small heat shock protein (HSP20) family	-	-	-	-	-	-	-	-	-	-	-	-	-	203	903	"contig-100_3"	2951	2.92	2.14	0.3176	0.1673	72.33	0.9792	0.483	0.494	44756	0.658
contig-100_4_7	55601.VANGNB10_cII0433	1.11e-12	72.0	COG0433@1|root,COG0433@2|Bacteria,1N2WU@1224|Proteobacteria,1SPVK@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	COG0433 Predicted ATPase	-	-	-	ko:K06915	-	-	-	-	ko00000	-	-	-	-	1121	618	"contig-100_4"	28720	4.98	2.22	0.3395	0.2205	80.51	0.9792	0.533	0.547	302975	0.799
contig-100_5_1	509191.AEDB02000048_gene4684	2.9e-172	494.0	COG1032@1|root,COG1032@2|Bacteria,1UYAF@1239|Firmicutes,24D1D@186801|Clostridia,3WKPM@541000|Ruminococcaceae	186801|Clostridia	C	Radical SAM domain protein	-	-	-	-	-	-	-	-	-	-	-	-	B12-binding,Radical_SAM	447	1074	"contig-100_5"	5831	4.16	2.5	0.2301	0.1357	89.46	0.9818	0.387	0.391	86046	0.76
contig-100_5_4	485916.Dtox_1961	4.7e-12	72.8	COG3210@1|root,COG3656@1|root,COG5492@1|root,COG3210@2|Bacteria,COG3656@2|Bacteria,COG5492@2|Bacteria,1VUQN@1239|Firmicutes,24CDA@186801|Clostridia,267DX@186807|Peptococcaceae	186801|Clostridia	N	PFAM Bacterial Ig-like domain (group 2)	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,DUF4430,F5_F8_type_C,FIVAR,Flg_new,RHS_repeat,SH3_3,SLH,fn3	228	645	"contig-100_5"	5831	4.16	2.5	0.2301	0.1357	89.46	0.9818	0.387	0.391	86046	0.76
contig-100_5_16	631454.N177_3942	0.000104	53.5	COG4447@1|root,COG4447@2|Bacteria,1R14M@1224|Proteobacteria,2TYXK@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	Protein of unknown function (DUF2793)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2793	869	1392	"contig-100_5"	5831	4.16	2.5	0.2301	0.1357	89.46	0.9818	0.387	0.391	86046	0.76
contig-100_5_17	1468179.A0A0C4K513_9VIRU	6.02e-14	67.4	4QB7S@10239|Viruses	10239|Viruses	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	71	222	"contig-100_5"	5831	4.16	2.5	0.2301	0.1357	89.46	0.9818	0.387	0.391	86046	0.76
contig-100_5_22	1463845.JOIG01000004_gene4401	4.63e-27	127.0	COG1404@1|root,COG1404@2|Bacteria,2GK3D@201174|Actinobacteria	201174|Actinobacteria	O	Belongs to the peptidase S8 family	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S8	1061	2517	"contig-100_5"	5831	4.16	2.5	0.2301	0.1357	89.46	0.9818	0.387	0.391	86046	0.76
contig-100_6_1	237368.SCABRO_00086	8e-38	139.0	COG2887@1|root,COG2887@2|Bacteria	2|Bacteria	L	Belongs to the helicase family. UvrD subfamily	-	-	3.6.4.12	ko:K10742	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	AAA_24,PDDEXK_1	81	687	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_2	1391646.AVSU01000122_gene1376	1.6e-27	113.0	COG0428@1|root,COG0428@2|Bacteria,1TP7J@1239|Firmicutes,247Q2@186801|Clostridia	186801|Clostridia	P	transporter	zupT	-	-	ko:K07238	-	-	-	-	ko00000,ko02000	2.A.5.5	-	-	Zip	115	726	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_3	865861.AZSU01000001_gene485	2.26e-44	151.0	COG0778@1|root,COG0778@2|Bacteria,1UZUV@1239|Firmicutes,24F6B@186801|Clostridia,36IIV@31979|Clostridiaceae	186801|Clostridia	C	PFAM Nitroreductase	-	-	-	-	-	-	-	-	-	-	-	-	Nitroreductase,TM1586_NiRdase	62	513	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_4	1089553.Tph_c16750	2.11e-28	112.0	COG0622@1|root,COG2164@1|root,COG0622@2|Bacteria,COG2164@2|Bacteria,1UQF3@1239|Firmicutes,25JD6@186801|Clostridia,42GPP@68295|Thermoanaerobacterales	186801|Clostridia	S	Calcineurin-like phosphoesterase superfamily domain	-	-	-	ko:K07095	-	-	-	-	ko00000	-	-	-	Metallophos_2	35	360	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_5	1267535.KB906767_gene4891	1.2e-13	67.0	COG1598@1|root,COG1598@2|Bacteria,3Y8ZR@57723|Acidobacteria	57723|Acidobacteria	S	PFAM Uncharacterised protein family UPF0150	-	-	-	-	-	-	-	-	-	-	-	-	-	13	225	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_8	479434.Sthe_1164	1.16e-33	120.0	COG3824@1|root,COG3824@2|Bacteria,2G72E@200795|Chloroflexi,27YGT@189775|Thermomicrobia	189775|Thermomicrobia	S	Zincin-like metallopeptidase	-	-	-	-	-	-	-	-	-	-	-	-	Zincin_1	28	387	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_9	1336241.JAEB01000010_gene853	1.21e-39	140.0	COG0231@1|root,COG0231@2|Bacteria,1TR8P@1239|Firmicutes,249DV@186801|Clostridia,25UWQ@186806|Eubacteriaceae	186801|Clostridia	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase	efp	-	-	ko:K02356	-	-	-	-	ko00000,ko03012	-	-	-	EFP,EFP_N,Elong-fact-P_C	52	567	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_10	264732.Moth_1748	4.97e-09	63.9	COG1387@1|root,COG1796@1|root,COG1387@2|Bacteria,COG1796@2|Bacteria,1TQ33@1239|Firmicutes,249TZ@186801|Clostridia,42FCI@68295|Thermoanaerobacterales	186801|Clostridia	L	DNA polymerase	polX	-	-	ko:K02347	-	-	-	-	ko00000,ko03400	-	-	-	DNA_pol_B_palm,DNA_pol_B_thumb,HHH_5,HHH_8,PHP	64	669	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_11	431943.CKL_2221	4.44e-37	141.0	COG2078@1|root,COG3885@1|root,COG2078@2|Bacteria,COG3885@2|Bacteria,1TQH8@1239|Firmicutes,2491Q@186801|Clostridia,36DFZ@31979|Clostridiaceae	186801|Clostridia	S	Extradiol ring-cleavage dioxygenase class III protein subunit B	-	-	-	ko:K06990,ko:K09141	-	-	-	-	ko00000,ko04812	-	-	-	AMMECR1,LigB	58	597	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_12	56780.SYN_02086	8.28e-211	603.0	COG1866@1|root,COG1866@2|Bacteria	2|Bacteria	H	phosphoenolpyruvate carboxykinase (ATP) activity	pckA	-	4.1.1.49	ko:K01610	ko00010,ko00020,ko00620,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00710,map01100,map01110,map01120,map01130,map01200	M00003,M00170	R00341	RC00002,RC02741	ko00000,ko00001,ko00002,ko01000	-	-	-	PEPCK_ATP	168	1668	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_14	289376.THEYE_A0196	2.97e-22	100.0	COG0639@1|root,COG0639@2|Bacteria	2|Bacteria	T	phosphoprotein phosphatase activity	-	-	3.1.3.16	ko:K07313	-	-	-	-	ko00000,ko01000	-	-	-	Metallophos	71	744	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_15	314282.PCNPT3_03325	2.38e-07	58.5	COG2227@1|root,COG2227@2|Bacteria,1MU89@1224|Proteobacteria,1RMV7@1236|Gammaproteobacteria,2QHK9@267894|Psychromonadaceae	1236|Gammaproteobacteria	H	O-methyltransferase that catalyzes the 2 O-methylation steps in the ubiquinone biosynthetic pathway	ubiG	GO:0003674,GO:0003824,GO:0005488,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006732,GO:0006733,GO:0006743,GO:0006744,GO:0006950,GO:0006970,GO:0006972,GO:0008150,GO:0008152,GO:0008168,GO:0008171,GO:0008289,GO:0008689,GO:0008757,GO:0009058,GO:0009108,GO:0009628,GO:0009651,GO:0009987,GO:0016740,GO:0016741,GO:0032259,GO:0042180,GO:0042181,GO:0042538,GO:0043167,GO:0043168,GO:0043431,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051186,GO:0051188,GO:0061542,GO:0071704,GO:1901576,GO:1901611,GO:1901661,GO:1901663	2.1.1.222,2.1.1.64	ko:K00568	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00117	R04988,R05614,R08769,R08781	RC00003,RC00392,RC01895	ko00000,ko00001,ko00002,ko01000	-	-	iE2348C_1286.E2348C_2376	Methyltransf_23	60	774	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_16	246194.CHY_2268	2.68e-49	176.0	COG2078@1|root,COG3885@1|root,COG2078@2|Bacteria,COG3885@2|Bacteria,1TQH8@1239|Firmicutes,2491Q@186801|Clostridia,42EU7@68295|Thermoanaerobacterales	186801|Clostridia	S	Extradiol ring-cleavage dioxygenase, class III	-	-	-	ko:K06990,ko:K09141	-	-	-	-	ko00000,ko04812	-	-	-	AMMECR1,LigB	69	849	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
contig-100_6_17	1499967.BAYZ01000195_gene3100	3.14e-108	326.0	COG1180@1|root,COG1180@2|Bacteria,2NP82@2323|unclassified Bacteria	2|Bacteria	O	Radical SAM superfamily	-	-	1.97.1.4	ko:K04069	-	-	R04710	-	ko00000,ko01000	-	-	-	Fer4_12,Radical_SAM	94	1014	"contig-100_6"	1273	3.04	3.36	0.1481	0.119	75.19	0.9897	0.347	0.347	19780	0.671
