CDSqueryname	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs	MappedReadstoCDS	CDSLength	ParentContig	MappedReadstoParentContig	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers
contig-100_2_5	279808.SH1793	2.19e-143	406.0	2E1QR@1|root,32X0X@2|Bacteria,1VBXN@1239|Firmicutes,4HMXI@91061|Bacilli,4GYB0@90964|Staphylococcaceae	91061|Bacilli	S	ERF superfamily	-	-	-	-	-	-	-	-	-	-	-	-	ERF	54	2486	"contig-100_2"	239	2.67	2.89	0.0	0.0	94.89	0.9887	0.337	0.333	5983	0.626
contig-100_2_6	1147042.H9A0R4_9CAUD	2.06e-88	262.0	4QBBN@10239|Viruses,4QUTX@35237|dsDNA viruses  no RNA stage,4QPQU@28883|Caudovirales,4QMQE@10699|Siphoviridae	10699|Siphoviridae	S	Siphovirus Gp157	-	-	-	-	-	-	-	-	-	-	-	-	-	24	2972	"contig-100_2"	239	2.67	2.89	0.0	0.0	94.89	0.9887	0.337	0.333	5983	0.626
contig-100_2_7	435838.HMPREF0786_00894	4.38e-36	123.0	2C9DU@1|root,304HE@2|Bacteria,1TWQJ@1239|Firmicutes,4I5IE@91061|Bacilli,4H12S@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	3201	"contig-100_2"	239	2.67	2.89	0.0	0.0	94.89	0.9887	0.337	0.333	5983	0.626
contig-100_3_1	411466.ACTODO_00002	6.03e-46	149.0	2B47U@1|root,31WZ2@2|Bacteria,2IPAW@201174|Actinobacteria,4D6JC@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	17	1309	"contig-100_3"	234	2.86	3.04	0.0101	0.0133	97.65	0.9823	0.542	0.542	5690	0.651
contig-100_3_2	1193181.BN10_1300016	2.47e-38	135.0	2DSQW@1|root,33H3S@2|Bacteria,2GTIV@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	40	2361	"contig-100_3"	234	2.86	3.04	0.0101	0.0133	97.65	0.9823	0.542	0.542	5690	0.651
contig-100_3_3	1280694.AUJQ01000017_gene46	2.42e-05	47.4	29V9D@1|root,30GPE@2|Bacteria,1UGDK@1239|Firmicutes,25NTD@186801|Clostridia,3NIDB@46205|Pseudobutyrivibrio	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	34	2825	"contig-100_3"	234	2.86	3.04	0.0101	0.0133	97.65	0.9823	0.542	0.542	5690	0.651
contig-100_4_1	1121367.AQXC01000020_gene369	1.92e-23	90.9	2CEAQ@1|root,2ZNPS@2|Bacteria,2HN2I@201174|Actinobacteria,22PGW@1653|Corynebacteriaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	809	"contig-100_4"	264	3.04	2.24	0.0112	0.0	101.93	0.9818	0.556	0.556	6419	0.671
contig-100_4_2	196164.23493383	6.63e-15	72.4	29WRJ@1|root,30ICM@2|Bacteria,2H09C@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	1307	"contig-100_4"	264	3.04	2.24	0.0112	0.0	101.93	0.9818	0.556	0.556	6419	0.671
contig-100_5_1	1232427.CAVS020000038_gene946	1.55e-306	845.0	COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,22K4R@1653|Corynebacteriaceae	201174|Actinobacteria	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions	groL	GO:0001666,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006457,GO:0006458,GO:0006950,GO:0008150,GO:0009266,GO:0009408,GO:0009628,GO:0009987,GO:0016020,GO:0016465,GO:0022610,GO:0030112,GO:0030312,GO:0030313,GO:0031975,GO:0032991,GO:0036293,GO:0040007,GO:0042026,GO:0042603,GO:0043388,GO:0044093,GO:0044183,GO:0044403,GO:0044406,GO:0044419,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0050896,GO:0051082,GO:0051098,GO:0051099,GO:0051101,GO:0051704,GO:0061077,GO:0065007,GO:0065009,GO:0070482,GO:0071944,GO:0101031,GO:1990220,GO:2000677,GO:2000679	-	ko:K04077	ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	-	-	-	Cpn60_TCP1	65	1851	"contig-100_5"	120	2.16	2.48	0.0	0.0213	99.89	0.9867	0.635	0.635	3995	0.537
contig-100_5_2	1232427.CAVS020000015_gene510	2.37e-73	219.0	2CC1Y@1|root,32S23@2|Bacteria,2IQS5@201174|Actinobacteria,22NM6@1653|Corynebacteriaceae	201174|Actinobacteria	K	Acts as a transcriptional regulator. Probably redox- responsive. The apo- but not holo-form probably binds DNA	wblB	-	-	ko:K18955	-	-	-	-	ko00000,ko03000	-	-	-	Whib	10	2361	"contig-100_5"	120	2.16	2.48	0.0	0.0213	99.89	0.9867	0.635	0.635	3995	0.537
contig-100_5_3	1232427.CAVS020000015_gene511	1.34e-67	208.0	COG1595@1|root,COG1595@2|Bacteria,2GM8T@201174|Actinobacteria,22K9T@1653|Corynebacteriaceae	201174|Actinobacteria	K	Belongs to the sigma-70 factor family. ECF subfamily	sigD	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4,Sigma70_r4_2	12	2952	"contig-100_5"	120	2.16	2.48	0.0	0.0213	99.89	0.9867	0.635	0.635	3995	0.537
contig-100_6_1	1147044.H9A0P7_9CAUD	0.0	877.0	4QAK6@10239|Viruses,4QUP9@35237|dsDNA viruses  no RNA stage,4QPBY@28883|Caudovirales,4QKKV@10699|Siphoviridae	10699|Siphoviridae	S	peptidoglycan catabolic process	-	GO:0005575,GO:0008150,GO:0016032,GO:0019012,GO:0019058,GO:0019062,GO:0022610,GO:0044403,GO:0044406,GO:0044419,GO:0044423,GO:0044650,GO:0051704,GO:0098015,GO:0098024	-	-	-	-	-	-	-	-	-	-	-	97	1423	"contig-100_6"	211	2.84	2.75	0.0196	0.0	99.29	0.9843	0.336	0.334	5297	0.648
contig-100_6_2	396513.SCA_0516	4.86e-189	551.0	COG3266@1|root,COG3266@2|Bacteria,1VG02@1239|Firmicutes,4HNMK@91061|Bacilli,4GZF8@90964|Staphylococcaceae	91061|Bacilli	S	Domain of unknown function (DUF2479)	-	-	-	-	-	-	-	-	-	-	-	-	Collagen,DUF2479,PTR	97	2950	"contig-100_6"	211	2.84	2.75	0.0196	0.0	99.29	0.9843	0.336	0.334	5297	0.648
contig-100_7_1	1232427.CAVS020000030_gene880	1.09e-115	342.0	2EA6G@1|root,334B8@2|Bacteria,2GNTV@201174|Actinobacteria,22MZY@1653|Corynebacteriaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	668	"contig-100_7"	114	2.76	3.07	0.0	0.0	108.99	0.9954	0.648	0.649	3342	0.638
contig-100_7_2	1232427.CAVS020000011_gene1490	1.91e-162	457.0	29W7M@1|root,30HSU@2|Bacteria,2GSGS@201174|Actinobacteria,22N2H@1653|Corynebacteriaceae	201174|Actinobacteria	S	Protein of unknown function (DUF2993)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2993	27	1709	"contig-100_7"	114	2.76	3.07	0.0	0.0	108.99	0.9954	0.648	0.649	3342	0.638
contig-100_7_3	1232427.CAVS020000011_gene1489	3.7e-57	178.0	2DGPE@1|root,2ZWTE@2|Bacteria,2GXI9@201174|Actinobacteria,22P8C@1653|Corynebacteriaceae	201174|Actinobacteria	S	Protein of unknown function (DUF2516)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2516	10	2011	"contig-100_7"	114	2.76	3.07	0.0	0.0	108.99	0.9954	0.648	0.649	3342	0.638
contig-100_7_4	1232427.CAVS020000011_gene1488	8e-114	327.0	2ATRK@1|root,31JAE@2|Bacteria,2HNJJ@201174|Actinobacteria,22NKW@1653|Corynebacteriaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	2547	"contig-100_7"	114	2.76	3.07	0.0	0.0	108.99	0.9954	0.648	0.649	3342	0.638
contig-100_7_5	1232427.CAVS020000011_gene1487	2.06e-54	181.0	COG2733@1|root,COG2733@2|Bacteria,2GKGM@201174|Actinobacteria,22JI1@1653|Corynebacteriaceae	201174|Actinobacteria	S	membrane	-	-	-	-	-	-	-	-	-	-	-	-	DUF445	10	2843	"contig-100_7"	114	2.76	3.07	0.0	0.0	108.99	0.9954	0.648	0.649	3342	0.638
contig-100_8_1	1401064.HMPREF2129_03150	6.27e-37	139.0	2BJFD@1|root,32DRZ@2|Bacteria,2HZ1Q@201174|Actinobacteria,22QUR@1653|Corynebacteriaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	17	691	"contig-100_8"	188	3.0	2.55	0.0128	0.0	105.54	0.9892	0.606	0.609	4859	0.667
contig-100_8_2	306537.jk0621	5.18e-204	580.0	COG2826@1|root,COG2826@2|Bacteria,2GMZX@201174|Actinobacteria,22M6A@1653|Corynebacteriaceae	201174|Actinobacteria	L	Transposase and inactivated derivatives IS30 family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_38,rve	148	2559	"contig-100_8"	188	3.0	2.55	0.0128	0.0	105.54	0.9892	0.606	0.609	4859	0.667
contig-100_8_3	585529.HMPREF0291_12207	1.35e-17	76.3	COG0662@1|root,COG0662@2|Bacteria,2I6G3@201174|Actinobacteria,22MXU@1653|Corynebacteriaceae	201174|Actinobacteria	G	Ectoine synthase	ectC	-	4.2.1.108	ko:K06720	ko00260,ko01100,ko01120,map00260,map01100,map01120	M00033	R06979	RC01729	ko00000,ko00001,ko00002,ko01000	-	-	-	Ectoine_synth		2808	"contig-100_8"	188	3.0	2.55	0.0128	0.0	105.54	0.9892	0.606	0.609	4859	0.667
contig-100_9_1	1147042.H9A0U5_9CAUD	4.02e-191	536.0	4QARF@10239|Viruses,4QZ65@35237|dsDNA viruses  no RNA stage,4QSYZ@28883|Caudovirales,4QM3S@10699|Siphoviridae	10699|Siphoviridae	S	Phage terminase large subunit	-	-	-	-	-	-	-	-	-	-	-	-	-	50	778	"contig-100_9"	246	2.96	2.63	0.0189	0.0	101.39	0.9876	0.355	0.352	6103	0.662
contig-100_9_2	1147042.H9A0U6_9CAUD	0.0	931.0	4QAR7@10239|Viruses,4QUW5@35237|dsDNA viruses  no RNA stage,4QPKJ@28883|Caudovirales,4QKQ3@10699|Siphoviridae	10699|Siphoviridae	S	Phage portal protein, SPP1 Gp6-like	-	GO:0005575,GO:0019012,GO:0019028,GO:0032991,GO:0044423,GO:0046729,GO:0046798	-	-	-	-	-	-	-	-	-	-	-	134	2288	"contig-100_9"	246	2.96	2.63	0.0189	0.0	101.39	0.9876	0.355	0.352	6103	0.662
contig-100_9_3	1159488.SEQMU2_01785	1.28e-57	190.0	COG2369@1|root,COG2369@2|Bacteria,1U6KJ@1239|Firmicutes,4HFY6@91061|Bacilli,4H1J7@90964|Staphylococcaceae	91061|Bacilli	S	Phage Mu protein F like protein	-	-	-	-	-	-	-	-	-	-	-	-	ADPrib_exo_Tox,Ntox50,Phage_Mu_F	43	2804	"contig-100_9"	246	2.96	2.63	0.0189	0.0	101.39	0.9876	0.355	0.352	6103	0.662
contig-100_10_1	1034809.SLUG_08670	1.21e-57	187.0	COG4653@1|root,COG4653@2|Bacteria,1UZMZ@1239|Firmicutes,4HBKI@91061|Bacilli,4GZFZ@90964|Staphylococcaceae	91061|Bacilli	S	Phage capsid family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_capsid	11	342	"contig-100_10"	192	3.0	2.72	0.0256	0.0	98.85	0.9885	0.355	0.357	4536	0.667
contig-100_10_2	1034809.SLUG_08680	2.54e-30	109.0	29ITK@1|root,305QY@2|Bacteria,1TYIP@1239|Firmicutes,4I7P5@91061|Bacilli,4H12Z@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	634	"contig-100_10"	192	3.0	2.72	0.0256	0.0	98.85	0.9885	0.355	0.357	4536	0.667
contig-100_10_3	1147042.H9A0V3_9CAUD	3.29e-67	204.0	4QBCW@10239|Viruses,4QUN6@35237|dsDNA viruses  no RNA stage,4QPS7@28883|Caudovirales,4QKNA@10699|Siphoviridae	10699|Siphoviridae	S	Phage gp6-like head-tail connector protein	-	-	-	-	-	-	-	-	-	-	-	-	-	20	965	"contig-100_10"	192	3.0	2.72	0.0256	0.0	98.85	0.9885	0.355	0.357	4536	0.667
contig-100_10_4	1034809.SLUG_08700	1.6e-43	143.0	2A27G@1|root,30QI4@2|Bacteria,1TYIS@1239|Firmicutes,4I7P8@91061|Bacilli,4H135@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	1264	"contig-100_10"	192	3.0	2.72	0.0256	0.0	98.85	0.9885	0.355	0.357	4536	0.667
contig-100_10_5	1034809.SLUG_08710	1.83e-54	172.0	2DKR1@1|root,30AER@2|Bacteria,1U6JQ@1239|Firmicutes,4HXMV@91061|Bacilli	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	1620	"contig-100_10"	192	3.0	2.72	0.0256	0.0	98.85	0.9885	0.355	0.357	4536	0.667
contig-100_10_6	1034809.SLUG_08720	5.13e-53	170.0	2DHS7@1|root,300R1@2|Bacteria,1U578@1239|Firmicutes,4IEYR@91061|Bacilli,4H0ZR@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	2020	"contig-100_10"	192	3.0	2.72	0.0256	0.0	98.85	0.9885	0.355	0.357	4536	0.667
contig-100_10_7	1147042.H9A0V7_9CAUD	1.81e-119	342.0	4QAVQ@10239|Viruses,4QXUP@35237|dsDNA viruses  no RNA stage,4QPGB@28883|Caudovirales,4QKPR@10699|Siphoviridae	10699|Siphoviridae	S	Phage major tail protein 2	-	-	-	-	-	-	-	-	-	-	-	-	-	36	2612	"contig-100_10"	192	3.0	2.72	0.0256	0.0	98.85	0.9885	0.355	0.357	4536	0.667
contig-100_11_1	1232427.CAVS020000025_gene348	2e-48	160.0	COG0517@1|root,COG0517@2|Bacteria,2H6NU@201174|Actinobacteria,22MX8@1653|Corynebacteriaceae	201174|Actinobacteria	S	CBS domain	-	-	-	-	-	-	-	-	-	-	-	-	CBS	8	244	"contig-100_11"	169	2.78	2.47	0.013	0.0392	105.3	0.9862	0.595	0.595	4695	0.641
contig-100_11_2	1232427.CAVS020000042_gene1525	1.04e-273	758.0	COG2801@1|root,COG2801@2|Bacteria,2GKW1@201174|Actinobacteria,22P45@1653|Corynebacteriaceae	201174|Actinobacteria	L	Transposase and inactivated derivatives	-	-	-	-	-	-	-	-	-	-	-	-	HTH_21,rve	126	2158	"contig-100_11"	169	2.78	2.47	0.013	0.0392	105.3	0.9862	0.595	0.595	4695	0.641
contig-100_11_3	1232427.CAVS020000017_gene1542	1.25e-49	157.0	COG0695@1|root,COG0695@2|Bacteria,2IRCP@201174|Actinobacteria,22NTM@1653|Corynebacteriaceae	201174|Actinobacteria	O	Glutaredoxin	nrdH	-	-	ko:K06191	-	-	-	-	ko00000	-	-	-	Glutaredoxin	3	2512	"contig-100_11"	169	2.78	2.47	0.013	0.0392	105.3	0.9862	0.595	0.595	4695	0.641
contig-100_12_1	458233.MCCL_0906	1.03e-24	97.1	COG2522@1|root,COG2522@2|Bacteria,1UKE9@1239|Firmicutes,4ITHK@91061|Bacilli,4H1N2@90964|Staphylococcaceae	91061|Bacilli	K	Cro/C1-type HTH DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3	18	498	"contig-100_12"	162	2.84	3.4	0.0	0.0	94.8	0.9903	0.307	0.304	3807	0.648
