# DIAMOND v2.0.14. http://github.com/bbuchfink/diamond
# Invocation: diamond blastx -d /data/dragonen/01.Active_Projects/2024.Subglacial_Precip/databases/diamond/SCycDB_2020Mar_2 -q S6_S7_unmappedhpcc_contig.fa -o S6_S7_unmappedhpcc_contig_SCycDB_1.tsv -k 1 -e 0.00000000001 --query-cover 80 --id 60 --outfmt 6 --header
# Fields: Query ID, Subject ID, Percentage of identical matches, Alignment length, Number of mismatches, Number of gap openings, Start of alignment in query, End of alignment in query, Start of alignment in subject, End of alignment in subject, Expected value, Bit score
contig-100_8750	59538.XP_005978769.1_[description=cysC_ontology=COG0529_source=eggNOG]	62.7	276	100	2	824	3	1	275	3.10e-117	354
contig-100_9196	68223.JNZY01000009_gene2966_[description=slcC_ontology=COG0111_source=eggNOG]	61.9	302	115	0	908	3	196	497	4.46e-123	365
contig-100_9378	A0A1J5S9L1	86.8	265	35	0	1	795	30	294	1.62e-167	469
contig-100_9535	59538.XP_005978769.1_[description=cysC_ontology=COG0529_source=eggNOG]	61.6	245	90	1	886	152	87	327	1.38e-106	326
contig-100_9698	291614435_[description=prpE_ontology=COG0365_source=COG]	73.6	292	77	0	876	1	82	373	3.17e-165	476
contig-100_9783	538345038_[description=prpE_ontology=COG0365_source=COG]	81.7	290	53	0	1	870	133	422	2.63e-173	497
contig-100_9784	105422.BBPM01000018_gene2434_[description=betA_ontology=COG2303_source=eggNOG]	70.7	290	84	1	872	6	156	445	1.97e-145	422
contig-100_9926	74316968_[description=slcC_ontology=COG0111_source=COG]	67.8	258	83	0	863	90	133	390	1.20e-122	358
contig-100_10314	WP_105730531.1_[gene=dddC,souce=NCBI_bacteria_refseq]	61.3	287	102	4	841	2	134	418	2.07e-112	336
contig-100_10615	538395220_[description=prpE_ontology=COG0365_source=COG]	73.3	247	66	0	85	825	3	249	6.30e-124	370
contig-100_10971	1250006.JHZZ01000001_gene1186_[description=slcC_ontology=COG0111_source=eggNOG]	70.7	266	78	0	799	2	25	290	6.44e-133	380
contig-100_11344	WP_081910237.1_[gene=cysA,souce=NCBI_bacteria_refseq]	63.8	260	90	2	788	9	50	305	4.30e-103	307
contig-100_11385	1155718.KB891879_gene5023_[description=betB_ontology=COG1012_source=eggNOG]	61.2	260	100	1	8	784	4	263	7.73e-103	310
contig-100_11493	302865307_[description=betB_ontology=COG1012_source=COG]	80.6	247	48	0	43	783	221	467	2.06e-148	426
contig-100_12103	WP_007351987.1_[gene=cysI,souce=NCBI_bacteria_refseq]	95.0	220	10	1	100	756	1	220	7.05e-146	422
contig-100_12121	1134413.ANNK01000144_gene3792_[description=acuI_ontology=COG0604_source=eggNOG]	60.3	209	83	0	756	130	120	328	2.60e-72	226
contig-100_12402	906888.JCM19314_333_[description=pta_ontology=COG0280_source=eggNOG]	62.4	226	85	0	2	679	531	756	7.90e-92	289
contig-100_12404	1235457.C404_10015_[description=betB_ontology=COG1012_source=eggNOG]	75.4	248	61	0	744	1	35	282	2.18e-127	372
contig-100_12464	WP_072098034.1_[gene=dmsC,souce=NCBI_bacteria_refseq]	70.7	249	71	1	2	742	310	558	1.20e-110	335
contig-100_12568	317936.Nos7107_4497_[description=isfD_ontology=COG4221_source=eggNOG]	60.9	230	90	0	735	46	26	255	8.23e-103	301
contig-100_12638	1158292.JPOE01000005_gene683_[description=pta_ontology=COG0280_source=eggNOG]	76.7	245	57	0	735	1	88	332	3.79e-129	385
contig-100_12672	1223521.BBJX01000001_gene898_[description=dmdC_ontology=COG1960_source=eggNOG]	89.8	244	25	0	1	732	289	532	4.45e-156	448
contig-100_12841	37519728_[description=prpE_ontology=COG0365_source=COG]	77.2	241	55	0	3	725	306	546	1.55e-148	431
contig-100_12960	A0A3E1DD37	91.0	222	20	0	55	720	11	232	3.14e-138	396
contig-100_13835	slim:SCL_0600_[description=aprA_ontology=K00394_source=KEGG]	94.8	229	12	0	690	4	238	466	4.43e-162	464
contig-100_13836	1158292.JPOE01000005_gene683_[description=pta_ontology=COG0280_source=eggNOG]	76.9	186	43	0	558	1	9	194	1.29e-91	287
contig-100_14299	bana:BARAN1_0338_[description=hdrA2_ontology=K03388_source=KEGG]	65.2	224	78	0	673	2	234	457	1.23e-105	321
contig-100_14440	91788441_[description=dmdB_ontology=COG0318_source=COG]	86.5	223	30	0	671	3	210	432	1.65e-144	416
contig-100_14479	1385519.N801_09295_[description=betB_ontology=COG1012_source=eggNOG]	73.4	214	56	1	31	669	3	216	4.96e-106	316
contig-100_14646	116619883_[description=glpE_ontology=COG0607_source=COG]	70.8	219	64	0	660	4	53	271	1.06e-109	322
contig-100_14826	bcel:BcellWH2_01251_[description=hdrA2_ontology=K03388_source=KEGG]	71.0	207	60	0	623	3	1	207	2.43e-104	314
contig-100_14967	337280807_[description=cysM_ontology=COG0031_source=COG]	84.6	175	27	0	525	1	3	177	1.97e-104	306
contig-100_15129	WP_056916773.1_[gene=cysA,souce=NCBI_bacteria_refseq]	69.7	201	59	1	605	3	24	222	4.99e-89	269
contig-100_15382	gai:IMCC3135_20015_[description=betA_ontology=K00108_source=KEGG]	66.3	181	59	1	2	538	361	541	3.05e-77	244
contig-100_15413	WP_137948030.1_[gene=mccB,souce=NCBI_bacteria_refseq]	79.8	213	31	1	641	3	89	289	4.86e-118	347
contig-100_15706	1430440.MGMSRv2_1307_[description=shyC_ontology=COG0543_source=eggNOG]	66.3	181	60	1	545	3	7	186	4.50e-88	263
contig-100_15860	1122222.AXWR01000015_gene1195_[description=prpE_ontology=COG0365_source=eggNOG]	70.3	209	61	1	1	627	54	261	1.05e-104	317
contig-100_15897	365044.Pnap_2431_[description=cysN_ontology=COG2895_source=eggNOG]	80.3	173	34	0	524	6	6	178	1.08e-85	262
contig-100_16017	372488939_[description=dmdC_ontology=COG1960_source=COG]	68.1	207	65	1	3	620	285	491	4.63e-87	270
contig-100_16161	547163.BN979_05176_[description=gdh_ontology=COG0334_source=eggNOG]	60.7	206	81	0	5	622	29	234	1.40e-82	254
contig-100_16588	883080.HMPREF9697_01366_[description=betA_ontology=COG2303_source=eggNOG]	72.4	203	56	0	609	1	184	386	1.40e-99	301
contig-100_16701	1249975.JQLP01000005_gene535_[description=pta_ontology=COG0280_source=eggNOG]	60.6	203	79	1	1	606	458	660	5.35e-77	248
contig-100_16826	WP_072098034.1_[gene=dmsC,souce=NCBI_bacteria_refseq]	61.8	165	58	2	3	494	524	684	1.26e-55	189
contig-100_16963	A0A545S948	80.0	200	40	0	1	600	121	320	2.06e-105	316
contig-100_16991	291614435_[description=prpE_ontology=COG0365_source=COG]	69.8	199	60	0	599	3	116	314	3.27e-101	308
contig-100_17091	666684.AfiDRAFT_2645_[description=betB_ontology=COG1012_source=eggNOG]	77.9	199	44	0	1	597	65	263	2.98e-104	311
contig-100_17151	A0A2H5W176	67.5	197	64	0	594	4	54	250	6.20e-104	303
contig-100_17187	WP_109685634.1_[gene=cysA,souce=NCBI_bacteria_refseq]	60.9	192	74	1	597	22	69	259	3.42e-75	233
contig-100_17368	1267211.KI669560_gene1798_[description=slcC_ontology=COG0111_source=eggNOG]	69.4	196	60	0	590	3	193	388	8.43e-92	276
contig-100_17536	1150398.JIBJ01000002_gene1055_[description=cuyA_ontology=COG2515_source=eggNOG]	66.2	195	66	0	2	586	82	276	2.97e-85	257
contig-100_17560	1046724.KB889829_gene3063_[description=cysJ_ontology=COG0369_source=eggNOG]	89.8	196	17	1	1	588	299	491	3.20e-116	344
contig-100_17924	1046724.KB889829_gene3063_[description=cysJ_ontology=COG0369_source=eggNOG]	89.1	193	21	0	1	579	335	527	3.89e-119	352
contig-100_17945	560141860_[description=betB_ontology=COG1012_source=COG]	79.9	159	32	0	102	578	19	177	3.78e-81	252
contig-100_18039	193213855_[description=hdrA1_ontology=COG1148_source=COG]	65.2	187	65	0	17	577	1	187	1.69e-87	263
contig-100_18065	WP_105730531.1_[gene=dddC,souce=NCBI_bacteria_refseq]	62.3	191	71	1	573	4	160	350	1.01e-75	238
contig-100_18185	270374.MELB17_12947_[description=cysJ_ontology=COG0369_source=eggNOG]	89.4	188	19	1	10	573	44	230	1.42e-104	314
contig-100_18476	WP_071029131.1_[gene=cysQ,souce=NCBI_bacteria_refseq]	60.1	178	61	2	4	537	74	241	4.10e-65	202
contig-100_18685	1485544.JQKP01000003_gene207_[description=cysH_ontology=COG0175_source=eggNOG]	74.3	167	43	0	2	502	66	232	1.02e-97	285
contig-100_18686	929703.KE386491_gene429_[description=pta_ontology=COG0280_source=eggNOG]	67.6	188	60	1	562	2	206	393	1.31e-79	254
contig-100_18690	929713.NIASO_00300_[description=cysK_ontology=COG0031_source=eggNOG]	82.4	188	32	1	3	563	172	359	1.96e-112	330
contig-100_18982	436229.JOEH01000002_gene3423_[description=betB_ontology=COG1012_source=eggNOG]	60.8	186	72	1	557	3	291	476	1.92e-64	208
contig-100_19128	WP_072098034.1_[gene=dmsC,souce=NCBI_bacteria_refseq]	72.0	189	47	2	1	552	350	537	4.09e-82	259
contig-100_19527	383757719_[description=prpE_ontology=COG0365_source=COG]	79.4	180	36	1	537	1	443	622	4.00e-97	297
contig-100_19768	A0A1J5TG91	90.0	180	18	0	542	3	69	248	1.25e-114	330
contig-100_19830	A0A3B0M6S4	60.8	166	65	0	44	541	57	222	2.37e-64	204
contig-100_19850	A0A3A4W140	91.3	149	13	0	1	447	164	312	5.23e-101	296
contig-100_20117	1217718.ALOU01000011_gene790_[description=prpE_ontology=COG0365_source=eggNOG]	62.4	178	65	2	536	3	59	234	8.31e-66	214
contig-100_20177	WP_116971656.1_[gene=cysA,souce=NCBI_bacteria_refseq]	69.2	172	53	0	3	518	15	186	3.53e-75	232
contig-100_20490	538345038_[description=prpE_ontology=COG0365_source=COG]	89.3	177	19	0	1	531	483	659	1.56e-105	318
contig-100_20596	116619883_[description=glpE_ontology=COG0607_source=COG]	69.3	176	53	1	526	2	29	204	5.42e-84	255
contig-100_20806	WP_076836354.1_[gene=metX,souce=NCBI_bacteria_refseq]	79.7	153	31	0	461	3	131	283	8.01e-87	262
contig-100_21304	WP_137893955.1_[gene=prpE,souce=NCBI_bacteria_refseq]	66.3	169	56	1	506	3	201	369	1.60e-77	245
contig-100_21451	470179754_[description=prpE_ontology=COG0365_source=COG]	80.9	152	29	0	473	18	495	646	2.68e-75	239
contig-100_21848	471854.Dfer_0248_[description=pta_ontology=COG0280_source=eggNOG]	79.9	164	33	0	492	1	1	164	3.17e-86	270
contig-100_22040	2045.KR76_24100_[description=dmdC_ontology=COG1960_source=eggNOG]	67.3	168	44	3	10	504	346	505	4.90e-66	214
contig-100_22117	A0A455X0A2	89.9	168	17	0	1	504	128	295	4.05e-106	310
contig-100_22208	WP_137948030.1_[gene=mccB,souce=NCBI_bacteria_refseq]	84.7	157	24	0	3	473	338	494	7.79e-89	270
contig-100_22524	1297865.APJD01000010_gene4866_[description=betB_ontology=COG1012_source=eggNOG]	62.3	159	60	0	21	497	23	181	9.23e-64	205
contig-100_22619	pvn:A7sIIA15_01525_[description=metY_ontology=K01740_source=KEGG]	81.8	165	30	0	4	498	136	300	1.72e-96	288
contig-100_22768	WP_072098034.1_[gene=dmsC,souce=NCBI_bacteria_refseq]	68.6	169	47	2	2	493	364	531	2.10e-69	224
contig-100_23002	WP_109134798.1_[gene=cysE,souce=NCBI_bacteria_refseq]	63.6	162	59	0	6	491	361	522	8.19e-74	236
contig-100_23105	543728.Vapar_4133_[description=slcC_ontology=COG0111_source=eggNOG]	86.5	133	18	0	487	89	278	410	8.37e-76	234
contig-100_23135	1406840.Q763_02615_[description=slcC_ontology=COG0111_source=eggNOG]	81.2	138	26	0	421	8	1	138	1.68e-71	220
contig-100_23184	1454007.JAUG01000042_gene60_[description=hdrD_ontology=COG0247_source=eggNOG]	77.9	163	35	1	488	3	7	169	4.76e-95	278
contig-100_23331	WP_116603804.1_[gene=dddC,souce=NCBI_bacteria_refseq]	93.1	145	10	0	437	3	80	224	9.37e-93	280
contig-100_23339	365044.Pnap_3172_[description=cysM_ontology=COG0031_source=eggNOG]	88.7	142	16	0	486	61	159	300	2.13e-85	255
contig-100_23749	1386089.N865_10050_[description=dmdB_ontology=COG0318_source=eggNOG]	69.0	129	40	0	96	482	1	129	7.58e-58	191
contig-100_24508	6334.EFV56367_[description=mdh_ontology=COG0039_source=eggNOG]	68.3	161	46	2	1	468	340	500	1.09e-63	213
contig-100_24611	1046724.KB889829_gene3063_[description=cysJ_ontology=COG0369_source=eggNOG]	87.3	157	19	1	471	1	110	265	5.94e-85	262
contig-100_24694	WP_072098034.1_[gene=dmsC,souce=NCBI_bacteria_refseq]	67.7	161	46	2	469	2	369	528	2.56e-65	213
contig-100_24820	358823.DF19_20180_[description=betB_ontology=COG1012_source=eggNOG]	78.6	154	32	1	2	463	71	223	2.58e-77	240
contig-100_24982	59538.XP_005974137.1_[description=metZ_ontology=COG0626_source=eggNOG]	87.7	155	19	0	1	465	99	253	2.34e-99	295
contig-100_25090	WP_072098034.1_[gene=dmsC,souce=NCBI_bacteria_refseq]	68.6	159	44	2	4	465	401	558	5.18e-63	207
contig-100_25114	292492718_[description=prpE_ontology=COG0365_source=COG]	74.0	154	40	0	464	3	158	311	1.53e-79	250
contig-100_25195	WP_051140348.1_[gene=pta,souce=NCBI_bacteria_refseq]	61.8	152	58	0	7	462	258	409	9.48e-61	196
contig-100_25229	1158292.JPOE01000005_gene683_[description=pta_ontology=COG0280_source=eggNOG]	74.7	154	39	0	2	463	317	470	1.24e-67	221
contig-100_25425	A0A3D5H742	65.0	123	43	0	369	1	2	124	7.63e-51	165
contig-100_25598	pos:DT070_17070_[description=dmdB_ontology=K20034_source=KEGG]	88.3	137	16	0	455	45	404	540	3.35e-86	264
contig-100_25615	WP_109134798.1_[gene=cysE,souce=NCBI_bacteria_refseq]	64.5	124	44	0	2	373	422	545	1.70e-50	174
contig-100_25742	WP_110992121.1_[gene=cysA,souce=NCBI_bacteria_refseq]	60.9	133	52	0	404	6	76	208	1.46e-47	159
contig-100_25784	367299.JOEE01000004_gene1136_[description=metB_ontology=COG0626_source=eggNOG]	73.6	129	34	0	456	70	237	365	1.20e-62	199
contig-100_25816	lut:Lupro_09735_[description=metC_ontology=K01760_source=KEGG]	84.7	150	23	0	457	8	12	161	9.15e-87	261
contig-100_26256	1121896.JMLU01000016_gene1722_[description=prpE_ontology=COG0365_source=eggNOG]	75.3	150	37	0	2	451	45	194	1.31e-77	244
contig-100_26640	906888.JCM19314_333_[description=pta_ontology=COG0280_source=eggNOG]	69.6	148	45	0	2	445	326	473	3.14e-65	214
contig-100_27197	6334.EFV56367_[description=mdh_ontology=COG0039_source=eggNOG]	61.0	146	52	2	425	3	330	475	1.34e-45	161
contig-100_27246	925775.XVE_0535_[description=cysN_cysC_ontology=COG2895_source=eggNOG]	66.9	145	48	0	6	440	245	389	1.18e-65	209
contig-100_27350	A0A350BNF0	82.1	134	24	0	5	406	192	325	2.31e-73	224
contig-100_28070	327403913_[description=betB_ontology=COG1012_source=COG]	78.3	143	31	0	3	431	297	439	3.85e-75	234
contig-100_28288	WP_041978521.1_[gene=pta,souce=NCBI_bacteria_refseq]	63.6	118	40	2	1	351	222	337	1.09e-36	130
contig-100_28507	1217718.ALOU01000048_gene3857_[description=glpE_ontology=COG0607_source=eggNOG]	61.2	129	48	2	387	7	1	129	1.60e-54	170
contig-100_28897	1123242.JH636434_gene4317_[description=betB_ontology=COG1012_source=eggNOG]	82.3	141	25	0	2	424	276	416	2.54e-79	245
contig-100_29531	365044.Pnap_4102_[description=metX_ontology=COG2021_source=eggNOG]	89.9	139	14	0	418	2	80	218	2.46e-85	256
contig-100_29680	291614524_[description=slcC_ontology=COG0111_source=COG]	73.7	137	36	0	415	5	155	291	1.25e-69	217
contig-100_29857	A0A545S948	89.1	138	15	0	415	2	395	532	3.39e-82	253
contig-100_29909	fln:FLA_3260_[description=metY_ontology=K01740_source=KEGG]	90.5	137	13	0	2	412	177	313	9.08e-88	265
contig-100_30067	1122604.JONR01000020_gene464_[description=betA_ontology=COG2303_source=eggNOG]	65.4	136	47	0	410	3	378	513	3.04e-53	178
contig-100_30314	430745623_[description=sir_ontology=COG0155_source=COG]	62.5	136	51	0	409	2	359	494	2.40e-58	192
contig-100_30432	1247726.MIM_c19650_[description=gdh_ontology=COG0334_source=eggNOG]	75.7	136	33	0	3	410	19	154	9.47e-74	228
contig-100_30573	A0A4P5RAI0	87.4	135	17	0	408	4	150	284	3.27e-85	254
contig-100_30714	1123257.AUFV01000009_gene2257_[description=dmsA_ontology=COG0243_source=eggNOG]	62.2	135	51	0	2	406	29	163	1.29e-53	181
contig-100_30724	WP_136988814.1_[gene=betA,souce=NCBI_bacteria_refseq]	64.2	134	48	0	404	3	233	366	1.97e-55	184
contig-100_30898	325107117_[description=slcC_ontology=COG0111_source=COG]	64.4	135	47	1	407	3	221	354	1.91e-48	165
contig-100_30921	1158292.JPOE01000005_gene683_[description=pta_ontology=COG0280_source=eggNOG]	72.5	109	26	1	79	405	2	106	7.42e-46	160
contig-100_31578	1276756.AUEX01000011_gene1333_[description=betC_ontology=COG3119_source=eggNOG]	73.3	116	30	1	2	349	16	130	3.21e-57	177
contig-100_31905	1123239.KB898627_gene3589_[description=acuI_ontology=COG0604_source=eggNOG]	64.7	119	42	0	384	28	83	201	1.01e-42	145
contig-100_31992	1379698.RBG1_1C00001G1698_[description=cysK_ontology=COG0031_source=eggNOG]	70.3	128	38	0	2	385	95	222	6.57e-56	183
contig-100_32095	WP_117016249.1_[gene=cysJ,souce=NCBI_bacteria_refseq]	61.8	131	50	0	397	5	96	226	4.17e-48	164
contig-100_32122	WP_146511447.1_[gene=cysE,souce=NCBI_bacteria_refseq]	71.3	122	35	0	1	366	190	311	1.27e-54	176
contig-100_32384	362418.IW19_12390_[description=metC_ontology=COG0626_source=eggNOG]	65.6	131	45	0	2	394	214	344	8.67e-58	186
contig-100_32502	spon:HME9304_01273_[description=metC_ontology=K01760_source=KEGG]	61.3	106	41	0	75	392	14	119	6.95e-39	137
contig-100_32984	slim:SCL_0600_[description=aprA_ontology=K00394_source=KEGG]	97.7	130	3	0	390	1	169	298	6.37e-86	265
contig-100_33137	538396126_[description=betA_ontology=COG2303_source=COG]	78.9	133	23	1	389	6	306	438	2.31e-69	220
contig-100_33371	1206726.BAFV01000065_gene4519_[description=prpE_ontology=COG0365_source=eggNOG]	69.4	124	37	1	386	15	106	228	3.68e-54	172
contig-100_33695	795666.MW7_2990_[description=dmdD_ontology=COG1024_source=eggNOG]	64.1	128	46	0	1	384	289	416	1.95e-45	159
contig-100_33956	543913.D521_0584_[description=mdh_ontology=COG2055_source=eggNOG]	61.4	127	49	0	2	382	177	303	1.37e-48	161
contig-100_33997	1046724.KB889829_gene3063_[description=cysJ_ontology=COG0369_source=eggNOG]	93.0	128	9	0	1	384	418	545	6.91e-82	253
contig-100_34220	1437824.BN940_13006_[description=hdrD_ontology=COG0247_source=eggNOG]	62.4	125	46	1	1	372	411	535	4.14e-45	159
contig-100_34895	orn:DV701_10110_[description=betB_ontology=K00130_source=KEGG]	65.6	131	39	1	377	3	362	492	1.34e-56	185
contig-100_34994	345341.KUTG_02960_[description=betB_ontology=COG1012_source=eggNOG]	68.0	125	40	0	377	3	346	470	2.59e-56	184
contig-100_35003	WP_138657219.1_[gene=metC,souce=NCBI_bacteria_refseq]	88.7	124	14	0	3	374	182	305	9.21e-79	239
contig-100_35360	256424445_[description=nrnA_ontology=COG0618_source=COG]	62.8	113	42	0	3	341	221	333	9.23e-45	150
contig-100_35648	302877342_[description=prpE_ontology=COG0365_source=COG]	84.4	122	19	0	372	7	394	515	9.03e-68	217
contig-100_35969	1279038.KB907353_gene2308_[description=betB_ontology=COG1012_source=eggNOG]	73.1	119	32	0	367	11	189	307	1.67e-47	161
contig-100_36692	lmoi:VV02_11550_[description=metB_ontology=K01739_source=KEGG]	68.1	119	38	0	366	10	44	162	1.55e-46	155
contig-100_36841	91788204_[description=cysN_ontology=COG2895_source=COG]	83.5	121	20	0	1	363	192	312	2.89e-65	206
contig-100_36882	6334.EFV56367_[description=mdh_ontology=COG0039_source=eggNOG]	64.8	105	37	0	316	2	392	496	1.38e-36	134
contig-100_37057	1123256.KB907928_gene2162_[description=sbp_ontology=COG1613_source=eggNOG]	83.5	121	20	0	1	363	140	260	3.15e-67	208
contig-100_37303	235909.GK0199_[description=betB_ontology=COG1012_source=eggNOG]	60.0	120	48	0	3	362	221	340	5.22e-46	157
contig-100_37482	A0A2H5YAF4	68.4	98	31	0	359	66	203	300	3.49e-39	135
contig-100_37493	A0A2M7SAN1	79.0	119	25	0	1	357	103	221	3.69e-70	213
contig-100_37629	1394178.AWOO02000059_gene604_[description=betB_ontology=COG1012_source=eggNOG]	64.7	119	42	0	358	2	219	337	4.08e-47	160
contig-100_37939	fpc:FPSM_00284_[description=metY_ontology=K01740_source=KEGG]	88.2	119	14	0	358	2	143	261	1.39e-68	215
contig-100_38413	A0A3N5KC83	68.3	104	33	0	44	355	3	106	4.60e-41	140
contig-100_38477	WP_094508016.1_[gene=cysA,souce=NCBI_bacteria_refseq]	60.8	97	38	0	352	62	150	246	3.31e-30	113
contig-100_38705	A0A455X0A2	86.4	118	16	0	1	354	46	163	5.83e-71	218
contig-100_38759	WP_136646264.1_[gene=cysA,souce=NCBI_bacteria_refseq]	61.4	114	44	0	6	347	65	178	4.33e-39	135
contig-100_38761	A0A1G3HSY2	77.4	115	26	0	351	7	36	150	1.04e-59	191
contig-100_38889	316058.RPB_4226_[description=slcC_ontology=COG0111_source=eggNOG]	82.1	117	21	0	353	3	44	160	2.62e-56	180
contig-100_39084	1288963.ADIS_4124_[description=mdh_ontology=COG2055_source=eggNOG]	80.7	114	22	0	347	6	27	140	1.47e-60	189
contig-100_39153	WP_095529091.1_[gene=cysU,souce=NCBI_bacteria_refseq]	75.7	115	28	0	346	2	108	222	1.02e-57	182
contig-100_39269	WP_076335079.1_[gene=cysA,souce=NCBI_bacteria_refseq]	60.3	116	43	1	3	350	83	195	2.52e-39	133
contig-100_39373	1122603.ATVI01000010_gene1050_[description=metX_ontology=COG2021_source=eggNOG]	60.9	110	16	1	1	330	46	128	5.68e-41	142
contig-100_39437	A0A455X4J2	91.4	116	10	0	1	348	126	241	7.09e-68	206
contig-100_39766	6334.EFV56367_[description=mdh_ontology=COG0039_source=eggNOG]	64.4	118	38	1	343	2	368	485	1.18e-39	142
contig-100_40005	WP_072150556.1_[gene=cysM,souce=NCBI_bacteria_refseq]	76.1	113	27	0	3	341	82	194	3.53e-56	178
contig-100_40064	929703.KE386491_gene438_[description=prpE_ontology=COG0365_source=eggNOG]	85.2	115	14	2	4	345	495	607	4.31e-56	186
contig-100_40096	1122604.JONR01000026_gene2988_[description=metB_ontology=COG0626_source=eggNOG]	80.9	115	22	0	1	345	36	150	3.84e-62	196
contig-100_40121	WP_066866410.1_[gene=cysJ,souce=NCBI_bacteria_refseq]	69.3	114	35	0	2	343	70	183	1.97e-47	157
contig-100_40125	2002.JOEQ01000004_gene2627_[description=betB_ontology=COG1012_source=eggNOG]	60.7	112	44	0	3	338	108	219	5.26e-40	140
contig-100_40145	431930682_[description=slcC_ontology=COG0111_source=COG]	73.9	115	30	0	1	345	47	161	3.25e-51	168
contig-100_40496	WP_116971656.1_[gene=cysA,souce=NCBI_bacteria_refseq]	66.1	109	37	0	1	327	68	176	1.66e-41	142
contig-100_40682	1279038.KB907353_gene2308_[description=betB_ontology=COG1012_source=eggNOG]	75.2	109	27	0	343	17	391	499	5.33e-50	167
contig-100_40830	43759.JNWK01000009_gene5025_[description=prpE_ontology=COG0365_source=eggNOG]	60.5	114	40	1	338	12	281	394	3.23e-44	154
contig-100_40868	509635.N824_13995_[description=pta_ontology=COG0280_source=eggNOG]	69.2	107	33	0	3	323	464	570	1.15e-46	161
contig-100_41229	6334.EFV56367_[description=mdh_ontology=COG0039_source=eggNOG]	69.7	109	32	1	3	326	129	237	2.39e-43	153
contig-100_41398	WP_099082724.1_[gene=cysE,souce=NCBI_bacteria_refseq]	62.5	112	41	1	335	3	369	480	2.53e-38	138
contig-100_41724	411470.RUMGNA_02471_[description=hpsN_ontology=COG0141_source=eggNOG]	66.1	109	37	0	329	3	146	254	1.43e-40	141
contig-100_41873	1276756.AUEX01000017_gene3639_[description=dmdC_ontology=COG1960_source=eggNOG]	88.2	110	13	0	4	333	227	336	1.93e-60	197
contig-100_41918	1122604.JONR01000026_gene2988_[description=metB_ontology=COG0626_source=eggNOG]	82.5	97	17	0	46	336	267	363	8.70e-50	164
contig-100_41970	325108946_[description=slcC_ontology=COG0111_source=COG]	64.3	98	34	1	1	294	228	324	1.05e-36	129
contig-100_42130	320102215_[description=slcC_ontology=COG0111_source=COG]	63.4	101	37	0	1	303	104	204	1.48e-37	132
contig-100_42181	1250232.JQNJ01000001_gene3185_[description=cysK_ontology=COG0031_source=eggNOG]	86.4	110	15	0	5	334	113	222	5.66e-65	202
contig-100_42256	925409.KI911562_gene800_[description=cysI_ontology=COG0155_source=eggNOG]	71.2	111	32	0	334	2	377	487	3.18e-48	164
contig-100_42532	1123242.JH636438_gene5672_[description=betB_ontology=COG1012_source=eggNOG]	90.1	111	11	0	2	334	177	287	1.71e-65	207
